Reaction	EC-Number	In-Pathway	Substrates
ammonia + 2-oxoglutarate + NADPH + 2 H+  ->  L-glutamate + NADP+ + H2O		ammonia assimilation cycle III // L-glutamate biosynthesis I // 2 L-glutamate + NADP+  <-  L-glutamine + 2-oxoglutarate + NADPH + H+	H<sub>2</sub>O // NADP<sup>+</sup> // L-glutamate // ammonia // 2-oxoglutarate // NADPH // H<SUP>+</SUP>
keto-D-fructose  ->  beta-D-fructofuranose			<i>keto</i>-D-fructose // &beta;-D-fructofuranose
D-glutamate + UDP-N-acetyl-alpha-D-muramoyl-L-alanine + ATP  ->  UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate + ADP + phosphate + H+	EC-6.3.2.9	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	ATP // UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanine // D-glutamate // H<SUP>+</SUP> // UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-D-glutamate // phosphate // ADP
arsenous acid + 3 glutathione  ->  arsenic triglutathione + 3 H2O			glutathione // arsenous acid // arsenic triglutathione // H<sub>2</sub>O
a [lipoyl-carrier protein]-N6-[(R)-lipoyl]-L-lysine + NAD+ + H+  ->  a [lipoyl-carrier protein]-L-lysine + O-lipoyl-ADP-ribose nicotinamide	EC-2.3.1		H<SUP>+</SUP> // NAD<sup>+</sup> // a [lipoyl-carrier protein]-<i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // a [lipoyl-carrier protein]-L-lysine // <i>O</i>-lipoyl-ADP-ribose nicotinamide
D-glucopyranose 6-phosphate[periplasm] + H2O[periplasm]  ->  D-glucopyranose[periplasm] + phosphate[periplasm]	EC-3.1.3.58 // EC-3.1.3.9		H<sub>2</sub>O // D-glucopyranose 6-phosphate // D-glucopyranose // phosphate
a 2,3,4-saturated (3S)-3-hydroxyacyl-CoA  <-->  a (2E)-2-enoyl-CoA + H2O	EC-4.2.1.17	fatty acid &beta;-oxidation I (generic)	a 2,3,4-saturated (3<i>S</i>)-3-hydroxyacyl-CoA // a (2<i>E</i>)-2-enoyl-CoA // H<sub>2</sub>O
hexanoyl-CoA C-acyltransferase	EC-2.3.1.16	oleate &beta;-oxidation	acetyl-CoA // hexanoyl-CoA // 3-oxooctanoyl-CoA // coenzyme A
lipid A disaccharide (E. coli) + ATP  ->  lipid IVA (E. coli) + ADP + H+	EC-2.7.1.130	lipid IV<sub>A</sub> biosynthesis (<i>E. coli</i>)	ATP // lipid A disaccharide (<i>E. coli</i>) // H<SUP>+</SUP> // lipid IV<sub>A</sub> (<i>E. coli</i>) // ADP
S-adenosyl-L-methionine + a guanine37 in tRNA  ->  an N1-methylguanine37 in tRNA + S-adenosyl-L-homocysteine + H+	EC-2.1.1.228		a guanine<sup>37</sup> in tRNA // <i>S</i>-adenosyl-L-methionine // an <i>N</i><sup>1</sup>-methylguanine<sup>37</sup> in tRNA // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
5-amino-6-(D-ribitylamino)uracil + 1-deoxy-L-glycero-tetrulose 4-phosphate  ->  6,7-dimethyl-8-(1-D-ribityl)lumazine + phosphate + H+ + 2 H2O	EC-2.5.1.78	flavin biosynthesis I (bacteria and plants)	1-deoxy-L-glycero-tetrulose 4-phosphate // 5-amino-6-(D-ribitylamino)uracil // H<SUP>+</SUP> // 6,7-dimethyl-8-(1-D-ribityl)lumazine // phosphate // H<sub>2</sub>O
glycolate + an electron-transfer quinone[inner membrane]  ->  glyoxylate + an electron-transfer quinol[inner membrane]	EC-1.1.99.14	glycolate and glyoxylate degradation I // glycolate and glyoxylate degradation II	glycolate // an electron-transfer quinone // an electron-transfer quinol // glyoxylate
(1Z,3Z)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate  ->  (1E,3E)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate	EC-5.2.1		(1<i>Z</i>,3<i>Z</i>)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate // (1<i>E</i>,3<i>E</i>)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate
3-oxo-dodecanoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (type II fatty acid synthase)	NADP<sup>+</sup> // a (<i>3R</i>)-3-hydroxydodecanoyl-[acp] // a 3-oxododecanoyl-[acp] // NADPH // H<SUP>+</SUP>
L-serine + NADP+  ->  3-oxo-L-alanine + NADPH + H+		L-serine + NADP+  ->  2-aminoacetaldehyde + CO2 + NADPH	NADP<sup>+</sup> // L-serine // 3-oxo-L-alanine // NADPH // H<SUP>+</SUP>
IMP + diphosphate  <-  5-phospho-alpha-D-ribose 1-diphosphate + hypoxanthine	EC-2.4.2.8	adenine and adenosine salvage III	IMP // diphosphate // 5-phospho-&alpha;-D-ribose 1-diphosphate // hypoxanthine
Cr6+ + 2 NAD(P)H + dioxygen  ->  Cr3+ + superoxide + 2 NAD(P)+ + 2 H+			dioxygen // NAD(P)H // Cr<sup>6+</sup> // Cr<sup>3+</sup> // NAD(P)<sup>+</sup> // superoxide // H<SUP>+</SUP>
alpha-D-glucose 6-phosphate  <-->  beta-D-glucose 6-phosphate	EC-5.1.3.15		&alpha;-D-glucose 6-phosphate // &beta;-D-glucose 6-phosphate
XMP + ammonia + ATP  ->  GMP + AMP + diphosphate + H+		L-glutamine + XMP + ATP + H2O  ->  L-glutamate + GMP + AMP + diphosphate + 2 H+	ATP // ammonia // XMP // GMP // AMP // diphosphate // H<SUP>+</SUP>
<i>trans</i> oct-2-enoyl-[acp] reductase	EC-1.3.1.9	palmitate biosynthesis II (type II fatty acid synthase)	NAD<sup>+</sup> // an octanoyl-[acp] // a (2<i>E</i>)-oct-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
(S)-2-hydroxyglutarate + NAD+  <-->  2-oxoglutarate + NADH + H+	EC-1.1.1.399		NAD<sup>+</sup> // (<i>S</i>)-2-hydroxyglutarate // 2-oxoglutarate // NADH // H<SUP>+</SUP>
D-mannose 6-phosphate[periplasm] + H2O[periplasm]  ->  D-mannose[periplasm] + phosphate[periplasm]	EC-3.1.3		H<sub>2</sub>O // D-mannose 6-phosphate // D-mannose // phosphate
a 5,6,7,8-tetrahydrobiopterin + NAD(P)+  <-  a 6,7-dihydrobiopterin + NAD(P)H + H+	EC-1.5.1.34		NAD(P)<sup>+</sup> // a 5,6,7,8-tetrahydrobiopterin // a 6,7-dihydrobiopterin // NAD(P)H // H<SUP>+</SUP>
a [50S ribosomal subunit protein L16]-L-arginine81 + 2-oxoglutarate + dioxygen  ->  a [50S ribosomal subunit protein L16]-(3R)-3-hydroxy-L-arginine81 + succinate + CO2	EC-1.14.11.47		dioxygen // 2-oxoglutarate // a [50S ribosomal subunit protein L16]-L-arginine<sup>81</sup> // a [50S ribosomal subunit protein L16]-(3<i>R</i>)-3-hydroxy-L-arginine<sup>81</sup> // succinate // CO<SUB>2</SUB>
phenylethylamine oxidase	EC-1.4.3.21 // EC-1.4.3.4	phenylethylamine degradation I	2-phenylethylamine // dioxygen // H<sub>2</sub>O // phenylacetaldehyde // ammonium // hydrogen peroxide
D-erythrose 4-phosphate + D-xylulose 5-phosphate  <-->  beta-D-fructofuranose 6-phosphate + D-glyceraldehyde 3-phosphate	EC-2.2.1.1	pentose phosphate pathway (non-oxidative branch) I	D-xylulose 5-phosphate // D-erythrose 4-phosphate // &beta;-D-fructofuranose 6-phosphate // D-glyceraldehyde 3-phosphate
lipoate--GcvH protein ligase	EC-6.3.1.20		(<i>R</i>)-lipoate // ATP // [glycine cleavage system lipoyl-carrier protein]-L-lysine // AMP // diphosphate // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // H<SUP>+</SUP>
a phosphatidylserine + H+  ->  a phosphatidylethanolamine + CO2	EC-4.1.1.65	phosphatidylserine and phosphatidylethanolamine biosynthesis I	H<SUP>+</SUP> // a phosphatidylserine // a phosphatidylethanolamine // CO<SUB>2</SUB>
S-adenosyl-L-methionine + a cytidine1402 in 16S rRNA  ->  S-adenosyl-L-homocysteine + an N4-methylcytidine1402  in 16S rRNA + H+	EC-2.1.1.199		a cytidine<sup>1402</sup> in 16S rRNA // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // an <i>N</i><sup>4</sup>-methylcytidine<sup>1402</sup>  in 16S rRNA // H<SUP>+</SUP>
L-threonine + NAD+  ->  aminoacetone + CO2 + NADH	EC-1.1.1.103		NAD<sup>+</sup> // L-threonine // aminoacetone // CO<SUB>2</SUB> // NADH
4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine + ATP  ->  4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine + ADP	EC-2.7.4.7	hydroxymethylpyrimidine salvage // 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis I	ATP // 4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine // 4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine // ADP
autoinducer 2 + ATP  ->  (2S)-2-hydroxy-3,4-dioxopentyl phosphate + ADP + H+	EC-2.7.1.189	autoinducer AI-2 degradation	ATP // autoinducer 2 // H<SUP>+</SUP> // (2<i>S</i>)-2-hydroxy-3,4-dioxopentyl phosphate // ADP
NADP+ + H2O  ->  NAD+ + phosphate	EC-3.1.3.108	NAD phosphorylation and dephosphorylation	H<sub>2</sub>O // NADP<sup>+</sup> // NAD<sup>+</sup> // phosphate
(2R)-2,3-dihydroxy-3-methylbutanoate  ->  3-methyl-2-oxobutanoate + H2O	EC-4.2.1.9	L-valine biosynthesis	(2<i>R</i>)-2,3-dihydroxy-3-methylbutanoate // 3-methyl-2-oxobutanoate // H<sub>2</sub>O
2 glutathione + S-sulfo-L-cysteine  ->  glutathione disulfide + L-cysteine + sulfite + H+	EC-1.8.4.2		<i>S</i>-sulfo-L-cysteine // glutathione // glutathione disulfide // L-cysteine // sulfite // H<SUP>+</SUP>
betaine aldehyde + NAD+ + H2O  ->  glycine betaine + NADH + 2 H+	EC-1.2.1.8	glycine betaine biosynthesis I (Gram-negative bacteria)	H<sub>2</sub>O // NAD<sup>+</sup> // betaine aldehyde // H<SUP>+</SUP> // glycine betaine // NADH
geranyl diphosphate + 3-methylbut-3-en-1-yl diphosphate  ->  (2E,6E)-farnesyl diphosphate + diphosphate	EC-2.5.1.10	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	3-methylbut-3-en-1-yl diphosphate // geranyl diphosphate // (2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // diphosphate
N-acetyl-alpha-neuraminate  <-->  aceneuramate		N-acetyl-alpha-neuraminate  <-->  N-acetyl-beta-neuraminate	<i>N</i>-acetyl-&alpha;-neuraminate // aceneuramate
D-deoxyribose 1,5-phosphomutase	EC-5.4.2.7	2-deoxy-&alpha;-D-ribose 1-phosphate degradation	2-deoxy-&alpha;-D-ribose 1-phosphate // 2-deoxy-D-ribose 5-phosphate
(3S)-3-hydroxyoctanoyl-CoA + NAD+  ->  3-oxooctanoyl-CoA + NADH + H+	EC-1.1.1.35	oleate &beta;-oxidation	NAD<sup>+</sup> // (3<i>S</i>)-3-hydroxyoctanoyl-CoA // 3-oxooctanoyl-CoA // NADH // H<SUP>+</SUP>
aldehydo-L-arabinose  <-->  L-arabinopyranose			<i>aldehydo</i>-L-arabinose // L-arabinopyranose
(S)-ureidoglycolate  ->  urea + glyoxylate	EC-4.3.2.3	allantoin degradation to glyoxylate III	(<i>S</i>)-ureidoglycolate // urea // glyoxylate
acetyl-CoA + spermidine  ->  N1-acetylspermidine + coenzyme A + H+	EC-2.3.1.57		spermidine // acetyl-CoA // <i>N</i><SUP>1</SUP>-acetylspermidine // H<SUP>+</SUP> // coenzyme A
preuroporphyrinogen  ->  uroporphyrinogen-I + H2O			preuroporphyrinogen // uroporphyrinogen-I // H<sub>2</sub>O
L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanine + H2O  ->  L-alanyl-gamma-D-glutamyl-meso-diaminopimelate + D-alanine	EC-3.4.17.13	peptidoglycan recycling I // muropeptide degradation	H<sub>2</sub>O // L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimeloyl-D-alanine // L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-diaminopimelate // D-alanine
a 5,10-methylenetetrahydrofolate + dUMP  ->  dTMP + a 7,8-dihydrofolate	EC-2.1.1.45	folate transformations III (<i>E. coli</i>) // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I // superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>)	dUMP // a 5,10-methylenetetrahydrofolate // dTMP // a 7,8-dihydrofolate
NADH + H2O  ->  (R)-NADHX			H<sub>2</sub>O // NADH // (<i>R</i>)-NADHX
D-mannonate + NAD+  <-->  D-fructuronate + NADH + H+	EC-1.1.1.57	D-fructuronate degradation	D-mannonate // NAD<sup>+</sup> // D-fructuronate // H<SUP>+</SUP> // NADH
glucosyl-(heptosyl)2-Kdo2-lipid A + ATP  ->  glucosyl-(heptosyl)2-Kdo2-lipid A-phosphate + ADP + H+	EC-2.7.1.235		ATP // glucosyl-(heptosyl)<sub>2</sub>-Kdo<sub>2</sub>-lipid A // H<SUP>+</SUP> // glucosyl-(heptosyl)<sub>2</sub>-Kdo<sub>2</sub>-lipid A-phosphate // ADP
uridine 2'3'-cyclic monophosphate[periplasm] + H2O[periplasm]  ->  uridine 3'-monophosphate[periplasm] + H+[periplasm]	EC-3.1.4.16		H<sub>2</sub>O // uridine 2'3'-cyclic monophosphate // uridine 3'-monophosphate // H<SUP>+</SUP>
biotin + ATP + H+  ->  biotinyl-5'-adenylate + diphosphate		a [biotin carboxyl-carrier protein]-L-lysine + biotin + ATP  ->  AMP + a [biotin carboxyl-carrier protein]-N6-biotinyl-L-lysine + diphosphate + H+	H<SUP>+</SUP> // ATP // biotin // biotinyl-5'-adenylate // diphosphate
methylene-tetrahydropteroyl-[gamma-Glu](n) + L-glutamate + ATP  ->  methylene-tetrahydropteroyl-[gamma-Glu](n+1) + ADP + phosphate	EC-6.3.2.17	folate polyglutamylation	ATP // L-glutamate // a 5,10-methylenetetrahydrofolate // phosphate // ADP
(2E)-2-hydroxypenta-2,4-dienoate  <-->  2-oxopent-4-enoate			(2E)-2-hydroxypenta-2,4-dienoate // 2-oxopent-4-enoate
5-dehydro-4-deoxy-D-glucarate  <-->  pyruvate + tartronate semialdehyde	EC-4.1.2.20	<i>D</i>-glucarate degradation I // D-galactarate degradation I	5-dehydro-4-deoxy-D-glucarate // pyruvate // tartronate semialdehyde
4-(gamma-L-glutamylamino)butanoate + H2O  ->  4-aminobutanoate + L-glutamate	EC-3.5.1.94	putrescine degradation II	H<sub>2</sub>O // 4-(&gamma;-L-glutamylamino)butanoate // 4-aminobutanoate // L-glutamate
sn-glycerol 3-phosphate + NAD(P)+  <-  glycerone phosphate + NAD(P)H + H+	EC-1.1.1.94	CDP-diacylglycerol biosynthesis I // CDP-diacylglycerol biosynthesis II	<i>sn</i>-glycerol 3-phosphate // NAD(P)<sup>+</sup> // NAD(P)H // glycerone phosphate // H<SUP>+</SUP>
an acetyl ester + H2O  ->  an alcohol + acetate + H+	EC-3.1.1.6		an acetyl ester // H<sub>2</sub>O // an alcohol // acetate // H<SUP>+</SUP>
pyruvate + acetaldehyde + H+  ->  acetoin + CO2			acetaldehyde // pyruvate // H<SUP>+</SUP> // acetoin // CO<SUB>2</SUB>
gamma-butyrobetaine + NAD(P)H + dioxygen + H+  ->  succinate semialdehyde + trimethylamine + NAD(P)+ + H2O	EC-1.14.13.239		H<SUP>+</SUP> // NAD(P)H // dioxygen // &gamma;-butyrobetaine // succinate semialdehyde // trimethylamine // NAD(P)<sup>+</sup> // H<sub>2</sub>O
D-erythro-7,8-dihydroneopterin  ->  glycolaldehyde + 6-(hydroxymethyl)-7,8-dihydropterin	EC-4.1.2.25	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	D-<i>erythro</i>-7,8-dihydroneopterin // glycolaldehyde // 6-(hydroxymethyl)-7,8-dihydropterin
cis-vaccenoyl-CoA + 1-cis-vaccenoyl-sn-glycerol-3-phosphate  ->  1,2-bis-cis-vaccenoyl-phosphatidate + coenzyme A	EC-2.3.1.51		1-<i>cis</i>-vaccenoyl-<i>sn</i>-glycerol-3-phosphate // <i>cis</i>-vaccenoyl-CoA // 1,2-bis-<i>cis</i>-vaccenoyl-phosphatidate // coenzyme A
a uridine13 in tRNA  ->  a pseudouridine13 in tRNA	EC-5.4.99.27		a uridine<sup>13</sup> in tRNA // a pseudouridine<sup>13</sup> in tRNA
acetyl-CoA + palmitoleoyl-CoA  <-  3-oxo-(11Z)-octadecenoyl-CoA + coenzyme A	EC-2.3.1.16		palmitoleoyl-CoA // acetyl-CoA // coenzyme A // 3-oxo-(11Z)-octadecenoyl-CoA
S-adenosyl-L-methionine + a [phospholipid] cis-olefinic fatty acid  ->  a [phospholipid] fatty acid containing cyclopropane + S-adenosyl-L-homocysteine + H+	EC-2.1.1.79	cyclopropane fatty acid (CFA) biosynthesis	a [phospholipid] <i>cis</i>-olefinic fatty acid // <i>S</i>-adenosyl-L-methionine // a [phospholipid] fatty acid containing cyclopropane // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
S-adenosyl-L-methionine + a 5-(carboxymethoxy)uridine34 in tRNA  ->  a 5-(methoxycarbonylmethoxy)uridine34 in tRNA + S-adenosyl-L-homocysteine	EC-2.1.1	5-(methoxycarbonylmethoxy)uridine biosynthesis	a 5-(carboxymethoxy)uridine<sup>34</sup> in tRNA // <i>S</i>-adenosyl-L-methionine // a 5-(methoxycarbonylmethoxy)uridine<sup>34</sup> in tRNA // <i>S</i>-adenosyl-L-homocysteine
GTP + 2 hydroxyl radical  ->  8-oxo-GTP + H2O			hydroxyl radical // GTP // 8-oxo-GTP // H<sub>2</sub>O
1-deoxy-D-xylulose 5-phosphate + 2-iminoacetate + a thiocarboxylated-[ThiS sulfur-carrier protein]  ->  2-[(2R,5Z)-2-carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate + a [ThiS sulfur-carrier protein] + 2 H2O	EC-2.8.1.10	thiazole component of thiamine diphosphate biosynthesis I	a thiocarboxylated-[ThiS sulfur-carrier protein] // 2-iminoacetate // 1-deoxy-D-xylulose 5-phosphate // 2-[(2<i>R</i>,5<i>Z</i>)-2-carboxy-4-methylthiazol-5(2<i>H</i>)-ylidene]ethyl phosphate // H<sub>2</sub>O // a [ThiS sulfur-carrier protein]
prephenate + H+  ->  3-phenyl-2-oxopropanoate + CO2 + H2O	EC-4.2.1.51	L-phenylalanine biosynthesis I	prephenate // H<SUP>+</SUP> // 3-phenyl-2-oxopropanoate // H<sub>2</sub>O // CO<SUB>2</SUB>
D-glyceraldehyde 3-phosphate + NAD+ + phosphate  <-->  3-phospho-D-glyceroyl phosphate + NADH + H+	EC-1.2.1.12	glycolysis I (from glucose 6-phosphate) // glycolysis II (from fructose 6-phosphate) // gluconeogenesis I	NAD<sup>+</sup> // phosphate // D-glyceraldehyde 3-phosphate // H<SUP>+</SUP> // 3-phospho-D-glyceroyl phosphate // NADH
6-(glutathion-S-yl)-2-methylhydroquinone + glutathione  ->  toluquinol + glutathione disulfide	EC-1.8.5.7		glutathione // 6-(glutathion-<i>S</i>-yl)-2-methylhydroquinone // toluquinol // glutathione disulfide
L-rhamnulofuranose + ATP  ->  L-rhamnulose 1-phosphate + ADP + H+	EC-2.7.1.5	L-rhamnose degradation I	ATP // L-rhamnulofuranose // H<SUP>+</SUP> // L-rhamnulose 1-phosphate // ADP
pppGpp + H2O  ->  GTP + diphosphate	EC-3.1.7.2	ppGpp metabolism	H<sub>2</sub>O // pppGpp // GTP // diphosphate
ATP + dCMP  ->  ADP + dCDP	EC-2.7.4.25 // EC-2.7.4.14 // EC-2.7.4.13	pyrimidine deoxyribonucleotide phosphorylation	dCMP // ATP // ADP // dCDP
dUDP + ATP  ->  dUTP + ADP	EC-2.7.4.6	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I // superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>)	ATP // dUDP // dUTP // ADP
phosphoribosyl 1,2-cyclic phosphodiesterase	EC-3.1.4.55	(aminomethyl)phosphonate degradation // methylphosphonate degradation I	H<sub>2</sub>O // 5-phospho-&alpha;-D-ribose 1,2-cyclic phosphate // H<SUP>+</SUP> // &alpha;-D-ribose 1,5-bisphosphate
a citryl-holo [citrate lyase acyl-carrier protein]  ->  oxaloacetate + an acetyl-holo [citrate lyase acyl-carrier protein] + H+	EC-4.1.3.34	citrate degradation // citrate  ->  acetate + oxaloacetate	a citryl-<i>holo</i> [citrate lyase acyl-carrier protein] // oxaloacetate // an acetyl-<i>holo</i> [citrate lyase acyl-carrier protein] // H<SUP>+</SUP>
UDP-alpha-D-glucose + cellulose(n)  ->  cellulose(n+1) + UDP	EC-2.4.1.12		UDP-&alpha;-D-glucose // cellulose // UDP
chorismate + ammonia + H+  ->  (2S)-2-amino-4-deoxy-chorismate + H2O		chorismate + L-glutamine  ->  anthranilate + pyruvate + L-glutamate + H+	H<SUP>+</SUP> // ammonia // chorismate // (2S)-2-amino-4-deoxy-chorismate // H<sub>2</sub>O
a 1-palmitoyl-2-acyl-phosphatidylglycerol[periplasm] + lipid A-core oligosaccharide (E. coli K-12 core type)[periplasm]  ->  a hepta-acylated core oligosaccharide lipid A (E. coli K-12 type)[periplasm] + a 1-lysophosphatidylglycerol[periplasm]	EC-2.3.1.251		lipid A-core oligosaccharide (<i>E. coli</i> K-12 core type) // a 1-palmitoyl-2-acyl-phosphatidylglycerol // a hepta-acylated core oligosaccharide lipid A (<i>E. coli</i> K-12 type) // a 1-lysophosphatidylglycerol
tellurite + a reduced two electron carrier  ->  Te0 + an oxidized electron carrier	EC-1.97.1		a reduced two electron carrier // tellurite // Te<sup>0</sup> // an oxidized electron carrier
D-xylulose + ATP  ->  D-xylulose 5-phosphate + ADP + H+	EC-2.7.1.17	D-xylose degradation I	ATP // D-xylulose // H<SUP>+</SUP> // D-xylulose 5-phosphate // ADP
prephenate + a cytosine2501 in 23S rRNA + an oxidized electron carrier + H+  ->  3-phenyl-2-oxopropanoate + a 5-hydroxycytosine2501 in 23S rRNA + CO2 + a reduced two electron carrier			H<SUP>+</SUP> // an oxidized electron carrier // a cytosine<sup>2501</sup> in 23S rRNA // prephenate // 3-phenyl-2-oxopropanoate // a 5-hydroxycytosine<sup>2501</sup> in 23S rRNA // CO<SUB>2</SUB> // a reduced two electron carrier
a [glycine-cleavage complex H protein] N6-aminomethyldihydrolipoyl-L-lysine + a tetrahydrofolate  <-->  a [glycine-cleavage complex H protein] N6-dihydrolipoyl-L-lysine + a 5,10-methylenetetrahydrofolate + ammonium	EC-2.1.2.10	glycine + a tetrahydrofolate + NAD+  ->  a 5,10-methylenetetrahydrofolate + ammonium + CO2 + NADH // glycine cleavage	a tetrahydrofolate // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-aminomethyldihydrolipoyl-L-lysine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // a 5,10-methylenetetrahydrofolate // ammonium
2 superoxide + 2 H+  ->  hydrogen peroxide + dioxygen	EC-1.15.1.1	superoxide radicals degradation	superoxide // H<SUP>+</SUP> // hydrogen peroxide // dioxygen
enterobactin + Fe3+  ->  iron(III)-enterobactin complex + 6 H+			Fe<SUP>3+</SUP> // enterobactin // iron(III)-enterobactin complex // H<SUP>+</SUP>
D-ribose 5-phosphate[periplasm] + H2O[periplasm]  ->  aldehydo-D-ribose[periplasm] + phosphate[periplasm]	EC-3.1.3		H<sub>2</sub>O // D-ribose 5-phosphate // <i>aldehydo</i>-D-ribose // phosphate
S-adenosyl-L-methionine + a uracil54 in tRNA  ->  a 5-methyluracil54 in tRNA + S-adenosyl-L-homocysteine + H+	EC-2.1.1.35		a uracil<sup>54</sup> in tRNA // <i>S</i>-adenosyl-L-methionine // a 5-methyluracil<sup>54</sup> in tRNA // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
(2Z)-2-hydroxypenta-2,4-dienoate  <-->  (3E)-2-oxopent-3-enoate	EC-5.3.2.6		(2Z)-2-hydroxypenta-2,4-dienoate // (3E)-2-oxopent-3-enoate
S-methyl-L-methionine + L-homocysteine  ->  2 L-methionine + H+	EC-2.1.1.10		L-homocysteine // <i>S</i>-methyl-L-methionine // H<SUP>+</SUP> // L-methionine
D-gluconate 6-phosphate + H2O  ->  D-gluconate + phosphate	EC-3.1.3		H<sub>2</sub>O // D-gluconate 6-phosphate // D-gluconate // phosphate
adenosine 3',5'-bisphosphate + sulfite + an oxidized thioredoxin + 2 H+  <-  3'-phosphoadenylyl-sulfate + a reduced thioredoxin	EC-1.8.4.8	assimilatory sulfate reduction I	H<SUP>+</SUP> // an oxidized thioredoxin // sulfite // adenosine 3',5'-bisphosphate // 3'-phosphoadenylyl-sulfate // a reduced thioredoxin
octanoyl-CoA + an oxidized electron-transfer flavoprotein + H+  ->  (2E)-oct-2-enoyl-CoA + a reduced electron-transfer flavoprotein	EC-1.3.8.7	oleate &beta;-oxidation	H<SUP>+</SUP> // an oxidized electron-transfer flavoprotein // octanoyl-CoA // (2<i>E</i>)-oct-2-enoyl-CoA // a reduced electron-transfer flavoprotein
cyanate + hydrogencarbonate + 3 H+  ->  ammonium + 2 CO2	EC-4.2.1.104		H<SUP>+</SUP> // hydrogencarbonate // cyanate // ammonium // CO<SUB>2</SUB>
L-rhamnose pyranase			L-rhamnopyranose // L-rhamnofuranose
L-carnitine + ATP + coenzyme A  ->  (R)-carnitinyl-CoA + AMP + diphosphate	EC-6.2.1.48	L-carnitine degradation I	ATP // L-carnitine // coenzyme A // (<i>R</i>)-carnitinyl-CoA // AMP // diphosphate
a lipoprotein signal peptide + n H2O  ->  n+1 a peptide	EC-3.4.21	lipoprotein posttranslational modification	H<sub>2</sub>O // a lipoprotein signal peptide // a peptide
