Reaction	EC-Number	In-Pathway	Substrates
shikimate + NADP+  <-  3-dehydroshikimate + NADPH + H+	EC-1.1.1.25	chorismate biosynthesis from 3-dehydroquinate	NADP<sup>+</sup> // shikimate // H<SUP>+</SUP> // 3-dehydroshikimate // NADPH
choline sulfate + H2O  ->  sulfate + choline + H+	EC-3.1.6.6	choline-<i>O</i>-sulfate degradation	choline sulfate // H<sub>2</sub>O // H<SUP>+</SUP> // sulfate // choline
3-hydroxyanthranilate + oxygen  ->  2-amino-3-carboxymuconate-6-semialdehyde	EC-1.13.11.6	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	oxygen // 3-hydroxyanthranilate // 2-amino-3-carboxymuconate-6-semialdehyde
2-oxobutanoate + coenzyme A  ->  propanoyl-CoA + formate	EC-2.3.1	L-threonine degradation I	coenzyme A // 2-oxobutanoate // propanoyl-CoA // formate
dTDP + ATP  ->  dTTP + ADP	EC-2.7.4.6	pyrimidine deoxyribonucleotide phosphorylation // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis II // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	ATP // dTDP // dTTP // ADP
D-erythro-7,8-dihydroneopterin  ->  glycolaldehyde + 6-(hydroxymethyl)-7,8-dihydropterin	EC-4.1.2.25	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	D-<i>erythro</i>-7,8-dihydroneopterin // glycolaldehyde // 6-(hydroxymethyl)-7,8-dihydropterin
methanol + hydrogen peroxide  ->  formaldehyde + 2 H2O	EC-1.11.1.6		hydrogen peroxide // methanol // formaldehyde // H<sub>2</sub>O
ATP + protoporphyrin IX + Mg2+ + H2O  ->  Mg-protoporphyrin + ADP + phosphate + 3 H+	EC-6.6.1.1	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis II (anaerobic)	H<sub>2</sub>O // Mg<SUP>2+</SUP> // protoporphyrin IX // ATP // H<SUP>+</SUP> // Mg-protoporphyrin // phosphate // ADP
L-proline[in] + a ubiquinone[membrane]  ->  (S)-1-pyrroline-5-carboxylate[in] + a ubiquinol[membrane] + H+[in]	EC-1.5.5.2	proline to cytochrome <i>bo</i> oxidase electron transfer	L-proline // a ubiquinone // a ubiquinol // H<SUP>+</SUP> // (<i>S</i>)-1-pyrroline-5-carboxylate
2-iminosuccinate + glycerone phosphate  ->  quinolinate + phosphate + 2 H2O	EC-2.5.1.72	NAD <i>de novo</i> biosynthesis I (from aspartate)	glycerone phosphate // 2-iminosuccinate // quinolinate // H<sub>2</sub>O // phosphate
1'-hydroxy-gamma-carotene  <-  gamma-carotene + H2O	EC-4.2.1.131		1'-hydroxy-&gamma;-carotene // &gamma;-carotene // H<sub>2</sub>O
N-(5-phosphoribosyl)-anthranilate + diphosphate  <-  anthranilate + 5-phospho-alpha-D-ribose 1-diphosphate	EC-2.4.2.18	L-tryptophan biosynthesis	diphosphate // <i>N</i>-(5-phosphoribosyl)-anthranilate // anthranilate // 5-phospho-&alpha;-D-ribose 1-diphosphate
a [reduced DsbB protein] + an electron-transfer quinone  ->  an [oxidized DsbB protein] + an electron-transfer quinol		periplasmic disulfide bond formation	an electron-transfer quinone // a [reduced DsbB protein] // an [oxidized DsbB protein] // an electron-transfer quinol
adenosine 3',5'-bisphosphate + sulfite + an oxidized thioredoxin + 2 H+  <-  3'-phosphoadenylyl-sulfate + a reduced thioredoxin	EC-1.8.4.8	assimilatory sulfate reduction IV	H<SUP>+</SUP> // an oxidized thioredoxin // sulfite // adenosine 3',5'-bisphosphate // 3'-phosphoadenylyl-sulfate // a reduced thioredoxin
5-amino-1-(5-phospho-beta-D-ribosyl)imidazole + ATP + hydrogencarbonate  ->  N5-carboxyaminoimidazole ribonucleotide + ADP + phosphate + 2 H+	EC-6.3.4.18	inosine-5'-phosphate biosynthesis I	hydrogencarbonate // ATP // 5-amino-1-(5-phospho-&beta;-D-ribosyl)imidazole // H<SUP>+</SUP> // <i>N<sup>5</sup></i>-carboxyaminoimidazole ribonucleotide // ADP // phosphate
<i>trans</i> hex-2-enoyl-[acp]-reductase	EC-1.3.1.9	palmitate biosynthesis (type II fatty acid synthase)	NAD<sup>+</sup> // a hexanoyl-[acp] // a (2<i>E</i>)-hex-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
3-methylbutanoyl-CoA + an oxidized electron-transfer flavoprotein + H+  ->  3-methylcrotonyl-CoA + a reduced electron-transfer flavoprotein	EC-1.3.8.4	L-leucine degradation I	H<SUP>+</SUP> // an oxidized electron-transfer flavoprotein // 3-methylbutanoyl-CoA // 3-methylcrotonyl-CoA // a reduced electron-transfer flavoprotein
a [TusD sulfur-carrier protein]-S-sulfanyl-L-cysteine + a [TusE sulfur carrier protein]-L-cysteine  ->  a [TusD]-L-cysteine + a [TusE sulfur carrier protein]-S-sulfanylcysteine	EC-2.8.1	tRNA-uridine 2-thiolation and selenation (bacteria)	a [TusE sulfur carrier protein]-L-cysteine // a [TusD sulfur-carrier protein]-S-sulfanyl-L-cysteine // a [TusD]-L-cysteine // a [TusE sulfur carrier protein]-<i>S</i>-sulfanylcysteine
ATP + NAD+  ->  ADP + NADP+ + H+	EC-2.7.1.23	NADP biosynthesis	ATP // NAD<sup>+</sup> // H<SUP>+</SUP> // NADP<sup>+</sup> // ADP
a 2,3,4-saturated fatty acyl-[acp] + a malonyl-[acp] + H+  ->  a 3-oxoacyl-[acp] + CO2 + acyl-carrier protein	EC-2.3.1.179 // EC-2.3.1.41	fatty acid elongation -- saturated	H<SUP>+</SUP> // a malonyl-[acp] // a 2,3,4-saturated fatty acyl-[acp] // a 3-oxoacyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
a uridine34 in tRNA + a [protein]-S-sulfanyl-L-cysteine + ATP + a reduced two electron carrier  ->  a 2-thiouridine34 in tRNA + a [protein]-L-cysteine + AMP + an oxidized electron carrier + diphosphate + H+	EC-2.8.1.13		a reduced two electron carrier // ATP // a [protein]-<i>S</i>-sulfanyl-L-cysteine // a uridine<sup>34</sup> in tRNA // a 2-thiouridine<sup>34</sup> in tRNA // a [protein]-L-cysteine // AMP // diphosphate // an oxidized electron carrier // H<SUP>+</SUP>
a glycogen + n phosphate  ->  an alpha-limit dextrin + n alpha-D-glucopyranose 1-phosphate	EC-2.4.1.1	glycogen degradation II	phosphate // a glycogen // an &alpha;-limit dextrin // &alpha;-D-glucopyranose 1-phosphate
a (5Z)-tetradec-5-enoyl-[acp] + a malonyl-[acp] + H+  ->  a (7Z)-3-oxo-hexadec-7-enoyl-[acp] + acyl-carrier protein + CO2	EC-2.3.1.179 // EC-2.3.1.41	oleate biosynthesis IV (anaerobic)	H<SUP>+</SUP> // a malonyl-[acp] // a (5Z)-tetradec-5-enoyl-[acp] // a (7Z)-3-oxo-hexadec-7-enoyl-[acp] // a soluble [acyl-carrier protein] // CO<SUB>2</SUB>
L-methionine + hydrogen peroxide  ->  L-methionine S-oxide + H2O			hydrogen peroxide // L-methionine // L-methionine <i>S</i>-oxide // H<sub>2</sub>O
2-octaprenyl-6-hydroxyphenyl methylase	EC-2.1.1.222	ubiquinol-8 biosynthesis (early decarboxylation)	3-(<i>all-trans</i>-octaprenyl)benzene-1,2-diol // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // 2-methoxy-6-(<i>all-trans</i>-octaprenyl)phenol // <i>S</i>-adenosyl-L-homocysteine
prenyl diphosphate + 2 an oxidized ferredoxin [iron-sulfur] cluster + H2O  <-  (E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+	EC-1.17.7.4	methylerythritol phosphate pathway II // methylerythritol phosphate pathway I	H<sub>2</sub>O // an oxidized ferredoxin [iron-sulfur] cluster // prenyl diphosphate // (<i>E</i>)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate // a reduced ferredoxin [iron-sulfur] cluster // H<SUP>+</SUP>
(S)-3-hydroxy-3-methylglutaryl-CoA  ->  acetoacetate + acetyl-CoA	EC-4.1.3.4	L-leucine degradation I	(<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA // acetoacetate // acetyl-CoA
L-cysteine + an [L-cysteine desulfurase]-L-cysteine  ->  L-alanine + an [L-cysteine desulfurase]-S-sulfanyl-L-cysteine		L-cysteine + a [bis(guanylyl molybdopterin) cofactor chaperone]-L-cysteine  ->  L-alanine + a [bis(guanylyl molybdopterin) cofactor chaperone]-S-sulfanyl-L-cysteine // L-alanine biosynthesis III // <i>bis</i>(guanylyl molybdopterin) cofactor sulfurylation // molybdopterin biosynthesis // tRNA-uridine 2-thiolation and selenation (bacteria)	an [L-cysteine desulfurase]-L-cysteine // L-cysteine // L-alanine // an [L-cysteine desulfurase]-<i>S</i>-sulfanyl-L-cysteine
L-kynurenine + NADPH + oxygen + H+  ->  3-hydroxy-L-kynurenine + NADP+ + H2O	EC-1.14.13.9	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	H<SUP>+</SUP> // NADPH // oxygen // L-kynurenine // 3-hydroxy-L-kynurenine // H<sub>2</sub>O // NADP<sup>+</sup>
L-glutamate-5-semialdehyde + NAD+ + H2O  ->  L-glutamate + NADH + 2 H+	EC-1.2.1.88	L-proline degradation I // L-arginine degradation I (arginase pathway) // 1-pyrroline-5-carboxylate dehydrogenase	NAD<sup>+</sup> // H<sub>2</sub>O // L-glutamate-5-semialdehyde // L-glutamate // NADH // H<SUP>+</SUP>
a guanine34 in tRNA + preQ1  ->  a 7-aminomethyl-7-deazaguanosine34 in tRNA + guanine	EC-2.4.2.29	queuosine biosynthesis I (<i>de novo</i>)	preQ<sub>1</sub> // a guanine<sup>34</sup> in tRNA // a 7-aminomethyl-7-deazaguanosine<sup>34</sup> in tRNA // guanine
a NifB protein carrying an L-cluster + a NifEN protein complex  ->  a NifEN protein complex carrying an L-cluster + a NifB protein		FeMo cofactor biosynthesis	a NifEN protein complex // a NifB protein carrying an L-cluster // a NifEN protein complex carrying an L-cluster // a NifB protein
ATP + (polyphosphate)(n)  <-->  ADP + (polyphosphate)(n+1)	EC-2.7.4.1	polyphosphate metabolism	ATP // ADP // long chain polyphosphate
L-aspartate : fumarate oxidoreductase (deaminating)	EC-1.5.99		fumarate // L-aspartate // H<SUP>+</SUP> // 2-iminosuccinate // succinate
an E. coli osmoregulated periplasmic glucan (OPG) + a phosphatidylethanolamine  =  an E. coli osmoregulated periplasmic glucan with phosphotidylethanolamine substituent + a 1,2-diacyl-sn-glycerol			a phosphatidylethanolamine // an <i>E. coli</i> osmoregulated periplasmic glucan (OPG) // an <i>E. coli</i> osmoregulated periplasmic glucan with phosphotidylethanolamine substituent // a 1,2-diacyl-<i>sn</i>-glycerol
a [protein]-L-glutamate-O5-methyl-ester + H2O  ->  a [protein]-alpha-L-glutamate + methanol + H+	EC-3.1.1.61		H<sub>2</sub>O // a [protein]-L-glutamate-<I>O<sup>5</sup></I>-methyl-ester // a [protein]-&alpha;-L-glutamate // methanol // H<SUP>+</SUP>
glycine + a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + H+  <-->  a [glycine-cleavage complex H protein] N6-aminomethyldihydrolipoyl-L-lysine + CO2	EC-1.4.4.2	glycine cleavage // glycine + a tetrahydrofolate + NAD+  ->  a 5,10-methylenetetrahydrofolate + ammonium + CO2 + NADH	H<SUP>+</SUP> // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // glycine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-aminomethyldihydrolipoyl-L-lysine // CO<SUB>2</SUB>
<i>trans</i> hex-2-enoyl-[acp] reductase	EC-1.3.1.39 // EC-1.3.1.10	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	NADP<sup>+</sup> // a hexanoyl-[acp] // a (2<i>E</i>)-hex-2-enoyl-[acp] // NADPH // H<SUP>+</SUP>
XMP + diphosphate  <-  xanthine + 5-phospho-alpha-D-ribose 1-diphosphate	EC-2.4.2.22	xanthine and xanthosine salvage	diphosphate // XMP // xanthine // 5-phospho-&alpha;-D-ribose 1-diphosphate
a phosphatidylserine + H+  ->  a phosphatidylethanolamine + CO2	EC-4.1.1.65	phosphatidylserine and phosphatidylethanolamine biosynthesis I	H<SUP>+</SUP> // a phosphatidylserine // a phosphatidylethanolamine // CO<SUB>2</SUB>
tetrahydropteroyl-[gamma-Glu](n) + L-glutamate + ATP  ->  tetrahydropteroyl-[gamma-Glu](n+1) + ADP + phosphate	EC-6.3.2.17	folate polyglutamylation	ATP // L-glutamate // a tetrahydrofolate // ADP // phosphate
(S)-3-hydroxy-3-methylglutaryl-CoA  <-  3-methylglutaconyl-CoA + H2O	EC-4.2.1.18	L-leucine degradation I	(<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA // H<sub>2</sub>O // 3-methylglutaconyl-CoA
1-octanal dehydrogenase (NAD+)	EC-1.2.1.3	octane oxidation	H<sub>2</sub>O // NAD<sup>+</sup> // 1-octanal // octanoate // NADH // H<SUP>+</SUP>
L-proline betaine  <-->  D-proline betaine	EC-5.1.1.22	proline betaine degradation I	L-proline betaine // D-proline betaine
a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-glycine) tetrapeptide  ->  a mature peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-glycine) tetrapeptide + di-trans,octa-cis-undecaprenyl diphosphate + H+		peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	a nascent peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimeloyl-glycine) tetrapeptide // a mature peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminopimeloyl-glycine) tetrapeptide // H<SUP>+</SUP> // <i>di-trans,octa-cis</i>-undecaprenyl diphosphate
(S)-1-pyrroline-5-carboxylate + H+ + H2O  <-->  L-glutamate-5-semialdehyde		L-proline degradation I // L-proline biosynthesis I (from L-glutamate) // 1-pyrroline-5-carboxylate dehydrogenase	(<i>S</i>)-1-pyrroline-5-carboxylate // H<sub>2</sub>O // H<SUP>+</SUP> // L-glutamate-5-semialdehyde
a tRNA precursor with a 5' extension and a long 3' trailer + H2O  ->  a tRNA precursor with a 5' extension + a ribonucleoside 5'-monophosphate	EC-3.1.13.1	tRNA processing	H<sub>2</sub>O // a tRNA precursor with a 5' extension and a long 3' trailer // a tRNA precursor with a 5' extension // a ribonucleoside 5'-monophosphate
dUMP + a 5,10-methylenetetrahydrofolate + NADPH + H+  ->  dTMP + a tetrahydrofolate + NADP+	EC-2.1.1.148	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	H<SUP>+</SUP> // NADPH // a 5,10-methylenetetrahydrofolate // dUMP // dTMP // a tetrahydrofolate // NADP<sup>+</sup>
glutathione  ->  L-cysteinylglycine + 5-oxo-L-proline	EC-4.3.2.7	5-oxo-L-proline metabolism	glutathione // L-cysteinylglycine // 5-oxo-L-proline
NADP+ + H2O  ->  NAD+ + phosphate	EC-3.1.3.108	NAD salvage pathway III (to nicotinamide riboside)	H<sub>2</sub>O // NADP<sup>+</sup> // NAD<sup>+</sup> // phosphate
a uridine34 in tRNA + a [TusE sulfur carrier protein]-S-sulfanylcysteine + ATP + a reduced two electron carrier  ->  a 2-thiouridine34 in tRNA + a [TusE sulfur carrier protein]-L-cysteine + AMP + an oxidized electron carrier + diphosphate + H+	EC-2.8.1.13	tRNA-uridine 2-thiolation and selenation (bacteria)	a reduced two electron carrier // ATP // a [TusE sulfur carrier protein]-<i>S</i>-sulfanylcysteine // a uridine<sup>34</sup> in tRNA // a 2-thiouridine<sup>34</sup> in tRNA // a [TusE sulfur carrier protein]-L-cysteine // AMP // diphosphate // an oxidized electron carrier // H<SUP>+</SUP>
(aminomethyl)phosphonate + acetyl-CoA  ->  (acetamidomethyl)phosphonate + coenzyme A	EC-2.3.1.280	(aminomethyl)phosphonate degradation	acetyl-CoA // (aminomethyl)phosphonate // (acetamidomethyl)phosphonate // coenzyme A
isopentenyl diphosphate  <-->  prenyl diphosphate	EC-5.3.3.2	methylerythritol phosphate pathway II // methylerythritol phosphate pathway I	isopentenyl diphosphate // prenyl diphosphate
phosphonoacetaldehyde + H2O  =  acetaldehyde + phosphate + H+	EC-3.11.1.1		phosphonoacetaldehyde // H<sub>2</sub>O // H<SUP>+</SUP> // phosphate // acetaldehyde
a 5,10-methylenetetrahydrofolate + NADP+  <-->  a 5,10-methenyltetrahydrofolate + NADPH	EC-1.5.1.5	formate assimilation into 5,10-methylenetetrahydrofolate // formaldehyde oxidation VII (THF pathway) // folate transformations III (<i>E. coli</i>)	NADP<sup>+</sup> // a 5,10-methylenetetrahydrofolate // a 5,10-methenyltetrahydrofolate // NADPH
NADPH + H2O  ->  (S)-NADPHX		NADPH repair (eukaryotes)	H<sub>2</sub>O // NADPH // (<i>S</i>)-NADPHX
1-pyrroline-5-carboxylate dehydrogenase			H<sub>2</sub>O // NAD<sup>+</sup> // (<i>S</i>)-1-pyrroline-5-carboxylate // H<SUP>+</SUP> // L-glutamate // NADH
O-phospho-L-homoserine + H2O  ->  L-threonine + phosphate	EC-4.2.3.1	L-threonine biosynthesis	H<sub>2</sub>O // O-phospho-L-homoserine // phosphate // L-threonine
octanoyl-CoA + acetyl-CoA  <-  3-oxodecanoyl-CoA + coenzyme A	EC-2.3.1.16	oleate &beta;-oxidation	acetyl-CoA // octanoyl-CoA // 3-oxodecanoyl-CoA // coenzyme A
prenyl diphosphate + an adenosine37 in tRNA  ->  N6-(3-methylbut-2-en-1-yl)-adenosine37 in tRNA + diphosphate	EC-2.5.1.75		an adenosine<sup>37</sup> in tRNA // prenyl diphosphate // <i>N</i><sup>6</sup>-(3-methylbut-2-en-1-yl)-adenosine<sup>37</sup> in tRNA // diphosphate
a tRNAGln + L-glutamate + ATP  ->  an L-glutamyl-[tRNAGln] + AMP + diphosphate	EC-6.1.1.24	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	ATP // L-glutamate // a tRNA<SUP>Gln</SUP> // an L-glutamyl-[tRNA<sup>Gln</sup>] // AMP // diphosphate
UDP-3-O-[(3R)-3-hydroxydecanoyl]-N-acetyl-alpha-D-glucosamine + H2O  ->  UDP-3-O-(3-hydroxydecanoyl)-alpha-D-glucosamine + acetate	EC-3.5.1.108	lipid IV<sub>A</sub> biosynthesis (<i>P. putida</i>)	H<sub>2</sub>O // UDP-3-<i>O</i>-[(3<i>R</i>)-3-hydroxydecanoyl]-<i>N</i>-acetyl-&alpha;-D-glucosamine // UDP-3-<i>O</i>-(3-hydroxydecanoyl)-&alpha;-D-glucosamine // acetate
4-methyl-2-oxopentanoate dehydrogenase (acylating)	EC-1.2.1.25	L-leucine degradation I	NAD<sup>+</sup> // coenzyme A // 4-methyl-2-oxopentanoate // 3-methylbutanoyl-CoA // CO<SUB>2</SUB> // NADH
5-deoxy-D-ribulose 1-phosphate  <-->  glycerone phosphate + acetaldehyde	EC-4.1.2.62	5'-deoxyadenosine degradation I	5-deoxy-D-ribulose 1-phosphate // glycerone phosphate // acetaldehyde
an [L-cysteine desulfurase]-S-sulfanyl-L-cysteine + a [TusA]-L-cysteine  ->  an [L-cysteine desulfurase]-L-cysteine + a [TusA sulfur-carrier protein]-S-sulfanyl-L-cysteine	EC-2.8.1	tRNA-uridine 2-thiolation and selenation (bacteria)	a [TusA]-L-cysteine // an [L-cysteine desulfurase]-<i>S</i>-sulfanyl-L-cysteine // an [L-cysteine desulfurase]-L-cysteine // a [TusA sulfur-carrier protein]-S-sulfanyl-L-cysteine
L-cysteine + a [cytidylyl molybdenum cofactor chaperone]-cytidylyl molybdenum cofactor + a reduced two electron carrier  ->  L-alanine + a [cytidylyl molybdenum cofactor chaperone]-cytidylyl molybdenum cofactor (sulfo-dioxo) + an oxidized electron carrier + H2O	EC-2.8.1.7	cytidylyl molybdenum cofactor sulfurylation	a reduced two electron carrier // a [cytidylyl molybdenum cofactor chaperone]-cytidylyl molybdenum cofactor // L-cysteine // L-alanine // a [cytidylyl molybdenum cofactor chaperone]-cytidylyl molybdenum cofactor (sulfo-dioxo) // H<sub>2</sub>O // an oxidized electron carrier
ADP-alpha-D-glucose + (1,4-alpha-D-glucosyl)(n)  ->  ADP + (1,4-alpha-D-glucosyl)(n+1)	EC-2.4.1.21	glycogen biosynthesis I (from ADP-D-Glucose)	ADP-&alpha;-D-glucose // ADP // a (1&rarr;4)-&alpha;-D-glucan
2 cob(II)alamin-[corrinoid adenosyltranferase] + a [reduced flavoprotein]  ->  2 cob(I)alamin-[corrinoid adenosyltranferase] + an [oxidized flavoprotein] + 2 H+		2 ATP + 2 cob(II)alamin + a [reduced flavoprotein]  ->  2 adenosylcobalamin + 2 triphosphate + an [oxidized flavoprotein] + 2 H+ // adenosylcobalamin salvage from cobalamin	a [reduced flavoprotein] // cob(II)alamin-[corrinoid adenosyltranferase] // cob(I)alamin-[corrinoid adenosyltranferase] // an [oxidized flavoprotein] // H<SUP>+</SUP>
2'-(5''-triphospho-alpha-D-ribosyl)-3'-dephospho-CoA + [a malonate decarboxylase acyl-carrier protein]  ->  [a holo malonate decarboxylase acyl-carrier-protein] + diphosphate	EC-2.7.7.66	malonate decarboxylase activation	[an <i>apo</i> malonate decarboxylase acyl-carrier protein] // 2'-(5''-triphospho-&alpha;-D-ribosyl)-3'-dephospho-CoA // [a <i>holo</i> malonate decarboxylase acyl-carrier-protein] // diphosphate
pyruvate + ATP + phosphate  <-->  phosphoenolpyruvate + AMP + diphosphate + H+	EC-2.7.9.1		ATP // phosphate // pyruvate // H<SUP>+</SUP> // phospho<i>enol</i>pyruvate // AMP // diphosphate
urea + 2 H+ + H2O  ->  2 ammonium + CO2	EC-3.5.1.5	urea degradation II	H<sub>2</sub>O // urea // H<SUP>+</SUP> // ammonium // CO<SUB>2</SUB>
a thiocarboxylated [SAMP] C-terminal glycine + a uridine34 in tRNA + ATP + H2O  ->  a [SAMP] C-terminal glycine + a 2-thiouridine34 in tRNA + AMP + diphosphate + 2 H+	EC-2.8.1.13		H<sub>2</sub>O // ATP // a uridine<sup>34</sup> in tRNA // a thiocarboxylated [SAMP] C-terminal glycine // a [SAMP] C-terminal glycine // a 2-thiouridine<sup>34</sup> in tRNA // AMP // diphosphate // H<SUP>+</SUP>
D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate  ->  3-(imidazol-4-yl)-2-oxopropyl phosphate + H2O	EC-4.2.1.19	L-histidine biosynthesis	D-<i>erythro</i>-1-(imidazol-4-yl)-glycerol 3-phosphate // 3-(imidazol-4-yl)-2-oxopropyl phosphate // H<sub>2</sub>O
keto-L-sorbose  <-->  L-sorbopyranose			<i>keto</i>-L-sorbose // L-sorbopyranose
2-phospho-D-glycerate  <-->  3-phospho-D-glycerate	EC-5.4.2.11	Entner-Doudoroff pathway I // glycolysis III (from glucose)	2-phospho-D-glycerate // 3-phospho-D-glycerate
2 ditrans,octacis-undecaprenyldiphospho-N-acetyl-(N-acetylglucosaminyl)muramoyl-L-alanyl-gamma-D-isoglutaminyl-L-lysyl-(glycyl)5-D-alanyl-D-alanine  =  di-trans,octa-cis-undecaprenyl diphosphate + a peptidoglycan dimer (S. aureus) + H+	EC-2.4.1.129		<i>ditrans,octacis</i>-undecaprenyldiphospho-<i>N</i>-acetyl-(<i>N</i>-acetylglucosaminyl)muramoyl-L-alanyl-&gamma;-D-isoglutaminyl-L-lysyl-(glycyl)<sub>5</sub>-D-alanyl-D-alanine // H<SUP>+</SUP> // <i>di-trans,octa-cis</i>-undecaprenyl diphosphate // a peptidoglycan dimer (S. aureus)
3-phospho-D-glycerate + ATP  <-->  3-phospho-D-glyceroyl phosphate + ADP	EC-2.7.2.3	Entner-Doudoroff pathway I // glycolysis III (from glucose) // Calvin-Benson-Bassham cycle // gluconeogenesis I	ATP // 3-phospho-D-glycerate // 3-phospho-D-glyceroyl phosphate // ADP
3-isopropylmalate dehydratase		L-leucine biosynthesis // (2R,3S)-3-isopropylmalate  <-->  (2S)-2-isopropylmalate	(2<i>R</i>,3<i>S</i>)-3-isopropylmalate // 2-isopropylmaleate // H<sub>2</sub>O
ATP + UMP  ->  ADP + UDP	EC-2.7.4.22 // EC-2.7.4.14	UTP and CTP <i>de novo</i> biosynthesis	UMP // ATP // ADP // UDP
ethylphosphate + H2O  ->  ethanol + phosphate	EC-3.1.3.1		H<sub>2</sub>O // ethylphosphate // phosphate // ethanol
S-adenosyl-L-methionine + a pseudouridine1915 in 23S rRNA  ->  S-adenosyl-L-homocysteine + an N3-methylpseudouridine1915 in 23S rRNA + H+	EC-2.1.1.177		a pseudouridine<sup>1915</sup> in 23S rRNA // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // an <i>N</i><sup>3</sup>-methylpseudouridine<sup>1915</sup> in 23S rRNA // H<SUP>+</SUP>
L-aspartate + 2-oxoglutarate  <-->  oxaloacetate + L-glutamate	EC-2.6.1.1	L-aspartate biosynthesis // L-aspartate degradation I	2-oxoglutarate // L-aspartate // oxaloacetate // L-glutamate
