Reaction	EC-Number	In-Pathway	Substrates
[dermatan sulfate]-L-iduronyl 2-<i>O</i>sulfotransferase	EC-2.8.2	dermatan sulfate biosynthesis (late stages)	phosphoadenosine-5'-phosphosulfate // dermatan-[core protein] // [dermatan-sulfate] containing 2-<i>O</i>-sulfo-&alpha;-L-iduronate // adenosine 3',5'-bisphosphate
5beta-cholestane-3alpha,7alpha-diol + NADPH + H+ + oxygen  ->  (25R)-5beta-cholestane-3alpha,7alpha,26-triol + NADP+ + H2O	EC-1.14.13.15	bile acid biosynthesis, neutral pathway	oxygen // H<SUP>+</SUP> // NADPH // 5&beta;-cholestane-3&alpha;,7&alpha;-diol // (25<i>R</i>)-5&beta;-cholestane-3&alpha;,7&alpha;,26-triol // NADP<sup>+</sup> // H<SUB>2</SUB>O
a 2-acylglycerol  ->  a 1-monoglyceride		triacylglycerol degradation	a 2-acylglycerol // a 1-monoglyceride
an N-acetyl-alpha-neuraminyl-(2->3)-beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl-R + CMP-N-acetylneuraminate  =  alpha-N-acetylneuraminyl-(2->3)-beta-D-galactose-(1->3)-(alpha-N-acetylneuraminyl-(2->6))-N-acetyl-D-galactosaminyl-R + CMP	EC-2.4.99.7		CMP-<i>N</i>-acetylneuraminate // an <i>N</i>-acetyl-&alpha;-neuraminyl-(2->3)-&beta;-D-galactosyl-(1->3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-R // &alpha;-N-acetylneuraminyl-(2->3)-&beta;-D-galactose-(1->3)-(&alpha;-<i>N</i>-acetylneuraminyl-(2->6))-N-acetyl-D-galactosaminyl-R // CMP
sucrose + H2O  ->  alpha-D-glucose + beta-D-fructofuranose	EC-3.2.1.26	sucrose degradation	H<SUB>2</SUB>O // sucrose // &alpha;-D-glucose // &beta;-D-fructofuranose
L-glutamate gamma-semialdehyde + NADP+ + phosphate  <-  L-glutamate-5-phosphate + NADPH + H+	EC-1.2.1.41	citrulline biosynthesis // proline biosynthesis II	NADP<sup>+</sup> // phosphate // L-glutamate &gamma;-semialdehyde // L-glutamate-5-phosphate // NADPH // H<SUP>+</SUP>
[dermatan-sulfate] containing 2-O-sulfo-alpha-L-iduronate + H2O  ->  dermatan-[core protein] + sulfate	EC-3.1.6.13	dermatan sulfate degradation (metazoa)	H<SUB>2</SUB>O // [dermatan-sulfate] containing 2-<i>O</i>-sulfo-&alpha;-L-iduronate // dermatan-[core protein] // sulfate
inosine phosphorylase	EC-2.4.2.1	adenine and adenosine salvage III // adenosine nucleotides degradation II // purine ribonucleosides degradation to ribose-1-phosphate	phosphate // inosine // &alpha;-D-ribose-1-phosphate // hypoxanthine
inosine-5'-phosphate + H2O  <-  phosphoribosyl-formamido-carboxamide	EC-3.5.4.10	inosine-5'-phosphate biosynthesis II	H<SUB>2</SUB>O // inosine-5'-phosphate // phosphoribosyl-formamido-carboxamide
<i>trans</i> hex-2-enoyl-[acp] reductase (NADPH, B-specific)	EC-1.3.1.39	palmitate biosynthesis I (animals)	NADP<sup>+</sup> // a hexanoyl-[acp] // a (2<i>E</i>)-hex-2-enoyl-[acp] // NADPH // H<SUP>+</SUP>
an alcohol + NADP+  =  a ketone + NADPH	EC-1.1.1.184		an alcohol // NADP<sup>+</sup> // NADPH // a ketone
glycine + L-arginine  ->  guanidinoacetate + L-ornithine	EC-2.1.4.1	glycine degradation (creatine biosynthesis) // creatine biosynthesis	L-arginine // glycine // guanidinoacetate // L-ornithine
a tRNA containing N6-dimethylallyladenosine  =  cis-hydroxy-prenyl-tRNA			a tRNA containing N<sup>6</sup>-dimethylallyladenosine // cis-hydroxy-prenyl-tRNA
5-oxoproline + ATP + 2 H2O  ->  L-glutamate + ADP + phosphate + H+	EC-3.5.2.9	&gamma;-glutamyl cycle	ATP // H<SUB>2</SUB>O // 5-oxoproline // H<SUP>+</SUP> // L-glutamate // phosphate // ADP
1,4-&alpha;-glucan branching enzyme	EC-2.4.1.18	glycogen biosynthesis II (from UDP-D-Glucose)	a glucosylated glycogenin // glycogen
GTP  ->  cyclic-GMP + diphosphate	EC-4.6.1.2	cyclic GMP biosynthesis	GTP // cyclic-GMP // diphosphate
D-threo-isocitrate + NADP+  =  oxalosuccinate + NADPH + H+	EC-1.1.1.42		NADP<sup>+</sup> // D-<i>threo</i>-isocitrate // oxalosuccinate // NADPH // H<SUP>+</SUP>
UDP-D-glucuronate + a 3-O-[beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl]-L-seryl-[protein]  ->  UDP + a 3-O-[beta-D-GlcA-(1->3)-beta-D-Gal-(1->3)-beta-D-Gal-(1->4)-beta-D-Xyl]-[core protein]	EC-2.4.1.135	glycoaminoglycan-protein linkage region biosynthesis	a 3-<i>O</i>-[&beta;-D-galactosyl-(1&rarr;3)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-xylosyl]-L-seryl-[protein] // UDP-D-glucuronate // UDP // a 3-<i>O</i>-[&beta;-D-GlcA-(1&rarr;3)-&beta;-D-Gal-(1&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-Xyl]-[core protein]
bicarbonate + pyruvate + ATP  ->  oxaloacetate + ADP + phosphate + H+	EC-6.4.1.1	aspartate biosynthesis	ATP // pyruvate // bicarbonate // H<SUP>+</SUP> // oxaloacetate // ADP // phosphate
L-glutamine + an L-glutamyl-[tRNAGln] + ATP  ->  L-glutamate + an L-glutaminyl-[tRNAGln] + ADP + phosphate	EC-6.3.5.7	L-glutamine biosynthesis II (tRNA-dependent)	ATP // an L-glutamyl-[tRNA<sup>Gln</sup>] // L-glutamine // L-glutamate // an L-glutaminyl-[tRNA<SUP>Gln</SUP>] // phosphate // ADP
5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + aminoimidazole carboxamide ribonucleotide	EC-4.3.2.2	inosine-5'-phosphate biosynthesis II	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole // fumarate // aminoimidazole carboxamide ribonucleotide
L-asparagine + H2O  ->  ammonia + L-aspartate + H+	EC-3.5.1.1	asparagine degradation I	H<SUB>2</SUB>O // L-asparagine // H<SUP>+</SUP> // ammonia // L-aspartate
S-adenosyl-L-methionine + catechol  =  S-adenosyl-L-homocysteine + guaiacol + H+	EC-2.1.1.6		catechol // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine // guaiacol
2 glutathione + NADP+  <-  glutathione disulfide + NADPH + H+	EC-1.8.1.7	glutathione redox reactions II // glutathione redox reactions I	NADP<sup>+</sup> // glutathione // glutathione disulfide // NADPH // H<SUP>+</SUP>
2,3-diphosphoglycerate + H2O  ->  2-phospho-D-glycerate + phosphate	EC-3.1.3.80	Rapoport-Luebering glycolytic shunt	H<SUB>2</SUB>O // 2,3-diphosphoglycerate // 2-phospho-D-glycerate // phosphate
a glycerophosphodiester + H2O  =  an alcohol + sn-glycerol-3-phosphate + H+	EC-3.1.4.46		a glycerophosphodiester // H<SUB>2</SUB>O // an alcohol // <i>sn</i>-glycerol-3-phosphate // H<SUP>+</SUP>
cholesterol + a reduced two electron carrier + oxygen  =  cholest-5-ene-3beta,25-diol + an oxidized electron carrier + H2O	EC-1.14.99.38		oxygen // a reduced two electron carrier // cholesterol // cholest-5-ene-3&beta;,25-diol // an oxidized electron carrier // H<SUB>2</SUB>O
D-ribose 5-phosphate  <-  D-ribulose-5-phosphate	EC-5.3.1.6	pentose phosphate pathway (non-oxidative branch)	D-ribose 5-phosphate // D-ribulose-5-phosphate
4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8-en-3beta-ol + NADPH + oxygen  ->  4,4-dimethyl-5-alpha-cholesta-8,14-dien-3-beta-ol + formate + NADP+ + H2O	EC-1.14.13.70	cholesterol biosynthesis II (via 24,25-dihydrolanosterol)	NADPH // oxygen // 4,4-dimethyl-14&alpha;-formyl-5&alpha;-cholesta-8-en-3&beta;-ol // 4,4-dimethyl-5-&alpha;-cholesta-8,14-dien-3-&beta;-ol // formate // H<SUB>2</SUB>O // NADP<sup>+</sup>
glycolipid 2-&alpha;-mannosyltransferase	EC-2.4.1.131	dolichyl-diphosphooligosaccharide biosynthesis	GDP-&alpha;-D-mannose // &alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;6)]-&alpha;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol // &alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&alpha;-D-GlcNAc-diphosphodolichol // GDP // H<SUP>+</SUP>
a phosphatidylcholine + H2O  ->  a 1-lysophosphatidylcholine + a carboxylate + H+	EC-3.1.1.32	phospholipases	H<SUB>2</SUB>O // a phosphatidylcholine // a 1-lysophosphatidylcholine // a carboxylate // H<SUP>+</SUP>
4,5beta-dihydrocortisone + NADP+  =  cortisone + NADPH + H+	EC-1.3.1.3		NADP<sup>+</sup> // 4,5&beta;-dihydrocortisone // H<SUP>+</SUP> // cortisone // NADPH
a 2-(2-hydroxyacyl)sphingosine + UDP-D-galactose  =  a 1-(beta-D-galactosyl)-2-(2-hydroxyacyl)sphingosine + UDP + H+	EC-2.4.1.45		UDP-D-galactose // a 2-(2-hydroxyacyl)sphingosine // a 1-(&beta;-D-galactosyl)-2-(2-hydroxyacyl)sphingosine // H<SUP>+</SUP> // UDP
UDP-D-glucose + a sphingosine-containing ceramide  =  a D-glucosyl-N-acylsphingosine + UDP	EC-2.4.1.80		a sphingosine-containing ceramide // UDP-D-glucose // a D-glucosyl-<i>N</i>-acylsphingosine // UDP
hydrogen peroxide + 2 glutathione  ->  glutathione disulfide + 2 H2O	EC-1.11.1.9	glutathione redox reactions I	glutathione // hydrogen peroxide // glutathione disulfide // H<SUB>2</SUB>O
genistein + dimethylallyl diphosphate  =  wighteone + diphosphate	EC-2.5.1		dimethylallyl diphosphate // genistein // wighteone // diphosphate
6-O-cis-keto-mycolyl-trehalose O-mycolyltransferase			trehalose 6-phosphate // 6-O-cis-keto-mycolyl-&beta;-D-mannopyranosyl-1-phosphoheptaprenol // 6-O-cis-keto-mycolyl-trehalose-6-phosphate // D-mannopyranosyl-1-phosphoheptaprenol
alpha-D-glucose  ->  beta-D-glucose	EC-5.1.3.3	sucrose degradation V (mammalian)	&alpha;-D-glucose // &beta;-D-glucose
a long-chain 2,3,4-saturated fatty acyl CoA + malonyl-CoA  ->  a long-chain 3-oxoacyl-CoA + CO2 + coenzyme A	EC-2.3.1	very long chain fatty acid biosynthesis	malonyl-CoA // a long-chain 2,3,4-saturated fatty acyl CoA // a long-chain 3-oxoacyl-CoA // CO<SUB>2</SUB> // coenzyme A
a 1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate + H2O  ->  a 1-phosphatidyl-1D-myo-inositol 3-phosphate + phosphate + 2 H+	EC-3.1.3.66	PIP metabolism	H<SUB>2</SUB>O // a 1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate // a 1-phosphatidyl-1D-myo-inositol 3-phosphate // H<SUP>+</SUP> // phosphate
(S)-malate  <-  fumarate + H2O	EC-4.2.1.2	TCA cycle variation III (eukaryotic) // TCA cycle // glutamate degradation VII	(<i>S</i>)-malate // fumarate // H<SUB>2</SUB>O
oleate + ATP + coenzyme A  =  oleoyl-CoA + AMP + diphosphate	EC-6.2.1.3		ATP // coenzyme A // oleate // oleoyl-CoA // AMP // diphosphate
keto-phenylpyruvate  =  enol-phenylpyruvate	EC-5.3.2.1		keto-phenylpyruvate // enol-phenylpyruvate
tetrahydropteroyl-[gamma-Glu](n) + L-glutamate + ATP  ->  tetrahydropteroyl-[gamma-Glu](n+1) + ADP + phosphate	EC-6.3.2.17	folate polyglutamylation	ATP // L-glutamate // a tetrahydrofolate // phosphate // ADP
a tRNACys + L-cysteine + ATP + H+  ->  an L-cysteinyl-[tRNACys] + AMP + diphosphate	EC-6.1.1.16	tRNA charging pathway	ATP // L-cysteine // a tRNA<SUP>Cys</SUP> // H<SUP>+</SUP> // an L-cysteinyl-[tRNA<SUP>Cys</SUP>] // diphosphate // AMP
glycine + tetrahydrofolate + NAD+  <-->  ammonia + CO2 + 5,10-methylenetetrahydropteroyl mono-L-glutamate + NADH + H+		folate transformations II (plants) // folate transformations I	tetrahydrofolate // glycine // NAD<sup>+</sup> // H<SUP>+</SUP> // 5,10-methylenetetrahydropteroyl mono-L-glutamate // ammonia // CO<SUB>2</SUB> // NADH
D-fructose-6-phosphate + ADP  ->  fructose-1,6-bisphosphate + AMP + H+	EC-2.7.1.146	glycolysis V (Pyrococcus)	ADP // D-fructose-6-phosphate // H<SUP>+</SUP> // fructose-1,6-bisphosphate // AMP
FMN + H2O  ->  riboflavin + phosphate	EC-3.1.3	riboflavin, FMN and FAD transformations	H<SUB>2</SUB>O // FMN // riboflavin // phosphate
a 2'-deoxyribonucleoside 5'-diphosphate + an oxidized electron carrier + H2O  =  a ribonucleoside diphosphate + a reduced two electron carrier	EC-1.17.4		a 2'-deoxyribonucleoside 5'-diphosphate // H<SUB>2</SUB>O // an oxidized electron carrier // a reduced two electron carrier // a ribonucleoside diphosphate
phosphoryl-choline + H2O  =  choline + phosphate	EC-3.1.3.75		H<SUB>2</SUB>O // phosphoryl-choline // choline // phosphate
ATP + uridine-5'-phosphate  ->  ADP + UDP	EC-2.7.4.22	purine and pyrimidine metabolism // pyrimidine ribonucleotides interconversion	uridine-5'-phosphate // ATP // ADP // UDP
spermidine + S-adenosyl-L-methioninamine  ->  spermine + S-methyl-5'-thioadenosine + H+	EC-2.5.1.22	spermine biosynthesis // spermine biosynthesis II	<i>S</i>-adenosyl-L-methioninamine // spermidine // H<SUP>+</SUP> // spermine // <i>S</i>-methyl-5'-thioadenosine
D-4-hydroxy-2-keto-glutarate  ->  glyoxylate + pyruvate	EC-4.1.3.16	4-hydroxyproline degradation I	D-4-hydroxy-2-keto-glutarate // glyoxylate // pyruvate
lathosterol + NAD(P)H + oxygen  ->  7-dehydro-cholesterol + NAD(P)+ + 2 H2O	EC-1.14.21.6	cholesterol biosynthesis II (via 24,25-dihydrolanosterol) // cholesterol biosynthesis I	oxygen // NAD(P)H // lathosterol // 7-dehydro-cholesterol // NAD(P)<sup>+</sup> // H<SUB>2</SUB>O
Glucan 1,4-&alpha;-glucosidase	EC-3.2.1.3	glycogen degradation III	H<SUB>2</SUB>O // a debranched &alpha;-limit dextrin // &beta;-D-glucose
trehalose-cis-methoxy-mono-mycolate O-mycolyltransferase	EC-2.3.1		trehalose-cis-methoxy-mono-mycolate // an arabinogalactan // arabinogalactan-cis-methoxy-mycolate // trehalose
a 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + H2O  ->  a 1,2-diacyl-sn-glycerol + D-myo-inositol (1,4,5)-trisphosphate	EC-3.1.4.11	PIP metabolism // D-<i>myo</i>-inositol-5-phosphate metabolism // D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis // phospholipases	H<SUB>2</SUB>O // a 1-phosphatidyl-1D-<i>myo</i>-inositol 4,5-bisphosphate // a 1,2-diacyl-<i>sn</i>-glycerol // D-<i>myo</i>-inositol (1,4,5)-trisphosphate
acyl-ACP:sn-glycerol-3-phosphate 1-O-acyltransferase	EC-2.3.1.15	CDP-diacylglycerol biosynthesis II	an acyl-[acyl-carrier protein] // <i>sn</i>-glycerol-3-phosphate // a 2-lysophosphatidate // a soluble [acyl-carrier protein]
sn-glycerol-3-phosphate + FAD  =  dihydroxyacetone phosphate + FADH2	EC-1.1.99.5		FAD // <i>sn</i>-glycerol-3-phosphate // dihydroxyacetone phosphate // FADH<SUB>2</SUB>
4-hydroxy-4-(3-pyridyl)-butanoate  ->  4-(3-pyridyl)-3-butenoate		nicotine degradation II // nicotine degradation III	4-hydroxy-4-(3-pyridyl)-butanoate // 4-(3-pyridyl)-3-butenoate
S-prenyl-L-cysteine + H2O + oxygen  =  3-methyl-2-butenal + hydrogen peroxide + L-cysteine	EC-1.8.3.5		S-prenyl-L-cysteine // oxygen // H<SUB>2</SUB>O // 3-methyl-2-butenal // hydrogen peroxide // L-cysteine
hydroxyproline oxidase	EC-1.5.99	4-hydroxyproline degradation I	oxygen // <i>trans</i>-4-hydroxy-L-proline // H<SUP>+</SUP> // pyrroline-hydroxy-carboxylate // H<SUB>2</SUB>O
ATP + (R)-lipoate + H+  ->  lipoyl-adenylate + diphosphate	EC-2.7.7.63	lipoate salvage and modification	ATP // (<i>R</i>)-lipoate // H<SUP>+</SUP> // diphosphate // lipoyl-adenylate
ATP + 2 H2O  =  AMP + 2 phosphate + 2 H+	EC-3.6.1.5		ATP // H<SUB>2</SUB>O // H<SUP>+</SUP> // phosphate // AMP
n-butanol + NAD+  =  butanal + NADH + H+	EC-1.1.1		NAD<sup>+</sup> // n-butanol // butanal // NADH // H<SUP>+</SUP>
2'-hydroxynicotine  ->  4-(methylamino)-1-(3-pyridyl)-1-butanone		nicotine degradation II	2'-hydroxynicotine // 4-(methylamino)-1-(3-pyridyl)-1-butanone
alpha-D-mannosyl-1,3-(R1)-beta-D-mannosyl-R2 + UDP-alpha-N-acetyl-D-glucosamine  =  N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(R1)-beta-D-mannosyl-R2 + UDP + H+	EC-2.4.1.101		UDP-&alpha;-<i>N</i>-acetyl-D-glucosamine // &alpha;-D-mannosyl-1,3-(R1)-&beta;-D-mannosyl-R2 // H<SUP>+</SUP> // <i>N</i>-acetyl-&beta;-D-glucosaminyl-1,2-&alpha;-D-mannosyl-1,3-(R1)-&beta;-D-mannosyl-R2 // UDP
UDP-D-glucose + trans-zeatin  =  trans-zeatin-9-N-glucoside + UDP + H+	EC-2.4.1		<i>trans</i>-zeatin // UDP-D-glucose // H<SUP>+</SUP> // <i>trans</i>-zeatin-9-<i>N</i>-glucoside // UDP
a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + glycine  ->  a [glycine-cleavage complex H protein] N6-aminomethyldihydrolipoyl-L-lysine + CO2	EC-1.4.4.2	glycine cleavage complex // Serine degradation II	glycine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-aminomethyldihydrolipoyl-L-lysine // CO<SUB>2</SUB>
L-dopa + H+  ->  dopamine + CO2	EC-4.1.1.28	catecholamine biosynthesis	L-dopa // H<SUP>+</SUP> // dopamine // CO<SUB>2</SUB>
UDP-N-acetyl-D-galactosamine + D-glucosyluronate-1,3-beta-D-galactosyl-[proteoglycan]  ->  N-acetyl-D-galactosaminyl-1,4-beta-D-glucuronyl-1,3-beta-D-galactosyl-[proteoglycan] + UDP + H+	EC-2.4.1.174	chondroitin and dermatan biosynthesis	D-glucosyluronate-1,3-&beta;-D-galactosyl-[proteoglycan] // UDP-<i>N</i>-acetyl-D-galactosamine // <i>N</i>-acetyl-D-galactosaminyl-1,4-&beta;-D-glucuronyl-1,3-&beta;-D-galactosyl-[proteoglycan] // H<SUP>+</SUP> // UDP
3-oxo-palmitoyl-[acyl-carrier protein] synthase	EC-2.3.1.41	palmitate biosynthesis I (animals)	malonyl-CoA // a myristoyl-[acp] // a 3-oxohexadecanoyl-[acp] // CO<SUB>2</SUB> // coenzyme A
2'-hydroxygenistein + dimethylallyl diphosphate  =  luteone + diphosphate	EC-2.5.1		dimethylallyl diphosphate // 2'-hydroxygenistein // luteone // diphosphate
indole-5,6-quinone + indole-5,6-quinone-2-carboxylate  ->  melanochrome		eumelanin biosynthesis	indole-5,6-quinone-2-carboxylate // indole-5,6-quinone // melanochrome
a (2S)-2-methylacyl-CoA  =  a (2R)-2-methylacyl-CoA	EC-5.1.99.4		a (2<i>S</i>)-2-methylacyl-CoA // a (2<i>R</i>)-2-methylacyl-CoA
fructose-1,6-bisphosphate + H2O  ->  D-fructose-6-phosphate + phosphate	EC-3.1.3.11	glycolysis I // gluconeogenesis I	H<SUB>2</SUB>O // fructose-1,6-bisphosphate // D-fructose-6-phosphate // phosphate
a 1-phosphatidyl-1D-myo-inositol 5-phosphate + ATP  ->  a 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + ADP	EC-2.7.1.149	PIP metabolism // D-<i>myo</i>-inositol-5-phosphate metabolism // D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis	ATP // a 1-phosphatidyl-1D-myo-inositol 5-phosphate // a 1-phosphatidyl-1D-<i>myo</i>-inositol 4,5-bisphosphate // ADP
CMP-N-acetylneuraminate monooxygenase	EC-1.14.18.2		H<SUP>+</SUP> // oxygen // NAD(P)H // CMP-<i>N</i>-acetylneuraminate // NAD(P)<sup>+</sup> // H<SUB>2</SUB>O // CMP-<i>N</i>-glycoloylneuraminate
L-carnitine + palmitoyl-CoA  =  L-Palmitoylcarnitine + coenzyme A	EC-2.3.1.21		palmitoyl-CoA // L-carnitine // L-Palmitoylcarnitine // coenzyme A
a 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + H2O  ->  a 1-phosphatidyl-1D-myo-inositol 4-phosphate + phosphate + 2 H+	EC-3.1.3.36	PIP metabolism	H<SUB>2</SUB>O // a 1-phosphatidyl-1D-<i>myo</i>-inositol 4,5-bisphosphate // a 1-phosphatidyl-1D-<i>myo</i>-inositol 4-phosphate // H<SUP>+</SUP> // phosphate
a (2R)-2-hydroperoxyfatty acid  ->  a fatty aldehyde + CO2 + H2O		fatty acid &alpha;-oxidation	a (2<i>R</i>)-2-hydroperoxyfatty acid // a fatty aldehyde // CO<SUB>2</SUB> // H<SUB>2</SUB>O
phosphatidylinositol-4-phosphate 4-phosphatase	EC-3.1.3	PIP metabolism	H<SUB>2</SUB>O // a 1-phosphatidyl-1D-<i>myo</i>-inositol 4-phosphate // a 1-phosphatidyl-1D-<i>myo</i>-inositol // phosphate
4alpha-methyl-5alpha-ergosta-8,14,24(28)-dien-3beta-ol + NADP+  =  4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol + NADPH + H+	EC-1.3.1.70		NADP<sup>+</sup> // 4&alpha;-methyl-5&alpha;-ergosta-8,14,24(28)-dien-3&beta;-ol // 4&alpha;-methyl-5&alpha;-ergosta-8,14,24(28)-trien-3&beta;-ol // NADPH // H<SUP>+</SUP>
a [chondroitin-sulfate] containing 6-O-sulfo-N-acetylgalactosamine + H2O  ->  a [chondroitin] containing N-acetyl-galactosamine + sulfate	EC-3.1.6.4	chondroitin sulfate degradation (metazoa)	H<SUB>2</SUB>O // a [chondroitin-sulfate] containing 6-<i>O</i>-sulfo-<i>N</i>-acetylgalactosamine // a [chondroitin] containing <i>N</i>-acetyl-galactosamine // sulfate
a tRNAAla + L-alanine + ATP + H+  ->  an L-alanyl-[tRNAAla] + AMP + diphosphate	EC-6.1.1.7	tRNA charging pathway	ATP // L-alanine // a tRNA<SUP>Ala</SUP> // H<SUP>+</SUP> // an L-alanyl-[tRNA<SUP>Ala</SUP>] // diphosphate // AMP
[heparan-sulfate]-6-<i>O</i>-sulfotransferase	EC-2.8.2	heparan sulfate biosynthesis (late stages)	phosphoadenosine-5'-phosphosulfate // a heparan sulfate containing &alpha;-D-<i>N</i>-sulfoglucosamine // a [heparan sulfate] containing 2-<i>N</i>,6-<i>O</i>-disulfo-&alpha;-D-glucosamine // adenosine 3',5'-bisphosphate
UDP-N-acetyl-D-galactosamine + a polypeptide  =  N-acetyl-D-galactosaminyl-polypeptide + UDP	EC-2.4.1.41		a polypeptide // UDP-<i>N</i>-acetyl-D-galactosamine // <i>N</i>-acetyl-D-galactosaminyl-polypeptide // UDP
a tRNAHis + L-histidine + ATP + H+  ->  an L-histidyl-[tRNAHis] + AMP + diphosphate	EC-6.1.1.21	tRNA charging pathway	ATP // L-histidine // a tRNA<SUP>His</SUP> // H<SUP>+</SUP> // an L-histidyl-[tRNA<SUP>His</SUP>] // diphosphate // AMP
4-oxo-4-(3-pyridyl)-butanoate + 2 H+  ->  4-hydroxy-4-(3-pyridyl)-butanoate		nicotine degradation II // nicotine degradation III	4-oxo-4-(3-pyridyl)-butanoate // H<SUP>+</SUP> // 4-hydroxy-4-(3-pyridyl)-butanoate
2 glutathione + an intra-protein disulfide  =  glutathione disulfide + two reduced cysteine residues in a protein	EC-1.8.4.2		an intra-protein disulfide // glutathione // glutathione disulfide // two reduced cysteine residues in a protein
L-arabitol + NAD+  <-->  L-xylulose + NADH + H+	EC-1.1.1.12	L-arabinose degradation II	L-arabitol // NAD<sup>+</sup> // L-xylulose // H<SUP>+</SUP> // NADH
1-pyrroline-5-carboxylate dehydrogenase	EC-1.5.1.12	proline degradation III // arginine degradation I (arginase pathway)	H<SUB>2</SUB>O // NAD<sup>+</sup> // (<i>S</i>)-1-pyrroline-5-carboxylate // H<SUP>+</SUP> // L-glutamate // NADH
2-oxoglutarate + lipoamide  ->  S-succinyl-dihydrolipoamide + CO2	EC-1.2.4.2	glutamate degradation VII	lipoamide // 2-oxoglutarate // S-succinyl-dihydrolipoamide // CO<SUB>2</SUB>
3-oxo-decanoyl-[acyl-carrier protein] synthase	EC-2.3.1.41	palmitate biosynthesis I (animals)	malonyl-CoA // an octanoyl-[acp] // a 3-oxodecanoyl-[acp] // CO<SUB>2</SUB> // coenzyme A
corticosterone + a reduced ferredoxin [iron-sulfur] cluster + oxygen  ->  18-hydroxycorticosterone + an oxidized ferredoxin [iron-sulfur] cluster + H2O	EC-1.14.15.5	biosynthesis of corticosteroids	oxygen // a reduced ferredoxin [iron-sulfur] cluster // corticosterone // 18-hydroxycorticosterone // an oxidized ferredoxin [iron-sulfur] cluster // H<SUB>2</SUB>O
(S)-3-hydroxy-isobutyryl-CoA + H2O  ->  (S)-3-hydroxy-isobutyrate + coenzyme A + H+	EC-3.1.2.4	valine degradation I // valine degradation	H<SUB>2</SUB>O // (<i>S</i>)-3-hydroxy-isobutyryl-CoA // (<i>S</i>)-3-hydroxy-isobutyrate // H<SUP>+</SUP> // coenzyme A
methylglyoxal + H2O  ->  (R)-lactate + H+	EC-4.2.1	methylglyoxal degradation II	H<SUB>2</SUB>O // methylglyoxal // H<SUP>+</SUP> // (<i>R</i>)-lactate
