Reaction	EC-Number	In-Pathway	Substrates
N-acetylneuraminate + acetyl-CoA  ->  N-acetyl-9-O-acetylneuraminate + coenzyme A	EC-2.3.1.45		acetyl-CoA // <i>N</i>-acetylneuraminate // <i>N</i>-acetyl-9-<i>O</i>-acetylneuraminate // coenzyme A
a 1-phosphatidyl-1D-myo-inositol  ->  a 1,2-diacyl-sn-glycerol + D-myo-inositol 1,2-cyclic phosphate	EC-4.6.1.13		a 1-phosphatidyl-1D-<i>myo</i>-inositol // a 1,2-diacyl-<i>sn</i>-glycerol // D-myo-inositol 1,2-cyclic phosphate
(S)-2,3,4,5-tetrahydrodipicolinate + H+ + H2O  <-->  L-alpha-amino-epsilon-keto-pimelate	EC-3.5.99		H<sub>2</sub>O // (<i>S</i>)-2,3,4,5-tetrahydrodipicolinate // H<SUP>+</SUP> // L-&alpha;-amino-&epsilon;-keto-pimelate
a beta-lactam + H2O  ->  a substituted beta-amino acid + H+	EC-3.5.2.6		a &beta;-lactam // H<sub>2</sub>O // a substituted &beta;-amino acid // H<SUP>+</SUP>
a cis-3-alkyl-4-alkyloxetan-2-one  ->  a cis-alkene + CO2	EC-4.1.1.114		a <i>cis</i>-3-alkyl-4-alkyloxetan-2-one // a <i>cis</i>-alkene // CO<SUB>2</SUB>
UDP-alpha-D-glucose + stigmasterol  ->  UDP + stigmasterol 3-O-beta-D-glucoside + H+	EC-2.4.1.173		stigmasterol // UDP-&alpha;-D-glucose // UDP // stigmasterol 3-O-&beta;-D-glucoside // H<SUP>+</SUP>
a (3Z)-alk-3-enoyl-CoA  ->  a (2E)-2-enoyl-CoA	EC-5.3.3.8	fatty acid &beta;-oxidation III (unsaturated, odd number)	a (3Z)-alk-3-enoyl-CoA // a (2<i>E</i>)-2-enoyl-CoA
glucobrassicin + H2O  ->  (indol-3-yl)-N-(sulfonatooxy)methanimidothioate + D-glucopyranose + H+	EC-3.2.1.147	indole glucosinolate activation (intact plant cell) // indole glucosinolate activation (herbivore attack)	H<sub>2</sub>O // glucobrassicin // (indol-3-yl)-<i>N</i>-(sulfonatooxy)methanimidothioate // D-glucopyranose // H<SUP>+</SUP>
GMP + H2O  ->  guanosine + phosphate	EC-3.1.3.5	guanosine nucleotides degradation I // guanosine nucleotides degradation II	H<sub>2</sub>O // GMP // guanosine // phosphate
S-adenosyl-L-methionine + 3,5-dihydroxyanisole  ->  3,5-dimethoxyphenol + S-adenosyl-L-homocysteine + H+	EC-2.1.1	1,3,5-trimethoxybenzene biosynthesis	3,5-dihydroxyanisole // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // 3,5-dimethoxyphenol // <i>S</i>-adenosyl-L-homocysteine
an alcohol + acetyl-CoA  ->  an acetyl ester + coenzyme A	EC-2.3.1.84		acetyl-CoA // an alcohol // an acetyl ester // coenzyme A
3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-butanoyl-CoA + dioxygen  ->  3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(E-buta-2-enoyl)-CoA + hydrogen peroxide	EC-1.3.3.6	jasmonic acid biosynthesis	dioxygen // 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-butanoyl-CoA // 3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-(E-buta-2-enoyl)-CoA // hydrogen peroxide
behenate &omega;-hydroxylase	EC-1.14.14	suberin monomers biosynthesis	dioxygen // a reduced [NADPH-hemoprotein reductase] // docosanoyl-CoA // 22-hydroxy-docosanoyl-CoA // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
a (1->4)-alpha-D-glucan  ->  a (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan highly branched	EC-2.4.1.18	starch biosynthesis	a (1&rarr;4)-&alpha;-D-glucan // a (1,6)-&alpha;-D-glucosyl-(1,4)-&alpha;-glucan
<i>trans</i>-octadec-2-enoyl-[acyl-carrier-protein] reductase	EC-1.3.1.9	stearate biosynthesis II (bacteria and plants)	NAD<sup>+</sup> // a stearoyl-[acp] // a (2<i>E</i>)-octadec-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
acyl-carrier protein + malonyl-CoA  ->  a malonyl-[acp] + coenzyme A	EC-2.3.1.39	fatty acid biosynthesis initiation I // octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast) // fatty acid biosynthesis (plant mitochondria)	malonyl-CoA // a soluble [acyl-carrier protein] // a malonyl-[acp] // coenzyme A
D-erythro-7,8-dihydroneopterin  =  7,8-dihydromonapterin	EC-5.1.99.8		D-<i>erythro</i>-7,8-dihydroneopterin // 7,8-dihydromonapterin
6-(glutathion-S-yl)-2-methylhydroquinone + glutathione  ->  toluquinol + glutathione disulfide	EC-1.8.5.7		glutathione // 6-(glutathion-<i>S</i>-yl)-2-methylhydroquinone // toluquinol // glutathione disulfide
(indol-3-yl)acetate + L-glutamine + ATP  ->  (indol-3-yl)acetyl-L-glutamine + AMP + diphosphate + H+	EC-6.3	indole-3-acetate inactivation VIII	ATP // L-glutamine // (indol-3-yl)acetate // H<SUP>+</SUP> // (indol-3-yl)acetyl-L-glutamine // AMP // diphosphate
2-hydroxylamino-4,6-dinitrotoluene 3-<i>C</i>-glucosyltransferase	EC-2.4.1	2,4,6-trinitrotoluene degradation	2-hydroxylamino-4,6-dinitrotoluene // UDP-&alpha;-D-glucose // 2-hydroxylamino-4,6-dinitrotoluene-C3-glucoside // UDP // H<SUP>+</SUP>
glutathione  ->  5-oxo-L-proline + L-cysteinylglycine		&gamma;-glutamyl cycle (plant pathway)	glutathione // 5-oxo-L-proline // L-cysteinylglycine
(E)-4-coumaroyl-CoA + 3 malonyl-CoA + 3 H+  ->  naringenin chalcone + 3 CO2 + 4 coenzyme A	EC-2.3.1.74	flavonoid biosynthesis // flavonoid biosynthesis (in equisetum)	malonyl-CoA // (<i>E</i>)-4-coumaroyl-CoA // H<SUP>+</SUP> // naringenin chalcone // CO<SUB>2</SUB> // coenzyme A
(3S)-2,3-epoxy-2,3-dihydrosqualene  ->  marneral	EC-5.4.99.53	marneral biosynthesis	(3<i>S</i>)-2,3-epoxy-2,3-dihydrosqualene // marneral
glucoiberin + dioxygen  ->  sinigrin + methanesulfonate + H+	EC-1.14.11	glucosinolate biosynthesis from homomethionine	dioxygen // glucoiberin // H<SUP>+</SUP> // sinigrin // methanesulfonate
N-Formyl-L-kynurenine + H2O  =  L-kynurenine + formate + H+	EC-3.5.1.9		H<sub>2</sub>O // <i>N</i>-Formyl-L-kynurenine // L-kynurenine // formate // H<SUP>+</SUP>
2 L-ascorbate + hydrogen peroxide + 2 H+  ->  2 monodehydroascorbate radical + 2 H2O		2 L-ascorbate + hydrogen peroxide  ->  L-ascorbate + dehydroascorbate + 2 H2O // ascorbate glutathione cycle	H<SUP>+</SUP> // hydrogen peroxide // L-ascorbate // monodehydroascorbate radical // H<sub>2</sub>O
propanoate + ATP + coenzyme A  ->  propanoyl-CoA + AMP + diphosphate	EC-6.2.1.17	&beta;-alanine biosynthesis II	ATP // propanoate // coenzyme A // propanoyl-CoA // diphosphate // AMP
(3S)-2,3-epoxy-2,3-dihydrosqualene  ->  beta-amyrin	EC-5.4.99.39	soybean saponin I biosynthesis // avenacin biosynthesis, initial reactions	(3<i>S</i>)-2,3-epoxy-2,3-dihydrosqualene // &beta;-amyrin
(Z)-2-methylureidoacrylate + H2O  ->  (Z)-2-methylaminoacrylate + carbamate + H+		(Z)-2-methylureidoacrylate + H2O + H+  ->  (Z)-2-methylaminoacrylate + CO2 + ammonium	H<sub>2</sub>O // (<i>Z</i>)-2-methylureidoacrylate // (<i>Z</i>)-2-methylaminoacrylate // carbamate // H<SUP>+</SUP>
S-adenosyl-L-methionine + 10-hydroxydihydrosanguinarine  ->  S-adenosyl-L-homocysteine + dihydrochelirubine + H+	EC-2.1.1.119	sanguinarine and macarpine biosynthesis	10-hydroxydihydrosanguinarine // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine // dihydrochelirubine
an [E1 ubiquitin-activating enzyme]-S-ubiquitinyl-L-cysteine + an [(E3-independent) E2 ubiquitin-conjugating enzyme]-L-cysteine  =  an [E1 ubiquitin-activating enzyme]-L-cysteine + an [(E3-independent) E2 ubiquitin-conjugating enzyme]-S-ubiquitinyl-L-cysteine	EC-2.3.2.24	an [E1 ubiquitin-activating enzyme]-S-ubiquitinyl-L-cysteine + a [protein]-L-lysine  =  an [E1 ubiquitin-activating enzyme]-L-cysteine + a [protein]-N6-monoubiquitinyl-L-lysine + H+	an [(E3-independent) E2 ubiquitin-conjugating enzyme]-L-cysteine // an [E1 ubiquitin-activating enzyme]-<i>S</i>-ubiquitinyl-L-cysteine // an [E1 ubiquitin-activating enzyme]-L-cysteine // an [(E3-independent) E2 ubiquitin-conjugating enzyme]-<i>S</i>-ubiquitinyl-L-cysteine
a ceramide + H2O  ->  a sphingoid base + a fatty acid	EC-3.5.1.23	ceramide degradation	H<sub>2</sub>O // a ceramide // a sphingoid base // a fatty acid
3-[(3'-methylsulfanyl)propyl]malate + NAD+  <-->  3-carboxy-6-(methylsulfanyl)-2-oxohexanoate + NADH + H+		aliphatic glucosinolate biosynthesis, side chain elongation cycle	NAD<sup>+</sup> // 3-[(3'-methylsulfanyl)propyl]malate // 3-carboxy-6-(methylsulfanyl)-2-oxohexanoate // NADH // H<SUP>+</SUP>
UTP + 2 H2O  ->  UMP + 2 phosphate + 2 H+	EC-3.6.1.5	UTP and CTP dephosphorylation II	UTP // H<sub>2</sub>O // H<SUP>+</SUP> // phosphate // UMP
a 1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate + H2O  ->  a 1-phosphatidyl-1D-myo-inositol 3-phosphate + phosphate	EC-3.1.3.66		H<sub>2</sub>O // a 1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate // a 1-phosphatidyl-1D-myo-inositol 3-phosphate // phosphate
episterone + NADPH + H+  ->  episterol + NADP+	EC-1.1.1	phytosterol biosynthesis (plants)	H<SUP>+</SUP> // NADPH // episterone // episterol // NADP<sup>+</sup>
acetyl-CoA + (3Z)-hex-3-en-1-ol  ->  (3Z)-hex-3-en-1-yl acetate + coenzyme A	EC-2.3.1.195	traumatin and (<i>Z</i>)-3-hexen-1-yl acetate biosynthesis	(3Z)-hex-3-en-1-ol // acetyl-CoA // (3<i>Z</i>)-hex-3-en-1-yl acetate // coenzyme A
(S)-NADPHX + ADP  =  AMP + NADPH + phosphate + H+	EC-4.2.1.136		ADP // (<i>S</i>)-NADPHX // NADPH // AMP // phosphate // H<SUP>+</SUP>
succinyl-CoA + a [2-oxoglutarate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine  <-  a [2-oxoglutarate dehydrogenase E2 protein] N6-S-succinyldihydrolipoyl-L-lysine + coenzyme A	EC-2.3.1.61	2-oxoglutarate dehydrogenase complex // 2-oxoglutarate decarboxylation to succinyl-CoA	a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // succinyl-CoA // coenzyme A // a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-succinyldihydrolipoyl-L-lysine
D-myo-inositol (1,3,4,5)-tetrakisphosphate + ATP  ->  D-myo-inositol 1,3,4,5,6-pentakisphosphate + ADP + H+	EC-2.7.1.151	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I (from Ins(1,4,5)P3) // 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3) // lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P<sub>3</sub>)	ATP // D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate // H<SUP>+</SUP> // D-<i>myo</i>-inositol 1,3,4,5,6-pentakisphosphate // ADP
UDP-alpha-D-glucose + coniferyl alcohol  ->  coniferin + UDP + H+	EC-2.4.1.111	coniferin metabolism	coniferyl alcohol // UDP-&alpha;-D-glucose // H<SUP>+</SUP> // coniferin // UDP
S-adenosyl-L-methionine + O-methyl-4-O-[2-O-methyl-alpha-L-fucopyranosyl-(1->3)-alpha-L-rhamnopyranosyl-(1->3)-2-O-methyl-alpha-L-rhamnopyranosyl]-hydroxybenzoate  =  O-methyl-4-O-[2,4-di-O-methyl-alpha-L-fucopyranosyl-(1->3)-alpha-L-rhamnopyranosyl-(1->3)-2-O-methyl-alpha-L-rhamnopyranosyl]-hydroxybenzoate + S-adenosyl-L-homocysteine + H+	EC-2.1.1		<i>O</i>-methyl-4-<i>O</i>-[2-<i>O</i>-methyl-&alpha;-L-fucopyranosyl-(1&rarr;3)-&alpha;-L-rhamnopyranosyl-(1&rarr;3)-2-<i>O</i>-methyl-&alpha;-L-rhamnopyranosyl]-hydroxybenzoate // <i>S</i>-adenosyl-L-methionine // <i>O</i>-methyl-4-<i>O</i>-[2,4-di-<i>O</i>-methyl-&alpha;-L-fucopyranosyl-(1&rarr;3)-&alpha;-L-rhamnopyranosyl-(1&rarr;3)-2-<i>O</i>-methyl-&alpha;-L-rhamnopyranosyl]-hydroxybenzoate // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
dihydrosanguinarine + H+ + dioxygen  ->  hydrogen peroxide + sanguinarine	EC-1.5.3.12	sanguinarine and macarpine biosynthesis	dihydrosanguinarine // dioxygen // H<SUP>+</SUP> // hydrogen peroxide // sanguinarine
a palmitoyl-[acp] + H2O  ->  palmitate + acyl-carrier protein + H+	EC-3.1.2.14	palmitate biosynthesis II (bacteria and plants)	H<sub>2</sub>O // a palmitoyl-[acp] // palmitate // a soluble [acyl-carrier protein] // H<SUP>+</SUP>
(R)-4'-phosphopantothenoyl-L-cysteine + H+  ->  4'-phosphopantetheine + CO2	EC-4.1.1.36	coenzyme A biosynthesis II (eukaryotic) // coenzyme A biosynthesis I (prokaryotic)	(R)-4'-phosphopantothenoyl-L-cysteine // H<SUP>+</SUP> // 4'-phosphopantetheine // CO<SUB>2</SUB>
hydrosulfide + H+  <-->  hydrogen sulfide			H<SUP>+</SUP> // hydrosulfide // hydrogen sulfide
(3R)-3-hydroxybehenoyl-CoA + NADP+  <-  3-oxobehenoyl-CoA + NADPH + H+	EC-1.1.1.330	very long chain fatty acid biosynthesis II	NADP<sup>+</sup> // (3<i>R</i>)-3-hydroxybehenoyl-CoA // 3-oxobehenoyl-CoA // NADPH // H<SUP>+</SUP>
hexacosanal  =  pentacosane + carbon monoxide			hexacosanal // pentacosane // carbon monoxide
quercetin + UDP-alpha-D-glucose  =  quercetin-3-O-beta-D-glucoside + UDP + H+			UDP-&alpha;-D-glucose // quercetin // H<SUP>+</SUP> // quercetin-3-O-&beta;-D-glucoside // UDP
9-cis-10'-apo-beta-carotenal + 2 dioxygen  ->  carlactone + (2E,4E,6E)-7-hydroxy-4-methylhepta-2,4,6-trienal	EC-1.13.11.69	5-deoxystrigol biosynthesis	dioxygen // 9-<i>cis</i>-10'-apo-&beta;-carotenal // carlactone // (2<i>E</i>,4<i>E</i>,6<i>E</i>)-7-hydroxy-4-methylhepta-2,4,6-trienal
beta-D-fructofuranose 1,6-bisphosphate  ->  hamamelose-21,5-bisphosphate		CA1P biosynthesis	&beta;-D-fructofuranose 1,6-bisphosphate // hamamelose-2<sup>1</sup>,5-bisphosphate
ATP + 2-methylbutanoate + coenzyme A  ->  AMP + (2S)-2-methylbutanoyl-CoA + diphosphate	EC-6.2.1.1		coenzyme A // 2-methylbutanoate // ATP // diphosphate // AMP // (2<i>S</i>)-2-methylbutanoyl-CoA
S-adenosyl-L-methionine + a 2-demethylmenaquinol  ->  S-adenosyl-L-homocysteine + a menaquinol + H+	EC-2.1.1.163		a 2-demethylmenaquinol // <i>S</i>-adenosyl-L-methionine // a menaquinol // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
a pectin + n H2O  ->  a pectate + n methanol + n H+	EC-3.1.1.11		H<sub>2</sub>O // a pectin // a pectate // methanol // H<SUP>+</SUP>
a [glycerolipid]-(E)-11-methyl-12-octadec-12-enoate + an oxidized electron carrier + dioxygen  ->  a [glycerolipid]-10,13-epoxy-11-methyl-octadecadienoate + a reduced two electron carrier + H2O			an oxidized electron carrier // dioxygen // a [glycerolipid]-(E)-11-methyl-12-octadec-12-enoate // a [glycerolipid]-10,13-epoxy-11-methyl-octadecadienoate // H<sub>2</sub>O // a reduced two electron carrier
phosphoribulosylformimino-AICAR-phosphate + ammonia  ->  D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide + H2O		phosphoribulosylformimino-AICAR-phosphate + L-glutamine  ->  L-glutamate + D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide + H+	ammonia // phosphoribulosylformimino-AICAR-phosphate // D-<i>erythro</i>-1-(imidazol-4-yl)-glycerol 3-phosphate // 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide // H<sub>2</sub>O
1-18:2-2-16:0-monogalactosyldiacylglycerol + 2 a reduced ferredoxin [iron-sulfur] cluster + dioxygen + 2 H+  ->  1-18:3-2-16:0-monogalactosyldiacylglycerol + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H2O	EC-1.14.19.35	glycolipid desaturation	H<SUP>+</SUP> // a reduced ferredoxin [iron-sulfur] cluster // dioxygen // 1-18:2-2-16:0-monogalactosyldiacylglycerol // 1-18:3-2-16:0-monogalactosyldiacylglycerol // H<sub>2</sub>O // an oxidized ferredoxin [iron-sulfur] cluster
beta-nicotinamide D-ribonucleotide + ATP + H+  =  NAD+ + diphosphate	EC-2.7.7.1		ATP // &beta;-nicotinamide D-ribonucleotide // H<SUP>+</SUP> // NAD<sup>+</sup> // diphosphate
D-glyceraldehyde + ATP  =  D-glyceraldehyde 3-phosphate + ADP + H+	EC-2.7.1.28		ATP // D-glyceraldehyde // H<SUP>+</SUP> // D-glyceraldehyde 3-phosphate // ADP
a 1,2-diacyl-sn-glycerol + H2O  ->  a monoglyceride + a fatty acid	EC-3.1.1		H<sub>2</sub>O // a 1,2-diacyl-<i>sn</i>-glycerol // a monoglyceride // a fatty acid
lactose + H2O  ->  beta-D-galactopyranose + D-glucopyranose	EC-3.2.1.108		H<sub>2</sub>O // lactose // &beta;-D-galactopyranose // D-glucopyranose
abietadiene-diol hydrolase		abieta-7,13-dien-18-ol + 2 a reduced [NADPH-hemoprotein reductase] + 2 dioxygen  ->  abieta-7,13-diene-18-oate + 2 an oxidized [NADPH-hemoprotein reductase] + 3 H2O + H+	abieta-7,13-dien-18,18-diol // abieta-7,13-diene-18-al // H<sub>2</sub>O
kaempferol 3-<i>O</i>-sophoroside 7-<i>O</i>-rhamnosyltransferase	EC-2.4.1	kaempferol glycoside biosynthesis (Arabidopsis)	UDP-&beta;-L-rhamnose // kaempferol 3-<i>O</i>-&beta;-<i>D</i>-glucosyl-(1->2)-&beta;-D-glucoside // kaempferol 3-<i>O</i>-&beta;-<i>D</i>-glucosyl-(1->2)-&beta;-D-glucoside-7-<i>O</i>-&alpha;-L-rhamnoside // UDP
aurachin C epoxide  ->  4-hydroxy-2-methyl-4-[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]quinolin-3(4H)-one 1-oxide		aurachin C + NAD(P)H + dioxygen + H+  =  4-hydroxy-2-methyl-3-oxo-4-farnesyl-3,4-dihydroquinoline-1-oxide + NAD(P)+ + H2O	aurachin C epoxide // 4-hydroxy-2-methyl-4-[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl]quinolin-3(4H)-one 1-oxide
gibberellin A4 + 2-oxoglutarate + dioxygen  ->  gibberellin A34 + succinate + CO2	EC-1.14.11	gibberellin inactivation I (2&beta;-hydroxylation)	dioxygen // 2-oxoglutarate // gibberellin A<sub>4</sub> // gibberellin A<sub>34</sub> // succinate // CO<SUB>2</SUB>
protoporphyrinogen IX + 3 dioxygen  ->  protoporphyrin IX + 3 hydrogen peroxide	EC-1.3.3.4	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent) // heme <i>b</i> biosynthesis I (aerobic)	dioxygen // protoporphyrinogen IX // protoporphyrin IX // hydrogen peroxide
2 S-adenosyl-L-methionine + dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose  ->  2 S-adenosyl-L-homocysteine + dTDP-D-desosamine + 2 H+	EC-2.1.1.234		dTDP-3-amino-3,4,6-trideoxy-&alpha;-D-glucopyranose // <i>S</i>-adenosyl-L-methionine // <i>S</i>-adenosyl-L-homocysteine // dTDP-D-desosamine // H<SUP>+</SUP>
L-aspartate + 2-oxoglutarate  <-->  oxaloacetate + L-glutamate	EC-2.6.1.1	L-aspartate degradation I // L-aspartate degradation II // L-aspartate biosynthesis	2-oxoglutarate // L-aspartate // oxaloacetate // L-glutamate
1-O-sinapoyl-beta-D-glucose + cyanidin 3-O-[6-O-(4-O-beta-D-glucosyl-p-coumaroyl)-2-O-(beta-D-xylosyl)-beta-D-glucosyl]-5-O-(6-O-malonyl-beta-D-glucoside)  ->  arabidopsis anthocyanin A11 + D-glucopyranose	EC-2.3.1		cyanidin 3-<i>O</i>-[6-<i>O</i>-(4-<i>O</i>-&beta;-D-glucosyl-<i>p</i>-coumaroyl)-2-<i>O</i>-(&beta;-D-xylosyl)-&beta;-D-glucosyl]-5-<i>O</i>-(6-<i>O</i>-malonyl-&beta;-D-glucoside) // 1-<i>O</i>-sinapoyl-&beta;-D-glucose // arabidopsis anthocyanin A11 // D-glucopyranose
(22S)-22-hydroxy-5alpha-campestan-3-one + a reduced [NADPH-hemoprotein reductase] + dioxygen  ->  3-dehydro-6-deoxoteasterone + an oxidized [NADPH-hemoprotein reductase] + H2O	EC-1.14.14.147	brassinolide biosynthesis II	a reduced [NADPH-hemoprotein reductase] // dioxygen // (22<i>S</i>)-22-hydroxy-5&alpha;-campestan-3-one // 3-dehydro-6-deoxoteasterone // an oxidized [NADPH-hemoprotein reductase] // H<sub>2</sub>O
uroporphyrinogen-III + 4 H+  ->  4 CO2 + coproporphyrinogen III	EC-4.1.1.37	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent) // heme <i>b</i> biosynthesis I (aerobic)	H<SUP>+</SUP> // uroporphyrinogen-III // CO<SUB>2</SUB> // coproporphyrinogen III
an S-sulfanyl-[cysteine desulfurase]-S-sulfanyl-[disordered-form scaffold protein] complex  ->  a [cysteine desulfurase]-(S-sulfanyl)2-[disordered-form scaffold protein] complex	EC-2.8.1	[2Fe-2S] iron-sulfur cluster biosynthesis	an <i>S</i>-sulfanyl-[cysteine desulfurase]-<i>S</i>-sulfanyl-[disordered-form scaffold protein] complex // a [cysteine desulfurase]-(<i>S</i>-sulfanyl)<sub>2</sub>-[disordered-form scaffold protein] complex
4-amino-4-deoxychorismate  ->  4-aminobenzoate + pyruvate + H+	EC-4.1.3.38	4-aminobenzoate biosynthesis	4-amino-4-deoxychorismate // H<SUP>+</SUP> // 4-aminobenzoate // pyruvate
(Z)-1-(L-cystein-S-yl)-N-hydroxy-2-(1H-indol-3-yl)ethan-1-imine + H2O  ->  (Z)-2-(1H-indol-3-yl)-1-thioacetohydroximate + pyruvate + ammonium + H+	EC-4.4.1.13	glucosinolate biosynthesis from tryptophan	H<sub>2</sub>O // (<i>Z</i>)-1-(L-cystein-<i>S</i>-yl)-<i>N</i>-hydroxy-2-(1<i>H</i>-indol-3-yl)ethan-1-imine // (<i>Z</i>)-2-(1<i>H</i>-indol-3-yl)-1-thioacetohydroximate // pyruvate // ammonium // H<SUP>+</SUP>
N6-prenyladenosine 5'-phosphate + H2O  ->  D-ribofuranose 5-phosphate + N6--prenyladenine	EC-3.2.2	<i>trans</i>-zeatin biosynthesis	H<sub>2</sub>O // <i>N</i><sup>6</sup>-prenyladenosine 5'-phosphate // D-ribofuranose 5-phosphate // <i>N</i><sup>6</sup>--prenyladenine
N-acetyl-D-glucosamine 6-phosphate  ->  N-acetyl-alpha-D-glucosamine 1-phosphate	EC-5.4.2.3	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II	<i>N</i>-acetyl-D-glucosamine 6-phosphate // <i>N</i>-acetyl-&alpha;-D-glucosamine 1-phosphate
(E)-2-pentenol + NADP+  <-  (E)-2-pentenal + NADPH + H+	EC-1.1.1	detoxification of reactive carbonyls in chloroplasts	NADP<sup>+</sup> // (<i>E</i>)-2-pentenol // (<i>E</i>)-2-pentenal // NADPH // H<SUP>+</SUP>
4-methoxy-3-indolylmethyl glucosinolate aglycone  ->  4-methoxy-3-indolylmethylisothiocyanate + sulfate		indole glucosinolate activation (intact plant cell)	4-methoxy-3-indolylmethyl glucosinolate aglycone // 4-methoxy-3-indolylmethylisothiocyanate // sulfate
stachyose + H2O  ->  raffinose + alpha-D-galactopyranose	EC-3.2.1.22	stachyose degradation	H<sub>2</sub>O // stachyose // raffinose // &alpha;-D-galactopyranose
trans-zeatin riboside diphosphate + H2O  ->  trans-zeatin riboside monophosphate + phosphate + H+		<i>trans</i>-zeatin biosynthesis	H<sub>2</sub>O // <i>trans</i>-zeatin riboside diphosphate // H<SUP>+</SUP> // <i>trans</i>-zeatin riboside monophosphate // phosphate
UDP-alpha-D-glucose + (Z)-omega-(methylsulfanyl)pentyl-thiohydroximate  ->  4-(methylsulfanyl)butyl-desulfoglucosinolate + UDP + H+	EC-2.4.1.195	glucosinolate biosynthesis from dihomomethionine	(<i>Z</i>)-&omega;-(methylsulfanyl)pentyl-thiohydroximate // UDP-&alpha;-D-glucose // H<SUP>+</SUP> // 4-(methylsulfanyl)butyl-desulfoglucosinolate // UDP
phytol + CTP  ->  phytyl monophosphate + CDP + H+	EC-2.7.1.182	phytol salvage pathway	CTP // phytol // H<SUP>+</SUP> // phytyl monophosphate // CDP
fatty acid elongation			malonyl-CoA // a long-chain fatty acyl-CoA // a very-long-chain fatty acyl-CoA // CO<SUB>2</SUB> // coenzyme A
zeaxanthin + 2 dioxygen  ->  8',8-diapocarotene-8',8-dial + 2 3beta-hydroxy-beta-cyclocitral	EC-1.13.11.84	carotenoid cleavage	dioxygen // zeaxanthin // 8',8-diapocarotene-8',8-dial // 3&beta;-hydroxy-&beta;-cyclocitral
UDP-alpha-D-glucose + cis-zeatin  ->  cis-zeatin-O-glucoside + UDP + H+	EC-2.4.1.215	cytokinin-<i>O</i>-glucosides biosynthesis	<i>cis</i>-zeatin // UDP-&alpha;-D-glucose // <i>cis</i>-zeatin-<i>O</i>-glucoside // H<SUP>+</SUP> // UDP
