Reaction	EC-Number	In-Pathway	Substrates
3-oxo-decanoyl-[acyl-carrier protein] synthase	EC-2.3.1.179 // EC-2.3.1.41	palmitate biosynthesis II (bacteria and plant cytoplasm)	H<SUP>+</SUP> // a malonyl-[acp] // an octanoyl-[acp] // a 3-oxodecanoyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
5-methylcytosine + H2O + H+  =  thymine + ammonium	EC-3.5.4.1		H<SUP>+</SUP> // H<sub>2</sub>O // 5-methylcytosine // thymine // ammonium
<i>trans</i>-octadec-2-enoyl-[acyl-carrier-protein] reductase	EC-1.3.1.9	stearate biosynthesis II (bacteria and plants)	NAD<sup>+</sup> // a stearoyl-[acp] // a (2<i>E</i>)-octadec-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
a [prolipoprotein]-L-cysteine + a phosphatidylglycerol  ->  a [prolipoprotein]-S-1,2-diacyl-sn-glyceryl-L-cysteine + sn-glycerol 1-phosphate + H+	EC-2.5.1.145	lipoprotein posttranslational modification	a phosphatidylglycerol // a [prolipoprotein]-L-cysteine // a [prolipoprotein]-<i>S</i>-1,2-diacyl-<i>sn</i>-glyceryl-L-cysteine // <i>sn</i>-glycerol 1-phosphate // H<SUP>+</SUP>
AMP + H2O  ->  adenosine + phosphate	EC-3.1.3.5	adenosine nucleotides degradation II	H<sub>2</sub>O // AMP // adenosine // phosphate
acetamide + H2O  ->  acetate + ammonium	EC-3.5.1.4		H<sub>2</sub>O // acetamide // acetate // ammonium
dUDP + an oxidized thioredoxin + H2O  <-  UDP + a reduced thioredoxin	EC-1.17.4.1	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	H<sub>2</sub>O // an oxidized thioredoxin // dUDP // UDP // a reduced thioredoxin
L-aspartate + carbamoyl phosphate  ->  N-carbamoyl-L-aspartate + phosphate + H+	EC-2.1.3.2		carbamoyl phosphate // L-aspartate // H<SUP>+</SUP> // <i>N</i>-carbamoyl-L-aspartate // phosphate
a (3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP+  <-  a 3-oxoacyl-[acp] + NADPH + H+	EC-1.1.1.100	fatty acid elongation -- saturated	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxyacyl-[acyl-carrier protein] // a 3-oxoacyl-[acp] // NADPH // H<SUP>+</SUP>
glycine + a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + H+  <-->  a [glycine-cleavage complex H protein] N6-aminomethyldihydrolipoyl-L-lysine + CO2	EC-1.4.4.2	glycine cleavage // glycine + a tetrahydrofolate + NAD+  ->  a 5,10-methylenetetrahydrofolate + ammonium + CO2 + NADH	H<SUP>+</SUP> // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // glycine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-aminomethyldihydrolipoyl-L-lysine // CO<SUB>2</SUB>
L-cysteine + L-cysteine desulfurase  ->  L-alanine + an S-sulfanyl-[L-cysteine desulfurase]	EC-2.8.1.7	[2Fe-2S] iron-sulfur cluster biosynthesis	an [L-cysteine desulfurase] // L-cysteine // L-alanine // an <i>S</i>-sulfanyl-[L-cysteine desulfurase]
demethylphylloquinone + NADPH + H+  ->  demethylphylloquinol + NADP+	EC-1.6.5.12	phylloquinol biosynthesis	H<SUP>+</SUP> // NADPH // demethylphylloquinone // demethylphylloquinol // NADP<sup>+</sup>
an N-terminal 3-sulfino-L-alanyl-[protein] + hydrogen peroxide  ->  an N-terminal 3-sulfo-L-alanyl-[protein] + H2O + H+			hydrogen peroxide // an N-terminal 3-sulfino-L-alanyl-[protein] // an N-terminal 3-sulfo-L-alanyl-[protein] // H<sub>2</sub>O // H<SUP>+</SUP>
a [prolipoprotein]-S-1,2-diacyl-sn-glyceryl-L-cysteine + H2O  ->  an (S-diacyl-sn-glyceryl)-L-cysteinyl-[apolipoprotein] + a lipoprotein signal peptide	EC-3.4.23.36	lipoprotein posttranslational modification	H<sub>2</sub>O // a [prolipoprotein]-<i>S</i>-1,2-diacyl-<i>sn</i>-glyceryl-L-cysteine // an (<i>S</i>-diacyl-<i>sn</i>-glyceryl)-L-cysteinyl-[apolipoprotein] // a lipoprotein signal peptide
gamma-L-glutamyl 5-phosphate  ->  5-oxo-L-proline + phosphate + H+			&gamma;-L-glutamyl 5-phosphate // 5-oxo-L-proline // phosphate // H<SUP>+</SUP>
2 a reduced ferredoxin [iron-sulfur] cluster[out] + a plastoquinone[membrane] + 2 H+[out]  ->  2 an oxidized ferredoxin [iron-sulfur] cluster[out] + a plastoquinol[membrane]	EC-1.18.5	cyclic electron flow	a plastoquinone // a reduced ferredoxin [iron-sulfur] cluster // H<SUP>+</SUP> // an oxidized ferredoxin [iron-sulfur] cluster // a plastoquinol
adenosyl-cobinamide phosphate + GTP + H+  ->  adenosylcobinamide-GDP + diphosphate	EC-2.7.7.62	adenosylcobinamide-GDP salvage from cobinamide I // adenosylcobinamide-GDP biosynthesis from cobyrinate <i>a,c</i>-diamide	GTP // adenosyl-cobinamide phosphate // H<SUP>+</SUP> // adenosylcobinamide-GDP // diphosphate
3-oxo-dodecanoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (bacteria and plant cytoplasm)	NADP<sup>+</sup> // a (<i>3R</i>)-3-hydroxydodecanoyl-[acp] // a 3-oxododecanoyl-[acp] // NADPH // H<SUP>+</SUP>
Coalpha-[alpha-(benzimidazolyl)]-Cobeta-adenosylcobamide 5'-phosphate + H2O  ->  Coalpha-[alpha-(benzimidazolyl)]-Cobeta-adenosylcobamide + phosphate	EC-3.1.3.73	benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	H<sub>2</sub>O // <i>Co</i>&alpha;-[&alpha;-(benzimidazolyl)]-<i>Co</i>&beta;-adenosylcobamide 5'-phosphate // <i>Co</i>&alpha;-[&alpha;-(benzimidazolyl)]-<i>Co</i>&beta;-adenosylcobamide // phosphate
<i>trans</i> hex-2-enoyl-[acp]-reductase	EC-1.3.1.9	palmitate biosynthesis II (bacteria and plant cytoplasm)	NAD<sup>+</sup> // a hexanoyl-[acp] // a (2<i>E</i>)-hex-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
biotin + ATP + H+  ->  biotinyl-5'-adenylate + diphosphate	EC-6.3.4.15		H<SUP>+</SUP> // ATP // biotin // biotinyl-5'-adenylate // diphosphate
3'-dephospho-CoA + ATP  ->  ADP + coenzyme A + H+	EC-2.7.1.24	coenzyme A biosynthesis I (prokaryotic)	ATP // 3'-dephospho-CoA // H<SUP>+</SUP> // coenzyme A // ADP
NADPH + H2O  ->  (S)-NADPHX			H<sub>2</sub>O // NADPH // (<i>S</i>)-NADPHX
2 L-glutamate + 2 an oxidized ferredoxin [iron-sulfur] cluster  <-  2-oxoglutarate + L-glutamine + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+	EC-1.4.7.1	L-glutamate biosynthesis V // ammonia assimilation cycle II	an oxidized ferredoxin [iron-sulfur] cluster // L-glutamate // 2-oxoglutarate // L-glutamine // a reduced ferredoxin [iron-sulfur] cluster // H<SUP>+</SUP>
a 6,7-dihydropteridine  ->  a 7,8-dihydropteridine			a 6,7-dihydropteridine // a 7,8-dihydropteridine
an S-sulfanyl-[cysteine desulfurase]-[disordered-form scaffold protein] complex  ->  a [cysteine desulfurase]-S-sulfanyl-[disordered-form scaffold protein] complex	EC-2.8.1	[2Fe-2S] iron-sulfur cluster biosynthesis	an <i>S</i>-sulfanyl-[cysteine desulfurase]-[disordered-form scaffold protein] complex // a [cysteine desulfurase]-<i>S</i>-sulfanyl-[disordered-form scaffold protein] complex
10-formyl-tetrahydropteroyl-[gamma-Glu](n) + L-glutamate + ATP  ->  10-formyl-tetrahydropteroyl-[gamma-Glu](n+1) + ADP + phosphate	EC-6.3.2.17	folate polyglutamylation	ATP // L-glutamate // an <i>N</i><sup>10</sup>-formyltetrahydrofolate // ADP // phosphate
cob(II)inamide + a [corrinoid adenosyltransferase]  ->  [corrinoid adenosyltranferase]-cob(II)inamide		adenosylcobinamide-GDP salvage from cobinamide I	a [corrinoid adenosyltransferase] // cob(II)inamide // [corrinoid adenosyltranferase]-cob(II)inamide
an [apo BCAA dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine + NAD+  <-->  a [BCAA dehydrogenase E2 protein] N6-lipoyl-L-lysine + NADH + H+	EC-1.8.1.4		NAD<sup>+</sup> // an [<i>apo</i> BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // a [BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // NADH // H<SUP>+</SUP>
131-oxo-magnesium-protoporphyrin IX 13-monomethyl ester + NADPH + oxygen  ->  3,8-divinyl protochlorophyllide a + NADP+ + 2 H2O		3,8-divinyl-chlorophyllide <i>a</i> biosynthesis III (aerobic, light independent) // 3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent) // magnesium-protoporphyrin IX 13-monomethyl ester + 3 NADPH + 2 H+ + 3 oxygen  ->  3,8-divinyl protochlorophyllide a + 3 NADP+ + 5 H2O	NADPH // oxygen // 13<SUP>1</SUP>-oxo-magnesium-protoporphyrin IX 13-monomethyl ester // 3,8-divinyl protochlorophyllide <i>a</i> // NADP<sup>+</sup> // H<sub>2</sub>O
a tRNAglu + L-glutamate + ATP  ->  an L-glutamyl-[tRNAGlu] + AMP + diphosphate	EC-6.1.1.17	tetrapyrrole biosynthesis I (from glutamate) // tRNA charging	ATP // L-glutamate // a tRNA<SUP>glu</SUP> // an L-glutamyl-[tRNA<SUP>Glu</SUP>] // diphosphate // AMP
3-oxo-meristoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (bacteria and plant cytoplasm)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxytetradecanoyl-[acp] // a 3-oxotetradecanoyl-[acp] // NADPH // H<SUP>+</SUP>
n a (1->4)-alpha-D-glucan  ->  n starch	EC-2.4.1.18		a (1&rarr;4)-&alpha;-D-glucan // starch
<i>trans</i> dodec-2-enoyl-[acp] reductase	EC-1.3.1.9	palmitate biosynthesis II (bacteria and plant cytoplasm)	NAD<sup>+</sup> // a dodecanoyl-[acp] // a (2<i>E</i>)-dodec-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
ADP-alpha-D-glucose + (1,4-alpha-D-glucosyl)(n)  ->  ADP + (1,4-alpha-D-glucosyl)(n+1)	EC-2.4.1.21	glycogen biosynthesis I (from ADP-D-Glucose)	ADP-&alpha;-D-glucose // ADP // a (1&rarr;4)-&alpha;-D-glucan
2 S-adenosyl-L-methionine + a [lipoyl-carrier protein] N6-octanoyl-L-lysine + an [Fe-S] cluster scaffold protein carrying a [4Fe-4S]+2 cluster + 2 a reduced ferredoxin [iron-sulfur] cluster + 6 H+  ->  a [lipoyl-carrier protein]-N6-[(R)-dihydrolipoyl]-L-lysine + 2 5'-deoxyadenosine + 2 L-methionine + an [Fe-S] cluster scaffold protein + 2 sulfide(2-) + 4 Fe2+ + 2 an oxidized ferredoxin [iron-sulfur] cluster	EC-2.8.1.8	lipoate biosynthesis and incorporation II // lipoate biosynthesis and incorporation I	a reduced ferredoxin [iron-sulfur] cluster // H<SUP>+</SUP> // an [Fe-S] cluster scaffold protein carrying a [4Fe-4S]<sup>+2</sup> cluster // a [lipoyl-carrier protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine // <i>S</i>-adenosyl-L-methionine // a [lipoyl-carrier protein]-<i>N<sup>6</sup></i>-[(R)-dihydrolipoyl]-L-lysine // 5'-deoxyadenosine // L-methionine // an [Fe-S] cluster scaffold protein // sulfide(2-) // Fe<SUP>2+</SUP> // an oxidized ferredoxin [iron-sulfur] cluster
2-O-(alpha-D-glucopyranosyl)-3-phospho-D-glycerate + H2O  ->  2-O-(alpha-D-glucopyranosyl)-D-glycerate + phosphate	EC-3.1.3.85	glucosylglycerate biosynthesis I	H<sub>2</sub>O // 2-<i>O</i>-(&alpha;-D-glucopyranosyl)-3-phospho-D-glycerate // 2-<i>O</i>-(&alpha;-D-glucopyranosyl)-D-glycerate // phosphate
a (3R)-3-hydroxyhexadecanoyl-[acp]  ->  a (2E)-hexadec-2-enoyl-[acp] + H2O	EC-4.2.1.59	palmitate biosynthesis II (bacteria and plant cytoplasm)	a (3<i>R</i>)-3-hydroxyhexadecanoyl-[acp] // H<sub>2</sub>O // a (2<i>E</i>)-hexadec-2-enoyl-[acp]
7,8-dihydroneopterin 3'-triphosphate + H2O  ->  7,8-dihydroneopterin 3'-phosphate + diphosphate + H+	EC-3.6.1.67	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	H<sub>2</sub>O // 7,8-dihydroneopterin 3'-triphosphate // H<SUP>+</SUP> // 7,8-dihydroneopterin 3'-phosphate // diphosphate
malonyl-CoA + acyl-carrier protein  ->  a malonyl-[acp] + coenzyme A	EC-2.3.1.39	fatty acid biosynthesis initiation (bacteria and plants)	a soluble [acyl-carrier protein] // malonyl-CoA // coenzyme A // a malonyl-[acp]
palmitate + ATP + coenzyme A  ->  palmitoyl-CoA + AMP + diphosphate	EC-6.2.1.3	palmitate biosynthesis II (bacteria and plant cytoplasm)	ATP // coenzyme A // palmitate // palmitoyl-CoA // diphosphate // AMP
a [chaperone-ATP]-[co-chaperone]-[scaffold protein-(2Fe-2S)] complex + an apo-iron-sulfur protein  ->  a [chaperone-ADP]-[disordered-form scaffold protein] complex + an [Fe-S cluster biosynthesis co-chaperone] + an [2Fe-2S] cluster protein + phosphate		[2Fe-2S] iron-sulfur cluster biosynthesis	an <i>apo</i>-iron-sulfur protein // a [chaperone-ATP]-[co-chaperone]-[scaffold protein-(2Fe-2S)] complex // a [chaperone-ADP]-[disordered-form scaffold protein] complex // an [Fe-S cluster biosynthesis co-chaperone] // an [2Fe-2S] cluster protein // phosphate
an (S-diacyl-sn-glyceryl)-L-cysteinyl-[apolipoprotein] + a phosphatidylethanolamine  =  an N-acyl-(S-diacyl-sn-glyceryl)-L-cysteinyl-[lipoprotein] + a 1-lysophosphatidylethanolamine + H+	EC-2.3.1.269		a phosphatidylethanolamine // an (<i>S</i>-diacyl-<i>sn</i>-glyceryl)-L-cysteinyl-[apolipoprotein] // an <i>N</i>-acyl-(<i>S</i>-diacyl-<i>sn</i>-glyceryl)-L-cysteinyl-[lipoprotein] // a 1-lysophosphatidylethanolamine // H<SUP>+</SUP>
L-homoserine + succinyl-CoA  ->  O-succinyl-L-homoserine + coenzyme A	EC-2.3.1.46	L-methionine biosynthesis I	succinyl-CoA // L-homoserine // O-succinyl-L-homoserine // coenzyme A
4,4'-dihydroxy-3,3'-dimethoxystilbene + oxygen  ->  2 vanillin	EC-1.13.11.43		4,4'-dihydroxy-3,3'-dimethoxystilbene // oxygen // vanillin
3-oxo-palmitoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (bacteria and plant cytoplasm)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxyhexadecanoyl-[acp] // a 3-oxohexadecanoyl-[acp] // NADPH // H<SUP>+</SUP>
guanosine + phosphate  ->  guanine + alpha-D-ribose-1-phosphate	EC-2.4.2.15 // EC-2.4.2.1	guanosine nucleotides degradation III // purine ribonucleosides degradation	phosphate // guanosine // guanine // &alpha;-D-ribose-1-phosphate
leukotriene-C4 + a proteinogenic amino acid  ->  an alpha-(gamma-L-glutamyl)-L-amino acid + leukotriene-D4	EC-2.3.2.2		a proteinogenic amino acid // leukotriene-C4 // an &alpha;-(&gamma;-L-glutamyl)-L-amino acid // leukotriene-D4
UTP + N-acetyl-alpha-D-glucosamine 1-phosphate + H+  ->  UDP-N-acetyl-alpha-D-glucosamine + diphosphate	EC-2.7.7.23	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I	H<SUP>+</SUP> // <i>N</i>-acetyl-&alpha;-D-glucosamine 1-phosphate // UTP // UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // diphosphate
L-methionine + hydrogen peroxide  ->  L-methionine S-oxide + H2O			hydrogen peroxide // L-methionine // L-methionine <i>S</i>-oxide // H<sub>2</sub>O
15,16-dihydrobiliverdin + 2 an oxidized ferredoxin [iron-sulfur] cluster  <-  (Z,Z)-biliverdin-IX alpha + 2 a reduced ferredoxin [iron-sulfur] cluster + 2 H+	EC-1.3.7.2	phycoerythrobilin biosynthesis I	an oxidized ferredoxin [iron-sulfur] cluster // 15,16-dihydrobiliverdin // (<i>Z,Z</i>)-biliverdin-IX &alpha; // a reduced ferredoxin [iron-sulfur] cluster // H<SUP>+</SUP>
a [biotin carboxyl-carrier-protein dimer]-N6-biotinyl-L-lysine + hydrogencarbonate + ATP  ->  a [carboxyl-carrier protein dimer]-N6-carboxybiotinyl-L-lysine + ADP + phosphate + H+	EC-6.3.4.14	biotin-carboxyl carrier protein assembly	ATP // hydrogencarbonate // a [biotin carboxyl-carrier-protein dimer]-<i>N</i><sup>6</sup>-biotinyl-L-lysine // phosphate // a [carboxyl-carrier protein dimer]-<i>N</i><sup>6</sup>-carboxybiotinyl-L-lysine // ADP // H<SUP>+</SUP>
4'-phosphopantetheine + ATP + H+  ->  3'-dephospho-CoA + diphosphate	EC-2.7.7.3	coenzyme A biosynthesis I (prokaryotic)	ATP // 4'-phosphopantetheine // H<SUP>+</SUP> // 3'-dephospho-CoA // diphosphate
a [protein]-L-tyrosine phosphate + H2O  ->  a [protein]-L-tyrosine + phosphate	EC-3.1.3.48		H<sub>2</sub>O // a [protein]-L-tyrosine phosphate // phosphate // a [protein]-L-tyrosine
delta-carotene  ->  alpha-carotene	EC-5.5.1.19	&alpha;-carotene biosynthesis	&delta;-carotene // &alpha;-carotene
L-serine + acetyl-CoA  ->  O-acetyl-L-serine + coenzyme A	EC-2.3.1.30	L-cysteine biosynthesis I	acetyl-CoA // L-serine // <i>O</i>-acetyl-L-serine // coenzyme A
O-phospho-L-serine + 2-oxoglutarate  <-->  L-glutamate + 3-phosphooxypyruvate	EC-2.6.1.52	L-serine biosynthesis I	2-oxoglutarate // <i>O</i>-phospho-L-serine // L-glutamate // 3-phosphooxypyruvate
3-hydroxyhexanoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (bacteria and plant cytoplasm)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxyhexanoyl-[acp] // a 3-oxohexanoyl-[acp] // NADPH // H<SUP>+</SUP>
D-sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate  <-->  beta-D-fructofuranose 6-phosphate + D-erythrose 4-phosphate	EC-2.2.1.2	Rubisco shunt // pentose phosphate pathway (non-oxidative branch)	D-glyceraldehyde 3-phosphate // D-sedoheptulose 7-phosphate // &beta;-D-fructofuranose 6-phosphate // D-erythrose 4-phosphate
an acyl-[acyl-carrier protein] + phosphate  <-->  an acyl phosphate + acyl-carrier protein	EC-2.3.1.274	CDP-diacylglycerol biosynthesis III	phosphate // an acyl-[acyl-carrier protein] // an acyl phosphate // a soluble [acyl-carrier protein]
a [pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine + NAD+  ->  a [pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine + NADH + H+	EC-1.8.1.4	pyruvate decarboxylation to acetyl CoA // pyruvate + coenzyme A + NAD+  ->  acetyl-CoA + CO2 + NADH	NAD<sup>+</sup> // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // NADH // H<SUP>+</SUP>
2 ATP + 2 cob(I)yrinate a,c-diamide-[corrinoid adenosyltranferase]  ->  2 adenosyl-cob(III)yrinate a,c-diamide + 2 triphosphate + 2 a [corrinoid adenosyltransferase]		2 ATP + 2 cob(II)yrinate a,c-diamide + a [reduced flavoprotein]  ->  2 adenosyl-cob(III)yrinate a,c-diamide + 2 triphosphate + an [oxidized flavoprotein] + 2 H+ // adenosylcobinamide-GDP biosynthesis from cobyrinate <i>a,c</i>-diamide	cob(I)yrinate <i>a,c</i>-diamide-[corrinoid adenosyltranferase] // ATP // adenosyl-cob(III)yrinate <i>a,c</i>-diamide // triphosphate // a [corrinoid adenosyltransferase]
shikimate 3-phosphate + phosphoenolpyruvate  ->  5-enolpyruvoyl-shikimate 3-phosphate + phosphate	EC-2.5.1.19	chorismate biosynthesis from 3-dehydroquinate	phospho<i>enol</i>pyruvate // shikimate 3-phosphate // 5-enolpyruvoyl-shikimate 3-phosphate // phosphate
a reduced thioredoxin + NADP+  <-  an oxidized thioredoxin + NADPH + H+	EC-1.8.1.9	thioredoxin pathway	NADP<sup>+</sup> // a reduced thioredoxin // an oxidized thioredoxin // NADPH // H<SUP>+</SUP>
a [lipoyl-carrier protein]-N6-[(R)-dihydrolipoyl]-L-lysine + NAD+  ->  a [lipoyl-carrier protein]-N6-[(R)-lipoyl]-L-lysine + NADH + H+	EC-1.8.1.4		NAD<sup>+</sup> // a [lipoyl-carrier protein]-<i>N<sup>6</sup></i>-[(R)-dihydrolipoyl]-L-lysine // a [lipoyl-carrier protein]-<i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // NADH // H<SUP>+</SUP>
di-trans,octa-cis-undecaprenyl diphosphate + H2O  ->  di-trans,octa-cis-undecaprenyl phosphate + phosphate + H+	EC-3.6.1.27	di-<i>trans</i>,poly-<i>cis</i>-undecaprenyl phosphate biosynthesis	H<sub>2</sub>O // <i>di-trans,octa-cis</i>-undecaprenyl diphosphate // H<SUP>+</SUP> // <i>di-trans,octa-cis</i>-undecaprenyl phosphate // phosphate
9,9&prime;-<em>di</em><em>cis</em>-&zeta;-carotene desaturase		<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria) // 9,9'-di-cis-zeta-carotene + 2 an electron-transfer quinone  ->  prolycopene + 2 an electron-transfer quinol	an electron-transfer quinone // 7,9,9'-<i>cis</i>-neurosporene // prolycopene // an electron-transfer quinol
a 2,3,4-saturated fatty acyl-[acp] + NAD+  <-  a trans-2-enoyl-[acyl-carrier protein] + NADH + H+	EC-1.3.1.9	fatty acid elongation -- saturated	NAD<sup>+</sup> // a 2,3,4-saturated fatty acyl-[acp] // a <i>trans</i>-2-enoyl-[acyl-carrier protein] // NADH // H<SUP>+</SUP>
an [L-cysteine desulfurase]-S-sulfanyl-L-cysteine + a carboxy-adenylated-[ThiS sulfur-carrier protein] + a reduced two electron carrier  ->  a thiocarboxy-[ThiS-Protein] + an [L-cysteine desulfurase]-L-cysteine + AMP + an oxidized electron carrier + 2 H+		thiamine diphosphate thiazole component biosynthesis // L-cysteine + a carboxy-adenylated-[ThiS sulfur-carrier protein] + a reduced two electron carrier  ->  a thiocarboxy-[ThiS-Protein] + L-alanine + AMP + an oxidized electron carrier + 2 H+	a reduced two electron carrier // a carboxy-adenylated-[ThiS sulfur-carrier protein] // an [L-cysteine desulfurase]-<i>S</i>-sulfanyl-L-cysteine // a thiocarboxy-[ThiS-Protein] // an [L-cysteine desulfurase]-L-cysteine // AMP // an oxidized electron carrier // H<SUP>+</SUP>
4-&alpha;-glucosyltransferase	EC-2.4.1.25		D-glucopyranose // a maltodextrin // maltose
a 1-stearoyl 2-acyl-sn-glycerol 3-phosphate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H+  ->  a 1-oleoyl 2-acyl-sn-glycerol 3-phosphate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H2O	EC-1.14.19.28	oleate biosynthesis III (cyanobacteria)	H<SUP>+</SUP> // oxygen // a reduced ferredoxin [iron-sulfur] cluster // a 1-stearoyl 2-acyl-<i>sn</i>-glycerol 3-phosphate // a 1-oleoyl 2-acyl-<i>sn</i>-glycerol 3-phosphate // an oxidized ferredoxin [iron-sulfur] cluster // H<sub>2</sub>O
a (3R)-3-hydroxydodecanoyl-[acp] + UDP-3-O-(3-hydroxydecanoyl)-alpha-D-glucosamine  ->  UDP-2-N-[(3R)-3-hydroxydodecanoyl]-3-O-[(3R)-3-hydroxydecanoyl]-alpha-D-glucosamine + acyl-carrier protein + H+	EC-2.3.1.191	lipid IV<sub>A</sub> biosynthesis (<i>P. putida</i>)	UDP-3-<i>O</i>-(3-hydroxydecanoyl)-&alpha;-D-glucosamine // a (<i>3R</i>)-3-hydroxydodecanoyl-[acp] // UDP-2-N-[(3R)-3-hydroxydodecanoyl]-3-O-[(3R)-3-hydroxydecanoyl]-&alpha;-D-glucosamine // a soluble [acyl-carrier protein] // H<SUP>+</SUP>
thiamin phosphate synthase	EC-2.5.1.3	thiamine diphosphate biosynthesis	H<SUP>+</SUP> // 4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine // 2-[(2<i>R</i>,5<i>Z</i>)-2-carboxy-4-methylthiazol-5(2<i>H</i>)-ylidene]ethyl phosphate // thiamine phosphate // CO<SUB>2</SUB> // diphosphate
3-oxo-octanoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (bacteria and plant cytoplasm)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxyoctanoyl-[acp] // a 3-oxooctanoyl-[acp] // NADPH // H<SUP>+</SUP>
2 pyruvate + H+  ->  (S)-2-acetolactate + CO2	EC-2.2.1.6	L-valine biosynthesis	pyruvate // H<SUP>+</SUP> // (<i>S</i>)-2-acetolactate // CO<SUB>2</SUB>
a (3R)-3-hydroxyoctadecanoyl-[acp]  ->  a (2E)-octadec-2-enoyl-[acp] + H2O	EC-4.2.1.59	stearate biosynthesis II (bacteria and plants)	a (3<i>R</i>)-3-hydroxyoctadecanoyl-[acp] // a (2<i>E</i>)-octadec-2-enoyl-[acp] // H<sub>2</sub>O
lipoate--GcvH protein ligase	EC-6.3.1.20		(<i>R</i>)-lipoate // ATP // [glycine cleavage system lipoyl-carrier protein]-L-lysine // AMP // diphosphate // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // H<SUP>+</SUP>
