Reaction	EC-Number	In-Pathway	Substrates
di-trans,octa-cis-undecaprenyl diphosphate + H2O  ->  di-trans,octa-cis-undecaprenyl phosphate + phosphate + H+	EC-3.6.1.27	di-<i>trans</i>,poly-<i>cis</i>-undecaprenyl phosphate biosynthesis	H<sub>2</sub>O // <i>di-trans,octa-cis</i>-undecaprenyl diphosphate // H<SUP>+</SUP> // <i>di-trans,octa-cis</i>-undecaprenyl phosphate // phosphate
S-(hydroxymethyl)bacillithiol + NAD+  ->  S-formylbacillithiol + NADH + H+	EC-1.1.1.306	formaldehyde oxidation V (bacillithiol-dependent)	NAD<sup>+</sup> // <i>S</i>-(hydroxymethyl)bacillithiol // <i>S</i>-formylbacillithiol // NADH // H<SUP>+</SUP>
3-oxo-<i>cis</i>-vaccenoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	<i>cis</i>-vaccenate biosynthesis	NADP<sup>+</sup> // a (3<i>R</i>,11<i>Z</i>)-3-hydroxyoctadec-11-enoyl-[acp] // an (11<i>Z</i>)-3-oxooctadec-11-enoyl-[acp] // NADPH // H<SUP>+</SUP>
formylaminopyrimidine + H2O  ->  aminomethylpyrimidine + formate	EC-3.5.1	base-degraded thiamine salvage	H<sub>2</sub>O // formylaminopyrimidine // aminomethylpyrimidine // formate
a [pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine + NAD+  ->  a [pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine + NADH + H+	EC-1.8.1.4	pyruvate + coenzyme A + NAD+  ->  acetyl-CoA + CO2 + NADH // pyruvate decarboxylation to acetyl CoA I	NAD<sup>+</sup> // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // a [pyruvate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // NADH // H<SUP>+</SUP>
Nomega,Nomega-dimethyl-L-arginine + H2O  ->  dimethylamine + L-citrulline	EC-3.5.3.18		<i>N</i><sup>&omega;</sup>,<i>N</i><sup>&omega;</sup>-dimethyl-L-arginine // H<sub>2</sub>O // dimethylamine // L-citrulline
XMP + diphosphate  <-  5-phospho-alpha-D-ribose 1-diphosphate + xanthine	EC-2.4.2.22	xanthine and xanthosine salvage	diphosphate // XMP // 5-phospho-&alpha;-D-ribose 1-diphosphate // xanthine
cyclic di-3',5'-adenylate + H2O  ->  5'-O-phosphonoadenylyl-(3'->5')-adenosine + H+	EC-3.1.4.59		H<sub>2</sub>O // cyclic di-3',5'-adenylate // 5'-<i>O</i>-phosphonoadenylyl-(3'&rarr;5')-adenosine // H<SUP>+</SUP>
pyruvate + D-glyceraldehyde 3-phosphate + H+  ->  1-deoxy-D-xylulose 5-phosphate + CO2	EC-2.2.1.7	methylerythritol phosphate pathway I // thiazole component of thiamine diphosphate biosynthesis II	D-glyceraldehyde 3-phosphate // pyruvate // H<SUP>+</SUP> // 1-deoxy-D-xylulose 5-phosphate // CO<SUB>2</SUB>
8-oxo-GTP + H2O  ->  8-oxo-GDP + phosphate + H+	EC-3.6.1.69	8-oxo-(d)GTP detoxification II	H<sub>2</sub>O // 8-oxo-GTP // 8-oxo-GDP // phosphate // H<SUP>+</SUP>
an oxidized thioredoxin + a reduced two electron carrier  <-  a reduced thioredoxin + an oxidized electron carrier		thioredoxin pathway	a reduced two electron carrier // an oxidized thioredoxin // a reduced thioredoxin // an oxidized electron carrier
3D-(3,5/4)-trihydroxycyclohexane-1,2-dione + H2O  ->  5-deoxy-D-glucuronate + H+	EC-3.7.1.22	<I>myo</I>-inositol degradation I	H<sub>2</sub>O // 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione // 5-deoxy-D-glucuronate // H<SUP>+</SUP>
(S)-malate  <-->  fumarate + H2O	EC-4.2.1.2	TCA cycle I (prokaryotic) // respiration (anaerobic)	(<i>S</i>)-malate // fumarate // H<sub>2</sub>O
a [glycine-cleavage complex H protein] N6-octanoyl-L-lysine + a [lipoyl-carrier protein]-L-lysine  ->  [glycine cleavage system lipoyl-carrier protein]-L-lysine + a [lipoyl-carrier protein] N6-octanoyl-L-lysine	EC-2.3.1.204	lipoate biosynthesis and incorporation III (Bacillus)	a [lipoyl-carrier protein]-L-lysine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine // [glycine cleavage system lipoyl-carrier protein]-L-lysine // a [lipoyl-carrier protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine
a [hydroxymethylbilane synthase] ES2 intermediate + porphobilinogen  ->  a [hydroxymethylbilane synthase] ES3 intermediate + ammonium		4 porphobilinogen + H2O  ->  4 ammonium + preuroporphyrinogen	porphobilinogen // a [hydroxymethylbilane synthase] ES<sub>2</sub> intermediate // a [hydroxymethylbilane synthase] ES<sub>3</sub> intermediate // ammonium
ATP + L-alanine + L-anticapsin  ->  ADP + bacilysin + phosphate + H+	EC-6.3.2.49	bacilysin biosynthesis	L-anticapsin // L-alanine // ATP // ADP // phosphate // bacilysin // H<SUP>+</SUP>
(S)-3-hydroxy-(5Z)-tetradecenoyl-CoA + NAD+  ->  3-oxo-(5Z)-tetradecenoyl-CoA + NADH + H+	EC-1.1.1.35 // EC-1.1.1.211		NAD<sup>+</sup> // (S)-3-hydroxy-(5Z)-tetradecenoyl-CoA // 3-oxo-(5Z)-tetradecenoyl-CoA // NADH // H<SUP>+</SUP>
(glycyl)adenylate + a [DhbF non-ribosomal peptide synthase]  ->  a glycyl-[DhbF non-ribosomal peptide synthase] + AMP		glycine + a [DhbF non-ribosomal peptide synthase] + ATP  ->  a glycyl-[DhbF non-ribosomal peptide synthase] + AMP + diphosphate // bacillibactin biosynthesis	a [DhbF non-ribosomal peptide synthase] // (glycyl)adenylate // a glycyl-[DhbF non-ribosomal peptide synthase] // AMP
D-glucarate  ->  5-dehydro-4-deoxy-D-glucarate + H2O	EC-4.2.1.40	D-glucarate degradation II	D-glucarate // 5-dehydro-4-deoxy-D-glucarate // H<sub>2</sub>O
a (6S)-6-methyloctanoyl-[acp] + a malonyl-[acp] + H+  ->  an (8S)-8-methyl-3-oxodecanoyl-[acp] + CO2 + acyl-carrier protein	EC-2.3.1.179	<i>anteiso</i>-branched-chain fatty acid biosynthesis	H<SUP>+</SUP> // a malonyl-[acp] // a (6<i>S</i>)-6-methyloctanoyl-[acp] // an (8<i>S</i>)-8-methyl-3-oxodecanoyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
a 5-methyltetrahydrofolate + NAD+  <-  a 5,10-methylenetetrahydrofolate + NADH + H+	EC-1.5.1.54	folate transformations I // folate transformations III (<i>E. coli</i>)	NAD<sup>+</sup> // a 5-methyltetrahydrofolate // a 5,10-methylenetetrahydrofolate // NADH // H<SUP>+</SUP>
a (14S)-14-methylhexadecanoyl-[acp] + H2O  ->  (14S)-14-methylhexadecanoate + acyl-carrier protein + H+	EC-3.1.2.14	<i>anteiso</i>-branched-chain fatty acid biosynthesis	H<sub>2</sub>O // a (14<i>S</i>)-14-methylhexadecanoyl-[acp] // (14<i>S</i>)-14-methylhexadecanoate // a soluble [acyl-carrier protein] // H<SUP>+</SUP>
L-lysine + (8S)-8-amino-7-oxononanoate  ->  (S)-2-amino-6-oxohexanoate + (7R,8S)-diaminononanoate	EC-2.6.1.105	biotin biosynthesis from 8-amino-7-oxononanoate II	(8<i>S</i>)-8-amino-7-oxononanoate // L-lysine // (<i>S</i>)-2-amino-6-oxohexanoate // (7<i>R</i>,8<i>S</i>)-diaminononanoate
ammonium + L-glutamate + ATP  ->  L-glutamine + ADP + phosphate + H+	EC-6.3.1.2	ammonia assimilation cycle III // nitrate reduction V (assimilatory) // L-glutamine biosynthesis I	ATP // L-glutamate // ammonium // H<SUP>+</SUP> // L-glutamine // ADP // phosphate
a 7-methyloctanoyl-[acp] + a malonyl-[acp] + H+  ->  a 9-methyl-3-oxodecanoyl-[acp] + CO2 + acyl-carrier protein	EC-2.3.1.179	odd <i>iso</i>-branched-chain fatty acid biosynthesis	H<SUP>+</SUP> // a malonyl-[acp] // a 7-methyloctanoyl-[acp] // a 9-methyl-3-oxodecanoyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
(R)-4'-phosphopantothenoyl-cytidylate + L-cysteine  ->  (R)-4'-phosphopantothenoyl-L-cysteine + CMP + 2 H+		(R)-4'-phosphopantothenate + L-cysteine + CTP  ->  (R)-4'-phosphopantothenoyl-L-cysteine + CMP + diphosphate + H+	L-cysteine // (R)-4'-phosphopantothenoyl-cytidylate // (R)-4'-phosphopantothenoyl-L-cysteine // CMP // H<SUP>+</SUP>
a (3R)-3-hydroxyhexadecanoyl-[acp]  ->  a (2E)-hexadec-2-enoyl-[acp] + H2O	EC-4.2.1.59	palmitate biosynthesis II (type II fatty acid synthase)	a (3<i>R</i>)-3-hydroxyhexadecanoyl-[acp] // H<sub>2</sub>O // a (2<i>E</i>)-hexadec-2-enoyl-[acp]
S-sulfanylglutathione + glutathione  <-->  hydrogen sulfide + glutathione disulfide			glutathione // <i>S</i>-sulfanylglutathione // hydrogen sulfide // glutathione disulfide
a (3R)-3-hydroxy-15-methylhexadecanoyl-[acp] + NADP+  <-  a 15-methyl-3-oxohexadecanoyl-[acp] + NADPH + H+	EC-1.1.1.100	odd <i>iso</i>-branched-chain fatty acid biosynthesis	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxy-15-methylhexadecanoyl-[acp] // a 15-methyl-3-oxohexadecanoyl-[acp] // NADPH // H<SUP>+</SUP>
a glycerophosphodiester + H2O  ->  an alcohol + sn-glycerol 3-phosphate + H+	EC-3.1.4.46	glycerophosphodiester degradation	a glycerophosphodiester // H<sub>2</sub>O // an alcohol // <i>sn</i>-glycerol 3-phosphate // H<SUP>+</SUP>
glycine + a [glycine-cleavage complex H protein] N6-[(R)-lipoyl]-L-lysine + H+  <-->  a [glycine-cleavage complex H protein] N6-aminomethyldihydrolipoyl-L-lysine + CO2	EC-1.4.4.2	glycine + a tetrahydrofolate + NAD+  <-->  a 5,10-methylenetetrahydrofolate + ammonium + CO2 + NADH // glycine cleavage	H<SUP>+</SUP> // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // glycine // a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-aminomethyldihydrolipoyl-L-lysine // CO<SUB>2</SUB>
5-formyl-tetrahydropteroyl-[gamma-Glu](n) + L-glutamate + ATP  ->  5-formyl-tetrahydropteroyl-[gamma-Glu](n+1) + ADP + phosphate	EC-6.3.2.17		ATP // L-glutamate // a (6<i>S</i>)-5-formyltetrahydrofolate // ADP // phosphate
a (3R)-3-hydroxy-8-methylnonanoyl-[acp]  ->  a (2E)-8-methylnon-2-enoyl-[acp] + H2O	EC-4.2.1.59	even <i>iso</i>-branched-chain fatty acid biosynthesis	a (3<i>R</i>)-3-hydroxy-8-methylnonanoyl-[acp] // a (2<i>E</i>)-8-methylnon-2-enoyl-[acp] // H<sub>2</sub>O
7,8-dihydroneopterin 3'-triphosphate + H2O  ->  7,8-dihydroneopterin 3'-phosphate + diphosphate + H+	EC-3.6.1.67	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	H<sub>2</sub>O // 7,8-dihydroneopterin 3'-triphosphate // H<SUP>+</SUP> // 7,8-dihydroneopterin 3'-phosphate // diphosphate
a 14-methylpentadecanoyl-[acp] + NAD+  <-  a (2E)-14-methylpentadec-2-enoyl-[acp] + NADH + H+	EC-1.3.1.9	even <i>iso</i>-branched-chain fatty acid biosynthesis	NAD<sup>+</sup> // a 14-methylpentadecanoyl-[acp] // a (2<i>E</i>)-14-methylpentadec-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
(S)-lactaldehyde + NADP+  <-  methylglyoxal + NADPH + H+	EC-1.1.1.283	methylglyoxal degradation IV	NADP<sup>+</sup> // (<i>S</i>)-lactaldehyde // methylglyoxal // NADPH // H<SUP>+</SUP>
[(R)-lipoyl]adenylate + a [lipoyl-carrier protein]-L-lysine  ->  a [lipoyl-carrier protein]-N6-[(R)-lipoyl]-L-lysine + AMP + 2 H+		a [lipoyl-carrier protein]-L-lysine + ATP + (R)-lipoate  ->  a [lipoyl-carrier protein]-N6-[(R)-lipoyl]-L-lysine + AMP + diphosphate + H+ // lipoate salvage I	a [lipoyl-carrier protein]-L-lysine // [(<i>R</i>)-lipoyl]adenylate // a [lipoyl-carrier protein]-<i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // AMP // H<SUP>+</SUP>
a (3E)-3-enoyl-CoA + NADP+  <-  a (2E,4E)-2,4-dienoyl-CoA + NADPH + H+	EC-1.3.1.124		NADP<sup>+</sup> // a (3<i>E</i>)-3-enoyl-CoA // a (2E,4E)-2,4-dienoyl-CoA // NADPH // H<SUP>+</SUP>
a (3R)-3-hydroxydodecanoyl-[acp]  ->  a (2E)-dodec-2-enoyl-[acp] + H2O	EC-4.2.1.59	palmitate biosynthesis II (type II fatty acid synthase)	a (<i>3R</i>)-3-hydroxydodecanoyl-[acp] // a (2<i>E</i>)-dodec-2-enoyl-[acp] // H<sub>2</sub>O
L-homoserine + acetyl-CoA  ->  O-acetyl-L-homoserine + coenzyme A	EC-2.3.1.31	L-homocysteine biosynthesis	acetyl-CoA // L-homoserine // <i>O</i>-acetyl-L-homoserine // coenzyme A
an acyl-[acyl-carrier protein] + phosphate  <-->  an acyl phosphate + acyl-carrier protein	EC-2.3.1.274	CDP-diacylglycerol biosynthesis III	phosphate // an acyl-[acyl-carrier protein] // an acyl phosphate // a soluble [acyl-carrier protein]
oxaloacetate + propanoyl-CoA + H2O  ->  (2S,3S)-2-methylcitrate + coenzyme A + H+	EC-2.3.3.5	2-methylcitrate cycle I	propanoyl-CoA // H<sub>2</sub>O // oxaloacetate // H<SUP>+</SUP> // (2<i>S</i>,3<i>S</i>)-2-methylcitrate // coenzyme A
succinyl-CoA + a [2-oxoglutarate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine  ->  a [2-oxoglutarate dehydrogenase E2 protein] N6-S-succinyldihydrolipoyl-L-lysine + coenzyme A	EC-2.3.1.61	2-oxoglutarate dehydrogenase complex // 2-oxoglutarate decarboxylation to succinyl-CoA	a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine // succinyl-CoA // coenzyme A // a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-succinyldihydrolipoyl-L-lysine
oxalosuccinate + H+  <-->  2-oxoglutarate + CO2		D-threo-isocitrate + NADP+  <-->  2-oxoglutarate + CO2 + NADPH	H<SUP>+</SUP> // oxalosuccinate // 2-oxoglutarate // CO<SUB>2</SUB>
a tRNAIle + L-isoleucine + ATP  ->  an L-isoleucyl-[tRNAIle] + AMP + diphosphate	EC-6.1.1.5	tRNA charging	ATP // L-isoleucine // a tRNA<SUP>Ile</SUP> // an L-isoleucyl-[tRNA<SUP>Ile</SUP>] // diphosphate // AMP
2-C-methyl-D-erythritol 4-phosphate + CTP + H+  ->  4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol + diphosphate	EC-2.7.7.60	methylerythritol phosphate pathway I	CTP // 2-C-methyl-D-erythritol 4-phosphate // H<SUP>+</SUP> // 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol // diphosphate
2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate  ->  (1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate + pyruvate	EC-4.2.99.20	2-carboxy-1,4-naphthoquinol biosynthesis	2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate // (1<i>R</i>,6<i>R</i>)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate // pyruvate
spermine + acetyl-CoA  =  N1-acetylspermine + coenzyme A + H+	EC-2.3.1.57		acetyl-CoA // spermine // H<SUP>+</SUP> // <i>N</i><sup>1</sup>-acetylspermine // coenzyme A
a long-chain fatty acyl-[acyl-carrier protein] + 2 a reduced flavodoxin + 3 dioxygen  ->  a pimeloyl-[acp] + a 1-alkanal + 2 an oxidized flavodoxin + 3 H2O + H+	EC-1.14.14.46	8-amino-7-oxononanoate biosynthesis II	dioxygen // a reduced flavodoxin // a long-chain fatty acyl-[acyl-carrier protein] // a pimeloyl-[acp] // a 1-alkanal // an oxidized flavodoxin // H<sub>2</sub>O // H<SUP>+</SUP>
a [lipoyl-carrier protein]-L-lysine + ATP + (R)-lipoate  ->  a [lipoyl-carrier protein]-N6-[(R)-lipoyl]-L-lysine + AMP + diphosphate + H+	EC-6.3.1.20		ATP // (<i>R</i>)-lipoate // a [lipoyl-carrier protein]-L-lysine // a [lipoyl-carrier protein]-<i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // AMP // diphosphate // H<SUP>+</SUP>
a beta-D-galactoside + H2O  ->  a non galactosylated galactose acceptor + D-galactopyranose	EC-3.2.1.23		H<sub>2</sub>O // a &beta;-D-galactoside // a non galactosylated galactose acceptor // D-galactopyranose
a 2,3-dihydroxybenzoyl-glycyl-[DhbF non-ribosomal peptide synthase] + an L-threonyl-[DhbF non-ribosomal peptide synthase]  ->  a 2,3-dihydroxybenzoyl-glycyl-L-arginyl-[DhbF non-ribosomal peptide synthase] + a [DhbF non-ribosomal peptide synthase] + H+	EC-2.3.1	3 2,3-dihydroxybenzoate + 3 glycine + 3 L-threonine + 6 ATP  ->  bacillibactin + 6 AMP + 6 diphosphate + 3 H+ + 3 H2O // bacillibactin biosynthesis	an L-threonyl-[DhbF non-ribosomal peptide synthase] // a 2,3-dihydroxybenzoyl-glycyl-[DhbF non-ribosomal peptide synthase] // a 2,3-dihydroxybenzoyl-glycyl-L-arginyl-[DhbF non-ribosomal peptide synthase] // a [DhbF non-ribosomal peptide synthase] // H<SUP>+</SUP>
(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate  ->  indole + D-glyceraldehyde 3-phosphate	EC-4.1.2.8	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate + L-serine  ->  L-tryptophan + D-glyceraldehyde 3-phosphate + H2O // L-tryptophan biosynthesis	(1<i>S</i>,2<i>R</i>)-1-C-(indol-3-yl)glycerol 3-phosphate // indole // D-glyceraldehyde 3-phosphate
an (8S)-8-methyldecanoyl-[acyl-carrier protein] + NAD+  <-  a (2E,8S)-8-methyldec-2-enoyl-[acp] + NADH + H+	EC-1.3.1.9	<i>anteiso</i>-branched-chain fatty acid biosynthesis	NAD<sup>+</sup> // an (8<i>S</i>)-8-methyldecanoyl-[acyl-carrier protein] // a (2<i>E</i>,8<i>S</i>)-8-methyldec-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
UDP-N-acetyl-D-glucosamine:<i>N</i>-acetylmuramoyl-L-alanyl-D-glutamyl-<I>meso</I>-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-&beta;-N-acetylglucosaminlytransferase	EC-2.4.1.227	peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing)	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // Und-PP-Mur2Ac-L-Ala-&gamma;-D-Glu-DAP-D-Ala-D-Ala // H<SUP>+</SUP> // &beta;-D-GlcNAc-(1&rarr;4)-Mur2Ac(oyl-L-Ala-&gamma;-D-Glu-DAP-D-Ala-D-Ala)-PP-Und // UDP
3-methyl-2-oxobutanoate + a [BCAA dehydrogenase E2 protein] N6-lipoyl-L-lysine + H+  <-->  an [apo BCAA dehydrogenase E2 protein] N6-S-[2-methylpropanoyl]dihydrolipoyl-L-lysine + CO2	EC-1.2.4.4	3-methyl-2-oxobutanoate + coenzyme A + NAD+  ->  isobutanoyl-CoA + CO2 + NADH // 2-oxoisovalerate decarboxylation to isobutanoyl-CoA	H<SUP>+</SUP> // a [BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // 3-methyl-2-oxobutanoate // an [<i>apo</i> BCAA dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-[2-methylpropanoyl]dihydrolipoyl-L-lysine // CO<SUB>2</SUB>
an (8S)-8-methyldecanoyl-[acyl-carrier protein] + NADP+  <-  a (2E,8S)-8-methyldec-2-enoyl-[acp] + NADPH + H+	EC-1.3.1.104 // EC-1.3.1.10	<i>anteiso</i>-branched-chain fatty acid biosynthesis	NADP<sup>+</sup> // an (8<i>S</i>)-8-methyldecanoyl-[acyl-carrier protein] // a (2<i>E</i>,8<i>S</i>)-8-methyldec-2-enoyl-[acp] // NADPH // H<SUP>+</SUP>
2-oxoglutarate + a [2-oxoglutarate dehydrogenase E2 protein] N6-lipoyl-L-lysine + H+  ->  a [2-oxoglutarate dehydrogenase E2 protein] N6-S-succinyldihydrolipoyl-L-lysine + CO2	EC-1.2.4.2	2-oxoglutarate dehydrogenase complex // 2-oxoglutarate decarboxylation to succinyl-CoA	H<SUP>+</SUP> // a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine // 2-oxoglutarate // a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-<i>S</i>-succinyldihydrolipoyl-L-lysine // CO<SUB>2</SUB>
ATP + 2-succinylbenzoate + coenzyme A  ->  4-(2'-carboxyphenyl)-4-oxobutyryl-CoA + AMP + diphosphate	EC-6.2.1.26	2-carboxy-1,4-naphthoquinol biosynthesis	coenzyme A // 2-succinylbenzoate // ATP // 4-(2'-carboxyphenyl)-4-oxobutyryl-CoA // AMP // diphosphate
a 9-methyldecanoyl-[acyl-carrier protein] + NAD+  <-  a (2E)-9-methyldec-2-enoyl-[acp] + NADH + H+	EC-1.3.1.9	odd <i>iso</i>-branched-chain fatty acid biosynthesis	NAD<sup>+</sup> // a 9-methyldecanoyl-[acyl-carrier protein] // a (2<i>E</i>)-9-methyldec-2-enoyl-[acp] // NADH // H<SUP>+</SUP>
a [protein] N-terminal-formyl-L-methionine + H2O  ->  an N-terminal L-methionyl-[protein] + formate	EC-3.5.1.88		H<sub>2</sub>O // a [protein] N-terminal-formyl-L-methionine // an N-terminal L-methionyl-[protein] // formate
ADP reductase	EC-1.17.4.1	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis I // adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	H<sub>2</sub>O // an oxidized thioredoxin // dADP // ADP // a reduced thioredoxin
succinate semialdehyde + NAD(P)+ + H2O  ->  succinate + NAD(P)H + 2 H+	EC-1.2.1.16	4-aminobutanoate degradation III	H<sub>2</sub>O // NAD(P)<sup>+</sup> // succinate semialdehyde // NAD(P)H // succinate // H<SUP>+</SUP>
a 15-methylhexadecanoyl-[acp] + NADP+  <-  a (2E)-15-methylhexadec-2-enoyl-[acp] + NADPH + H+	EC-1.3.1.104 // EC-1.3.1.10	odd <i>iso</i>-branched-chain fatty acid biosynthesis	NADP<sup>+</sup> // a 15-methylhexadecanoyl-[acp] // a (2<i>E</i>)-15-methylhexadec-2-enoyl-[acp] // NADPH // H<SUP>+</SUP>
beta-alanine + (R)-pantoate + ATP  ->  (R)-pantothenate + AMP + diphosphate + H+	EC-6.3.2.1	phosphopantothenate biosynthesis I	ATP // (R)-pantoate // &beta;-alanine // H<SUP>+</SUP> // (<i>R</i>)-pantothenate // diphosphate // AMP
an apo acyl-carrier protein + coenzyme A  ->  adenosine 3',5'-bisphosphate + a holo acyl-carrier protein + H+	EC-2.7.8.7	acyl carrier protein activation // acyl carrier protein metabolism	coenzyme A // all <i>apo</i>-acyl carrier proteins // adenosine 3',5'-bisphosphate // all <i>holo</i>-acyl carrier proteins // H<SUP>+</SUP>
5-dehydro-4-deoxy-D-glucuronate  ->  3-deoxy-D-glycero-2,5-hexodiulosonate	EC-5.3.1.17	4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation	5-dehydro-4-deoxy-D-glucuronate // 3-deoxy-D-glycero-2,5-hexodiulosonate
an 8-methylnonanoyl-[acyl-carrier protein] + a malonyl-[acp] + H+  ->  a 1o-methyl-3-oxoundecanoyl-[acp] + CO2 + acyl-carrier protein	EC-2.3.1.179	even <i>iso</i>-branched-chain fatty acid biosynthesis	H<SUP>+</SUP> // a malonyl-[acp] // an 8-methylnonanoyl-[acyl-carrier protein] // a 1o-methyl-3-oxoundecanoyl-[acp] // CO<SUB>2</SUB> // a soluble [acyl-carrier protein]
ammonium + 3 NAD(P)+ + 2 H2O  =  nitrite + 3 NAD(P)H + 5 H+	EC-1.7.1.4		H<sub>2</sub>O // NAD(P)<sup>+</sup> // ammonium // nitrite // NAD(P)H // H<SUP>+</SUP>
a 12-methyltridecanoyl-[acp] + H2O  ->  12-methyltridecanoate + acyl-carrier protein + H+	EC-3.1.2.14	even <i>iso</i>-branched-chain fatty acid biosynthesis	H<sub>2</sub>O // a 12-methyltridecanoyl-[acp] // 12-methyltridecanoate // a soluble [acyl-carrier protein] // H<SUP>+</SUP>
3-phospho-D-glycerate + ATP  <-->  3-phospho-D-glyceroyl phosphate + ADP	EC-2.7.2.3	superpathway of glucose and xylose degradation // gluconeogenesis I // Entner-Doudoroff pathway I // glycolysis I (from glucose 6-phosphate) // gluconeogenesis I // glycolysis II (from fructose 6-phosphate)	ATP // 3-phospho-D-glycerate // 3-phospho-D-glyceroyl phosphate // ADP
acetoacetate + ATP + coenzyme A  ->  acetoacetyl-CoA + AMP + diphosphate	EC-6.2.1.16		ATP // acetoacetate // coenzyme A // acetoacetyl-CoA // diphosphate // AMP
3-oxo-meristoyl-[acyl-carrier protein] reductase	EC-1.1.1.100	palmitate biosynthesis II (type II fatty acid synthase)	NADP<sup>+</sup> // a (3<i>R</i>)-3-hydroxytetradecanoyl-[acp] // a 3-oxotetradecanoyl-[acp] // NADPH // H<SUP>+</SUP>
xanthine + NAD+ + H2O  <-->  urate + NADH + H+	EC-1.17.1.4	adenosine nucleotides degradation II // guanosine nucleotides degradation III // inosine 5'-phosphate degradation	H<sub>2</sub>O // NAD<sup>+</sup> // xanthine // urate // NADH // H<SUP>+</SUP>
prephenate + H+  ->  3-phenyl-2-oxopropanoate + CO2 + H2O	EC-4.2.1.51	L-phenylalanine biosynthesis I	prephenate // H<SUP>+</SUP> // 3-phenyl-2-oxopropanoate // H<sub>2</sub>O // CO<SUB>2</SUB>
2,3,4-saturated fatty acyl-CoA synthetase	EC-6.2.1	fatty acid &beta;-oxidation I (generic)	ATP // coenzyme A // a 2,3,4-saturated fatty acid // a 2,3,4-saturated fatty acyl CoA // diphosphate // AMP
a [protein]-L-arginine + ATP  ->  a [protein]-Nomega-phospho-L-arginine + ADP + H+	EC-2.7.14.1		ATP // a [protein]-L-arginine // a [protein]-N<sup>&omega;</sup>-phospho-L-arginine // ADP // H<SUP>+</SUP>
a pyrimidine nucleoside + phosphate + H+  =  a pyrimidine base + alpha-D-ribose-1-phosphate	EC-2.4.2.2		H<SUP>+</SUP> // phosphate // a pyrimidine nucleoside // a pyrimidine base // &alpha;-D-ribose-1-phosphate
a tRNAAla + L-alanine + ATP  ->  an L-alanyl-[tRNAAla] + AMP + diphosphate	EC-6.1.1.7	tRNA charging	ATP // L-alanine // a tRNA<SUP>Ala</SUP> // an L-alanyl-[tRNA<SUP>Ala</SUP>] // diphosphate // AMP
octanoyl-CoA ligase	EC-6.2.1.2 // EC-6.2.1.3		coenzyme A // ATP // octanoate // octanoyl-CoA // AMP // diphosphate
