Reaction	EC-Number	In-Pathway	Substrates
2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol  ->  2-C-methyl-D-erythritol-2,4-cyclodiphosphate + CMP	EC-4.6.1.12	methylerythritol phosphate pathway II	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol // 2-C-methyl-D-erythritol-2,4-cyclodiphosphate // CMP
palmitoyl-CoA + H2O  ->  palmitate + coenzyme A + H+	EC-3.1.2.2		H<sub>2</sub>O // palmitoyl-CoA // H<SUP>+</SUP> // palmitate // coenzyme A
L-cystine  =  2-aminoprop-2-enoate + thiocysteine + H+		L-cystine + H2O  ->  thiocysteine + pyruvate + ammonium	L-cystine // H<SUP>+</SUP> // 2-aminoprop-2-enoate // thiocysteine
L-saccharopine + NAD+ + H2O  ->  L-glutamate + (S)-2-amino-6-oxohexanoate + NADH + H+	EC-1.5.1.9	L-lysine degradation XI (mammalian)	NAD<sup>+</sup> // H<sub>2</sub>O // L-saccharopine // L-glutamate // (<i>S</i>)-2-amino-6-oxohexanoate // NADH // H<SUP>+</SUP>
4&alpha;-hydroxymethyl-5&alpha;-cholesta-8-en-3&beta;-ol 4-dehydrogenase		4&alpha;-methyl-cholesta-8-enol 4- monooxygenase	H<SUP>+</SUP> // NAD(P)H // oxygen // 4&alpha;-hydroxymethyl-5&alpha;-cholesta-8-en-3&beta;-ol // 4&alpha;-formyl-5&alpha;-cholesta-8-en-3&beta;-ol // H<sub>2</sub>O // NAD(P)<sup>+</sup>
(S)-2,3,4,5-tetrahydrodipicolinate + H+ + H2O  <-->  L-alpha-amino-epsilon-keto-pimelate	EC-3.5.99		H<sub>2</sub>O // (<i>S</i>)-2,3,4,5-tetrahydrodipicolinate // H<SUP>+</SUP> // L-&alpha;-amino-&epsilon;-keto-pimelate
(S)-1-pyrroline-5-carboxylate + H+ + H2O  <-->  L-glutamate-5-semialdehyde		L-proline biosynthesis II (from arginine) // L-proline degradation // L-proline biosynthesis I // L-proline biosynthesis III // 1-pyrroline-5-carboxylate dehydrogenase	(<i>S</i>)-1-pyrroline-5-carboxylate // H<sub>2</sub>O // H<SUP>+</SUP> // L-glutamate-5-semialdehyde
a 5,6-dihydrouracil47 in tRNA + NAD(P)+  =  a uracil47 in tRNA + NAD(P)H + H+	EC-1.3.1.89		NAD(P)<sup>+</sup> // a 5,6-dihydrouracil<sup>47</sup> in tRNA // a uracil<sup>47</sup> in tRNA // NAD(P)H // H<SUP>+</SUP>
methanol + hydrogen peroxide  =  formaldehyde + 2 H2O	EC-1.11.1.6		hydrogen peroxide // methanol // formaldehyde // H<sub>2</sub>O
1-butanol + NAD+  <-->  1-butanal + NADH + H+	EC-1.1.1		NAD<sup>+</sup> // 1-butanol // 1-butanal // NADH // H<SUP>+</SUP>
1-(5-phospho-beta-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide  =  phosphoribulosylformimino-AICAR-P	EC-5.3.1.16		1-(5-phospho-&beta;-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide // phosphoribulosylformimino-AICAR-P
3-oxo-(7Z)-hexadecenoyl-CoA + NADH + H+  <-  (S)-3-hydroxy-(7Z)-hexadecenoyl-CoA + NAD+	EC-1.1.1.35		H<SUP>+</SUP> // NADH // 3-oxo-(7Z)-hexadecenoyl-CoA // (S)-3-hydroxy-(7Z)-hexadecenoyl-CoA // NAD<sup>+</sup>
9,9'-di-cis-zeta-carotene + an electron-transfer quinone  ->  7,9,9'-cis-neurosporene + an electron-transfer quinol		<i>trans</i>-lycopene biosynthesis II (plants) // 9,9'-di-cis-zeta-carotene + 2 an electron-transfer quinone  =  prolycopene + 2 an electron-transfer quinol	an electron-transfer quinone // 9,9'-di-<i>cis</i>-&zeta;-carotene // 7,9,9'-<i>cis</i>-neurosporene // an electron-transfer quinol
L-homocysteine + L-serine  ->  L-cystathionine + H2O	EC-4.2.1.22	L-cysteine biosynthesis III (from L-homocysteine)	L-serine // L-homocysteine // H<sub>2</sub>O // L-cystathionine
(1,3-alpha-D-glucosyl)(n) + H2O  ->  (1,3-alpha-D-glucosyl)(n-1) + D-glucopyranose	EC-3.2.1.84		H<sub>2</sub>O // a 1,3-&alpha;-D-glucan // D-glucopyranose
carbonic acid  =  CO2 + H2O	EC-4.2.1.1		carbonic acid // H<sub>2</sub>O // CO<SUB>2</SUB>
2,3-Dihydroxy-3-methylvalerate dehydratase	EC-4.2.1.9	L-isoleucine biosynthesis I (from threonine)	(<i>R</i>)-2,3-dihydroxy-3-methylpentanoate // (<i>S</i>)-3-methyl-2-oxopentanoate // H<sub>2</sub>O
(2E,6E)-farnesyl diphosphate + isopentenyl diphosphate  ->  geranylgeranyl diphosphate + diphosphate	EC-2.5.1.29	geranylgeranyl diphosphate biosynthesis	isopentenyl diphosphate // (2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // geranylgeranyl diphosphate // diphosphate
dCDP + an oxidized thioredoxin + H2O  <-  CDP + a reduced thioredoxin	EC-1.17.4.1	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I // pyrimidine deoxyribonucleotides biosynthesis from CTP // pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	H<sub>2</sub>O // an oxidized thioredoxin // dCDP // CDP // a reduced thioredoxin
adenosine 3',5'-bisphosphate + H2O  ->  AMP + phosphate	EC-3.1.3.7		H<sub>2</sub>O // adenosine 3',5'-bisphosphate // phosphate // AMP
lipoyl-adenylate + a [lipoyl-carrier protein]-L-lysine  =  a [lipoyl-carrier protein]-N6-[(R)-lipoyl]-L-lysine + AMP + 2 H+		a [lipoyl-carrier protein]-L-lysine + ATP + (R)-lipoate  ->  a [lipoyl-carrier protein]-N6-[(R)-lipoyl]-L-lysine + AMP + diphosphate + H+	a [lipoyl-carrier protein]-L-lysine // lipoyl-adenylate // a [lipoyl-carrier protein]-<i>N<sup>6</sup></i>-[(<i>R</i>)-lipoyl]-L-lysine // AMP // H<SUP>+</SUP>
pregnenolone + NAD+  =  pregn-5-ene-3,20-dione + NADH + H+	EC-1.1.1.145		NAD<sup>+</sup> // pregnenolone // pregn-5-ene-3,20-dione // NADH // H<SUP>+</SUP>
UDP-N-acetyl-alpha-D-glucosamine + Man3(GlcNAc)4-[protein]  ->  a {beta-D-GlcNAc-(1->2)-[beta-D-GlcNAc-(1->4)]-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-N-Asn-[protein] + UDP + H+	EC-2.4.1.145	mannosyl-glycoprotein <i>N</i>-acetylglucosaminyltransferases	Man<sub>3</sub>(GlcNAc)<sub>4</sub>-[protein] // UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine // a {&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-GlcNAc-(1&rarr;4)]-&alpha;-D-Man-(1&rarr;3)-[&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-<i>N</i>-Asn-[protein] // UDP // H<SUP>+</SUP>
4&alpha;-methyl-cholesta-8-enol 4-hydroxylase		4&alpha;-methyl-cholesta-8-enol 4- monooxygenase	H<SUP>+</SUP> // NAD(P)H // oxygen // 4&alpha;-methyl-cholesta-8-enol // 4&alpha;-hydroxymethyl-5&alpha;-cholesta-8-en-3&beta;-ol // H<sub>2</sub>O // NAD(P)<sup>+</sup>
3-oxo-(7Z)-tetradecenoyl-CoA + NADH + H+  <-  (S)-3-hydroxy-(7Z)-tetradecenoyl-CoA + NAD+	EC-1.1.1.35		H<SUP>+</SUP> // NADH // 3-oxo-(7Z)-tetradecenoyl-CoA // (S)-3-hydroxy-(7Z)-tetradecenoyl-CoA // NAD<sup>+</sup>
2 coniferyl alcohol + hydrogen peroxide  =  2 coniferyl alcohol radical + 2 H2O	EC-1.11.1.7		hydrogen peroxide // coniferyl alcohol // coniferyl alcohol radical // H<sub>2</sub>O
imidazole acetaldehyde reductase	EC-1.2.1.3		NAD<sup>+</sup> // H<sub>2</sub>O // imidazole acetaldehyde // 4-imidazoleacetate // NADH // H<SUP>+</SUP>
tetrahydrogeranylgeranyl chlorophyll a + NADPH + H+  ->  chlorophyll a + NADP+		chlorophyll a + 3 NADP+  <-  geranylgeranyl chlorophyll a + 3 NADPH + 3 H+	NADP<sup>+</sup> // chlorophyll <i>a</i> // tetrahydrogeranylgeranyl chlorophyll <i>a</i> // NADPH // H<SUP>+</SUP>
maltohexaose + D-glucopyranose  <-  maltopentaose + maltose	EC-2.4.1.25		D-glucopyranose // maltohexaose // maltopentaose // maltose
a 5,10-methylenetetrahydrofolate + dUMP  ->  dTMP + a 7,8-dihydrofolate	EC-2.1.1.45	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I // pyrimidine deoxyribonucleotides biosynthesis from CTP	dUMP // a 5,10-methylenetetrahydrofolate // dTMP // a 7,8-dihydrofolate
heme <i>o</i> biosynthesis	EC-2.5.1		H<sub>2</sub>O // (2<i>E</i>,6<i>E</i>)-farnesyl diphosphate // heme <i>b</i> // heme <i>o</i> // diphosphate
beta-alanine + (R)-pantoate + ATP  ->  (R)-pantothenate + AMP + diphosphate + H+	EC-6.3.2.1	phosphopantothenate biosynthesis I	ATP // (R)-pantoate // &beta;-alanine // H<SUP>+</SUP> // (<i>R</i>)-pantothenate // diphosphate // AMP
L-asparagine + H2O  ->  L-aspartate + ammonium	EC-3.5.1.38		H<sub>2</sub>O // L-asparagine // L-aspartate // ammonium
pseudouridine + ATP  ->  pseudouridine 5'-phosphate + ADP + H+	EC-2.7.1.83	pseudouridine degradation	ATP // pseudouridine // H<SUP>+</SUP> // pseudouridine 5'-phosphate // ADP
D-glycerate + NAD+  =  hydroxypyruvate + NADH + H+	EC-1.1.1.29		NAD<sup>+</sup> // D-glycerate // H<SUP>+</SUP> // hydroxypyruvate // NADH
3-methoxy-4-hydroxy-5-all-trans-nonaprenylbenzoate + H+  ->  2-methoxy-6-(all-trans-nonaprenyl)phenol + CO2	EC-4.1.1	ubiquinol-9 biosynthesis (eukaryotic)	3-methoxy-4-hydroxy-5-<i>all-trans</i>-nonaprenylbenzoate // H<SUP>+</SUP> // 2-methoxy-6-(<i>all-trans</i>-nonaprenyl)phenol // CO<SUB>2</SUB>
alpha,omega-9Z-octadecenedioate + ATP + coenzyme A  =  omega-carboxy-(9Z)-octadec-9-enoyl-CoA + AMP + diphosphate	EC-6.2.1.3		ATP // coenzyme A // &alpha;,&omega;-9<i>Z</i>-octadecenedioate // &omega;-carboxy-(9<i>Z</i>)-octadec-9-enoyl-CoA // diphosphate // AMP
phytol dehydrogenase	EC-1.1.1.1	phytol degradation	NAD<sup>+</sup> // phytol // phytenal // NADH // H<SUP>+</SUP>
isovaleryl-CoA + an oxidized electron-transfer flavoprotein + H+  ->  3-methylcrotonyl-CoA + a reduced electron-transfer flavoprotein	EC-1.3.8.4	L-leucine degradation I	H<SUP>+</SUP> // an oxidized electron-transfer flavoprotein // isovaleryl-CoA // 3-methylcrotonyl-CoA // a reduced electron-transfer flavoprotein
magnesium-protoporphyrin IX 13-monomethyl ester + NADPH + oxygen + H+  ->  131-hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester + NADP+ + H2O		3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent) // magnesium-protoporphyrin IX 13-monomethyl ester + 3 NADPH + 2 H+ + 3 oxygen  ->  3,8-divinyl protochlorophyllide a + 3 NADP+ + 5 H2O	H<SUP>+</SUP> // NADPH // oxygen // magnesium-protoporphyrin IX 13-monomethyl ester // 13<SUP>1</SUP>-hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester // NADP<sup>+</sup> // H<sub>2</sub>O
a maltodextrin(n) + phosphate  ->  a maltodextrin(n-1) + alpha-D-glucopyranose 1-phosphate	EC-2.4.1.1	starch degradation V	phosphate // a maltodextrin // &alpha;-D-glucopyranose 1-phosphate
a dihydroceramide + 2 a ferrocytochrome b5 + oxygen + 2 H+  ->  an N-acylsphingosine + 2 a ferricytochrome b5 + 2 H2O	EC-1.14.19.17	ceramide <i>de novo</i> biosynthesis	H<SUP>+</SUP> // a ferrocytochrome <i>b<SUB>5</SUB></i> // oxygen // a dihydroceramide // an <i>N</i>-acylsphingosine // a ferricytochrome <i>b<sub>5</sub></i> // H<sub>2</sub>O
oleoyl-CoA + H2O  ->  oleate + coenzyme A + H+	EC-3.1.2.2		H<sub>2</sub>O // oleoyl-CoA // H<SUP>+</SUP> // oleate // coenzyme A
3-oxo-(11Z)-octadecenoyl-CoA + NADH + H+  <-  (S)-3-hydroxy-(11Z)-octadecenoyl-CoA + NAD+	EC-1.1.1.35		H<SUP>+</SUP> // NADH // 3-oxo-(11Z)-octadecenoyl-CoA // (S)-3-hydroxy-(11Z)-octadecenoyl-CoA // NAD<sup>+</sup>
starch + n H2O  ->  a large-branched glucan	EC-3.2.1.1		H<sub>2</sub>O // starch // a large-branched glucan
3 S-adenosyl-L-methionine + a [ribulose-1,5-bisphosphate-carboxylase]-lysine  ->  a [ribulose-1,5-bisphosphate-carboxylase]-N6,N6,N6-trimethyl-L-lysine + 3 S-adenosyl-L-homocysteine + 3 H+	EC-2.1.1.127		a [ribulose-1,5-bisphosphate-carboxylase]-lysine // <i>S</i>-adenosyl-L-methionine // a [ribulose-1,5-bisphosphate-carboxylase]-<i>N<sup>6</sup>,N<sup>6</sup>,N<sup>6</sup></i>-trimethyl-L-lysine // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
AMP + H+ + H2O  =  IMP + ammonium	EC-3.5.4.17		H<sub>2</sub>O // AMP // H<SUP>+</SUP> // IMP // ammonium
S-adenosyl-L-methionine + uridine2552 in 23S rRNA  ->  a 2'-O-methyluridine2552 in 23S rRNA + S-adenosyl-L-homocysteine + H+	EC-2.1.1.166		uridine<sup>2552</sup> in 23S rRNA // <i>S</i>-adenosyl-L-methionine // a 2'-<i>O</i>-methyluridine<sup>2552</sup> in 23S rRNA // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
dCTP + 2 H2O  ->  dCMP + 2 phosphate + 2 H+	EC-3.6.1.5		H<sub>2</sub>O // dCTP // dCMP // phosphate // H<SUP>+</SUP>
7,8-dihydroneopterin 3'-triphosphate  ->  6-pyruvoyl tetrahydropterin + PPPi + H+	EC-4.2.3.12		7,8-dihydroneopterin 3'-triphosphate // 6-pyruvoyl tetrahydropterin // PPP<SUB>i</SUB> // H<SUP>+</SUP>
GTP + 2 H2O  ->  GMP + 2 phosphate + 2 H+	EC-3.6.1.5		H<sub>2</sub>O // GTP // GMP // phosphate // H<SUP>+</SUP>
D-erythro-sphinganine + NADP+  <-  3-dehydrosphinganine + NADPH + H+	EC-1.1.1.102	ceramide <i>de novo</i> biosynthesis	NADP<sup>+</sup> // D-<i>erythro</i>-sphinganine // 3-dehydrosphinganine // NADPH // H<SUP>+</SUP>
aldehydo-D-ribose  <-->  D-ribopyranose			<i>aldehydo</i>-D-ribose // D-ribopyranose
a phosphatidate + H2O  ->  a 1,2-diacyl-sn-glycerol + phosphate	EC-3.1.3.4	diacylglycerol and triacylglycerol biosynthesis	H<sub>2</sub>O // a phosphatidate // a 1,2-diacyl-<i>sn</i>-glycerol // phosphate
D-myo-inositol (1,3,4)-trisphosphate + ATP  =  D-myo-inositol (1,3,4,5)-tetrakisphosphate + ADP + H+	EC-2.7.1.159		ATP // D-<i>myo</i>-inositol (1,3,4)-trisphosphate // H<SUP>+</SUP> // D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate // ADP
lauroyl-CoA acetyl-CoA acyltransferase	EC-2.3.1.16		acetyl-CoA // lauroyl-CoA // 3-oxo-myristoyl-CoA // coenzyme A
2 S-sulfanylglutathione + a reduced two electron carrier  <-->  bisorganyltrisulfane + hydrogen sulfide + an oxidized electron carrier			a reduced two electron carrier // <i>S</i>-sulfanylglutathione // bisorganyltrisulfane // hydrogen sulfide // an oxidized electron carrier
6-methoxy-3-methyl-2-all-trans-nonaprenyl-1,4-benzoquinol + a reduced two electron carrier + oxygen  ->  3-demethylubiquinol-9 + an oxidized electron carrier + H2O	EC-1.14.99	ubiquinol-9 biosynthesis (eukaryotic)	a reduced two electron carrier // oxygen // 6-methoxy-3-methyl-2-<i>all-trans</i>-nonaprenyl-1,4-benzoquinol // 3-demethylubiquinol-9 // H<sub>2</sub>O // an oxidized electron carrier
diphthamide synthase		3 S-adenosyl-L-methionine + a 2-[(3S)-3-amino-3-carboxypropyl]-L-histidine-[translation elongation factor 2]  ->  a diphthine-[translation elongation factor 2] + 3 S-adenosyl-L-homocysteine + 3 H+	a 2-[(3S)-3-carboxy-3-(dimethylammonio)propyl]-L-histidine-[translation elongation factor 2] // <i>S</i>-adenosyl-L-methionine // a diphthine-[translation elongation factor 2] // <i>S</i>-adenosyl-L-homocysteine // H<SUP>+</SUP>
S-adenosyl-L-methionine + demethylmenaquinol-8  ->  S-adenosyl-L-homocysteine + menaquinol-8 + H+	EC-2.1.1.163		demethylmenaquinol-8 // <i>S</i>-adenosyl-L-methionine // menaquinol-<i>8</i> // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine
S-adenosyl-L-methionine + methylarsonite  ->  S-adenosyl-L-homocysteine + cacodylate + 2 H+	EC-2.1.1.137		methylarsonite // <i>S</i>-adenosyl-L-methionine // H<SUP>+</SUP> // <i>S</i>-adenosyl-L-homocysteine // cacodylate
(2R,3S)-3-isopropylmalate + NAD+  ->  (2S)-2-isopropyl-3-oxosuccinate + NADH + H+		L-leucine biosynthesis // (2R,3S)-3-isopropylmalate + NAD+  ->  4-methyl-2-oxopentanoate + CO2 + NADH	NAD<sup>+</sup> // (2<i>R</i>,3<i>S</i>)-3-isopropylmalate // (2<i>S</i>)-2-isopropyl-3-oxosuccinate // NADH // H<SUP>+</SUP>
a [deoxyhypusine synthase]-N-(4-aminobutylidene)-lysine + an [eIF5A-precursor]-lysine  ->  an [eIF5A-precursor]-N-(4-aminobutylidene)-lysine + a [deoxyhypusine synthase]-L-lysine + H+		hypusine biosynthesis // spermidine + an [eIF5A-precursor]-lysine  =  an [eIF5A-precursor]-deoxyhypusine + propane-1,3-diamine + H+	an [eIF5A-precursor]-lysine // a [deoxyhypusine synthase]-N-(4-aminobutylidene)-lysine // an [eIF5A-precursor]-N-(4-aminobutylidene)-lysine // a [deoxyhypusine synthase]-L-lysine // H<SUP>+</SUP>
glutathione + a proteinogenic amino acid  =  an alpha-(gamma-L-glutamyl)-L-amino acid + L-cysteinyl-glycine	EC-2.3.2.2		a proteinogenic amino acid // glutathione // an &alpha;-(&gamma;-L-glutamyl)-L-amino acid // L-cysteinyl-glycine
glycolate + NAD+  =  glyoxylate + NADH + H+	EC-1.1.1.26		NAD<sup>+</sup> // glycolate // H<SUP>+</SUP> // NADH // glyoxylate
glyoxylate + L-serine  <-->  hydroxypyruvate + glycine	EC-2.6.1.45		L-serine // glyoxylate // hydroxypyruvate // glycine
crotonyl-[acyl-carrier protein] reductase (NADP)	EC-1.3.1.10 // EC-1.3.1.39 // EC-2.3.1.85 // EC-2.3.1.86	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	NADP<sup>+</sup> // a butanoyl-[acp] // a (2<i>E</i>)-but-2-enoyl-[acp] // NADPH // H<SUP>+</SUP>
(3E,5R)-5-carboxy-2-oxohept-3-enedioate + H+  =  (4Z)-2-oxohept-4-enedioate + CO2	EC-4.1.1.68		(3E,5R)-5-carboxy-2-oxohept-3-enedioate // H<SUP>+</SUP> // (4Z)-2-oxohept-4-enedioate // CO<SUB>2</SUB>
(2E,9Z)-hexadecenoyl-CoA + H2O  ->  (S)-3-hydroxy-(9Z)-hexadecenoyl-CoA	EC-4.2.1.17		H<sub>2</sub>O // (2E,9Z)-hexadecenoyl-CoA // (S)-3-hydroxy-(9Z)-hexadecenoyl-CoA
a [protein]-L-histidine + 2,3-diphospho-D-glycerate  <-->  a [protein]-Npi-phospho-L-histidine + 3-phospho-D-glycerate		2-phospho-D-glycerate  <-->  3-phospho-D-glycerate	2,3-diphospho-D-glycerate // a [protein]-L-histidine // a [protein]-<i>N<sup>&pi;</sup></i>-phospho-L-histidine // 3-phospho-D-glycerate
5-enolpyruvoyl-shikimate 3-phosphate  ->  chorismate + phosphate	EC-4.2.3.5	chorismate biosynthesis from 3-dehydroquinate	5-enolpyruvoyl-shikimate 3-phosphate // phosphate // chorismate
NADH + H2O  =  reduced beta-nicotinamide D-ribonucleotide + AMP + 2 H+	EC-3.6.1.22		H<sub>2</sub>O // NADH // H<SUP>+</SUP> // reduced &beta;-nicotinamide D-ribonucleotide // AMP
1-stearoyl-2-palmitoyl-sn-glycerol 3-phosphate + H2O  =  1-stearoyl-2-palmitoyl-glycerol + phosphate	EC-3.1.3.4		H<sub>2</sub>O // 1-stearoyl-2-palmitoyl-<i>sn</i>-glycerol 3-phosphate // 1-stearoyl-2-palmitoyl-glycerol // phosphate
a mercapturate + H2O  =  an L-cysteine-S-conjugate + acetate	EC-3.5.1.14 // EC-3.5.1.114		H<sub>2</sub>O // a mercapturate // an L-cysteine-<i>S</i>-conjugate // acetate
L-glutamate-5-semialdehyde + NADP+ + phosphate  <-  gamma-L-glutamyl 5-phosphate + NADPH + H+	EC-1.2.1.41	L-ornithine biosynthesis II // L-proline biosynthesis I // L-proline biosynthesis III	NADP<sup>+</sup> // phosphate // L-glutamate-5-semialdehyde // &gamma;-L-glutamyl 5-phosphate // NADPH // H<SUP>+</SUP>
acetyl-CoA + oxaloacetate + H2O  ->  citrate + coenzyme A + H+	EC-2.3.3.16 // EC-2.3.3.1	TCA cycle II (plants and fungi) // L-glutamine biosynthesis III	oxaloacetate // H<sub>2</sub>O // acetyl-CoA // citrate // coenzyme A // H<SUP>+</SUP>
18-hydroxylinoleoyl-CoA + 1-[18-hydroxyoleyl]-2-lyso-phosphatidate  =  1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-sn-glycerol 3-phosphate + coenzyme A	EC-2.3.1.51		1-[18-hydroxyoleyl]-2-lyso-phosphatidate // 18-hydroxylinoleoyl-CoA // 1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-<i>sn</i>-glycerol 3-phosphate // coenzyme A
ATP + cob(I)alamin  =  adenosylcobalamin + PPPi	EC-2.5.1.17		cob(I)alamin // ATP // adenosylcobalamin // PPP<SUB>i</SUB>
O-acetyl-L-serine + thiosulfate  =  S-sulfo-L-cysteine + acetate + H+	EC-2.5.1.47		thiosulfate // <i>O</i>-acetyl-L-serine // H<SUP>+</SUP> // S-sulfo-L-cysteine // acetate
riboflavin + ATP  =  ADP + FMN + H+	EC-2.7.1.26		ATP // riboflavin // H<SUP>+</SUP> // FMN // ADP
S-adenosyl-L-methionine + a guanine46 in tRNA  ->  an N7-methylguanine46 in tRNA + S-adenosyl-L-homocysteine	EC-2.1.1.33		a guanine<sup>46</sup> in tRNA // <i>S</i>-adenosyl-L-methionine // an <i>N</i><sup>7</sup>-methylguanine<sup>46</sup> in tRNA // <i>S</i>-adenosyl-L-homocysteine
(S)-3-hydroxy-(5Z)-tetradecenoyl-CoA  =  (2E,5Z)-tetradecenoyl-CoA + H2O	EC-4.2.1.17		(S)-3-hydroxy-(5Z)-tetradecenoyl-CoA // (2E,5Z)-tetradecenoyl-CoA // H<sub>2</sub>O
a nucleoside triphosphate + H2O  ->  a nucleoside diphosphate + phosphate + H+	EC-3.6.1.15	a nucleoside triphosphate + 2 H2O  ->  a nucleoside 5'-monophosphate + 2 phosphate + 2 H+	a nucleoside triphosphate // H<sub>2</sub>O // phosphate // a nucleoside diphosphate // H<SUP>+</SUP>
(S)-3-hydroxy-isobutanoyl-CoA + H2O  ->  (S)-3-hydroxy-isobutanoate + coenzyme A + H+	EC-3.1.2.4	L-valine degradation I	H<sub>2</sub>O // (<i>S</i>)-3-hydroxy-isobutanoyl-CoA // (<i>S</i>)-3-hydroxy-isobutanoate // H<SUP>+</SUP> // coenzyme A
D-threo-isocitrate + NADP+  <-->  2-oxoglutarate + CO2 + NADPH	EC-1.1.1.42	L-glutamine biosynthesis III	NADP<sup>+</sup> // D-<i>threo</i>-isocitrate // 2-oxoglutarate // CO<SUB>2</SUB> // NADPH
15-<em>cis</em>-phytoene desaturase		<i>trans</i>-lycopene biosynthesis II (plants)	a plastoquinone // 15,9'-di-<i>cis</i>-phytofluene // 9,15,9'-tri-<i>cis</i>-&zeta;-carotene // a plastoquinol
4,4-dimethyl-5alpha-cholest-7-en-3beta-ol + 3 NAD(P)H + 3 oxygen + 2 H+  ->  3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate + 3 NAD(P)+ + 4 H2O	EC-1.14.13.72		H<SUP>+</SUP> // NAD(P)H // oxygen // 4,4-dimethyl-5&alpha;-cholest-7-en-3&beta;-ol // 3&beta;-hydroxy-4&beta;-methyl-5&alpha;-cholest-7-ene-4&alpha;-carboxylate // NAD(P)<sup>+</sup> // H<sub>2</sub>O
uridine2457 in 23S rRNA  =  a pseudouridine2457 in 23S rRNA	EC-5.4.99.20		uridine<sup>2457</sup> in 23S rRNA // a pseudouridine<sup>2457</sup> in 23S rRNA
oxaloacetate + H+  =  pyruvate + CO2	EC-1.1.1.38 // EC-4.1.1.3		oxaloacetate // H<SUP>+</SUP> // pyruvate // CO<SUB>2</SUB>
xyloglucan XLXG oligosaccharide &beta;-galactosidase	EC-3.2.1.23		H<sub>2</sub>O // XLXG xyloglucan oligosaccharide // XXXG xyloglucan oligosaccharide // D-galactopyranose
(S)-3-hydroxyhexanoyl-CoA + NAD+  =  3-oxohexanoyl-CoA + NADH + H+	EC-1.1.1.35		NAD<sup>+</sup> // (<i>S</i>)-3-hydroxyhexanoyl-CoA // 3-oxohexanoyl-CoA // NADH // H<SUP>+</SUP>
an all-trans-polyisoprenyl diphosphate + 2-carboxy-1,4-naphthoquinol + H+  =  CO2 + a 2-demethylmenaquinol + diphosphate	EC-2.5.1.74		H<SUP>+</SUP> // 2-carboxy-1,4-naphthoquinol // an all-<i>trans</i>-polyisoprenyl diphosphate // a 2-demethylmenaquinol // diphosphate // CO<SUB>2</SUB>
hypoxanthine + NAD+ + H2O  =  xanthine + NADH + H+	EC-1.17.1.4		H<sub>2</sub>O // NAD<sup>+</sup> // hypoxanthine // xanthine // NADH // H<SUP>+</SUP>
Methylacrylyl-CoA hydratase	EC-4.2.1.17	L-valine degradation I	(<i>S</i>)-3-hydroxy-isobutanoyl-CoA // methylacrylyl-CoA // H<sub>2</sub>O
(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate  =  indole + D-glyceraldehyde 3-phosphate	EC-4.1.2.8	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate + L-serine  =  L-tryptophan + D-glyceraldehyde 3-phosphate + H2O	(1<i>S</i>,2<i>R</i>)-1-C-(indol-3-yl)glycerol 3-phosphate // indole // D-glyceraldehyde 3-phosphate
n a (1->4)-alpha-D-glucan  ->  a (1,6)-alpha-D-glucosyl-(1,4)-alpha-glucan highly branched + n H2O	EC-2.4.1.18	starch biosynthesis	a (1&rarr;4)-&alpha;-D-glucan // a (1,6)-&alpha;-D-glucosyl-(1,4)-&alpha;-glucan // H<sub>2</sub>O
